outage_id,dispatch_time,arrival_time,crew_id,vehicle_id
OUT-01785,2023-11-17 09:12:00.000000000,2023-11-17 10:04:00.000000000,CREW-09,VEH-045
OUT-01786,2023-11-18 06:09:00.000000000,2023-11-18 07:03:00.000000000,CREW-14,VEH-033
OUT-01787,2023-11-18 07:02:00.000000000,2023-11-18 07:40:00.000000000,CREW-05,VEH-002
OUT-01788,2023-11-18 09:10:00.000000000,2023-11-18 09:48:00.000000000,CREW-09,VEH-004
OUT-01789,2023-11-18 14:02:00.000000000,2023-11-18 14:33:00.000000000,CREW-18,VEH-048
OUT-01790,2023-11-18 14:15:00.000000000,2023-11-18 15:09:00.000000000,CREW-11,VEH-021
OUT-01791,2023-11-18 14:06:00.000000000,2023-11-18 14:38:00.000000000,CREW-10,VEH-045
OUT-01792,2023-11-18 18:02:00.000000000,2023-11-18 18:34:00.000000000,CREW-10,VEH-048
OUT-01793,2023-11-19 19:05:00.000000000,2023-11-19 19:56:00.000000000,CREW-13,VEH-018
OUT-01794,2023-11-21 11:02:00.000000000,2023-11-21 11:25:00.000000000,CREW-14,VEH-049
OUT-01795,2023-11-22 16:08:18.538814911,2023-11-22 16:20:03.813501017,CREW-04,VEH-018
OUT-01796,2023-11-23 07:12:00.000000000,2023-11-23 07:46:00.000000000,CREW-15,VEH-043
OUT-01797,2023-11-24 08:13:00.000000000,2023-11-24 08:36:00.000000000,CREW-13,VEH-015
OUT-01798,2023-11-24 10:12:00.000000000,2023-11-24 10:41:00.000000000,CREW-05,VEH-019
OUT-01799,2023-11-25 00:11:00.000000000,2023-11-25 00:51:00.000000000,CREW-14,VEH-028
OUT-01800,2023-11-25 13:02:00.000000000,2023-11-25 13:34:00.000000000,CREW-03,VEH-002
OUT-01801,2023-11-26 16:02:00.000000000,2023-11-26 16:58:00.000000000,CREW-19,VEH-017
OUT-01802,2023-11-27 15:13:00.000000000,2023-11-27 16:00:00.000000000,CREW-12,VEH-049
OUT-01803,2023-11-27 23:09:00.000000000,2023-11-27 23:26:00.000000000,CREW-11,VEH-049
OUT-01804,2023-11-28 13:08:00.000000000,2023-11-28 13:48:00.000000000,CREW-03,VEH-008
OUT-01805,2023-11-28 16:05:00.000000000,2023-11-28 16:55:00.000000000,CREW-07,VEH-046
OUT-01806,2023-11-29 19:15:00.000000000,2023-11-29 20:05:00.000000000,CREW-16,VEH-024
OUT-01807,2023-12-01 16:14:00.000000000,2023-12-01 16:29:00.000000000,CREW-17,VEH-025
OUT-01808,2023-12-01 18:11:00.000000000,2023-12-01 18:41:00.000000000,CREW-16,VEH-008
OUT-01809,2023-12-03 14:14:00.000000000,2023-12-03 15:07:00.000000000,CREW-06,VEH-016
OUT-01810,2023-12-04 13:05:00.000000000,2023-12-04 13:35:00.000000000,CREW-07,VEH-041
OUT-01811,2023-12-04 14:15:00.000000000,2023-12-04 15:12:00.000000000,CREW-14,VEH-007
OUT-01812,2023-12-04 16:02:00.000000000,2023-12-04 16:42:00.000000000,CREW-13,VEH-020
OUT-01813,2023-12-04 17:04:00.000000000,2023-12-04 17:22:00.000000000,CREW-11,VEH-002
OUT-01814,2023-12-04 20:15:00.000000000,2023-12-04 21:13:00.000000000,CREW-17,VEH-012
OUT-01815,2023-12-06 18:11:00.000000000,2023-12-06 19:09:00.000000000,CREW-01,VEH-013
OUT-01816,2023-12-07 19:15:00.000000000,2023-12-07 19:53:00.000000000,CREW-02,VEH-044
OUT-01817,2023-12-08 14:11:00.000000000,2023-12-08 14:46:00.000000000,CREW-16,VEH-036
OUT-01818,2023-12-08 18:09:00.000000000,2023-12-08 18:25:00.000000000,CREW-10,VEH-009
OUT-01819,2023-12-09 14:08:00.000000000,2023-12-09 14:37:00.000000000,CREW-13,VEH-023
OUT-01820,2023-12-09 15:02:00.000000000,2023-12-09 15:18:00.000000000,CREW-20,VEH-020
OUT-01821,2023-12-10 09:12:00.000000000,2023-12-10 10:12:00.000000000,CREW-03,VEH-012
OUT-01822,2023-12-10 17:09:00.000000000,2023-12-10 17:25:00.000000000,CREW-04,VEH-014
OUT-01823,2023-12-13 20:04:00.000000000,2023-12-13 20:52:00.000000000,CREW-12,VEH-046
OUT-01824,2023-12-14 17:07:00.000000000,2023-12-14 17:34:00.000000000,CREW-04,VEH-022
OUT-01825,2023-12-14 20:03:00.000000000,2023-12-14 20:29:00.000000000,CREW-20,VEH-030
OUT-01826,2023-12-16 15:06:00.000000000,2023-12-16 16:00:00.000000000,CREW-07,VEH-032
OUT-01827,2023-12-16 19:04:00.000000000,2023-12-16 19:24:00.000000000,CREW-20,VEH-027
OUT-01828,2023-12-18 14:06:00.000000000,2023-12-18 15:03:00.000000000,CREW-05,VEH-048
OUT-01829,2023-12-19 15:08:00.000000000,2023-12-19 15:27:00.000000000,CREW-11,VEH-015
OUT-01830,2023-12-19 19:04:00.000000000,2023-12-19 19:23:00.000000000,CREW-05,VEH-009
OUT-01831,2023-12-20 18:04:00.000000000,2023-12-20 18:47:00.000000000,CREW-06,VEH-017
OUT-01832,2023-12-21 06:11:00.000000000,2023-12-21 06:46:00.000000000,CREW-08,VEH-021
OUT-01833,2023-12-25 00:10:00.000000000,2023-12-25 00:35:00.000000000,CREW-06,VEH-008
OUT-01834,2023-12-25 08:11:00.000000000,2023-12-25 08:49:00.000000000,CREW-03,VEH-014
OUT-01835,2023-12-26 16:08:00.000000000,2023-12-26 16:36:00.000000000,CREW-10,VEH-012
OUT-01836,2023-12-28 15:07:00.000000000,2023-12-28 16:05:00.000000000,CREW-14,VEH-034
OUT-01837,2023-12-28 16:10:00.000000000,2023-12-28 16:34:00.000000000,CREW-17,VEH-017
OUT-01838,2023-12-28 16:04:00.000000000,2023-12-28 16:49:00.000000000,CREW-19,VEH-001
OUT-01839,2023-12-28 17:08:06.589393029,2023-12-28 17:20:19.510999321,CREW-04,VEH-042
OUT-01840,2023-12-30 16:14:00.000000000,2023-12-30 17:02:00.000000000,CREW-10,VEH-021
OUT-01841,2023-12-30 18:07:00.000000000,2023-12-30 18:25:00.000000000,CREW-18,VEH-005
OUT-01842,2023-12-30 20:04:00.000000000,2023-12-30 20:20:00.000000000,CREW-12,VEH-017
OUT-01843,2024-01-02 09:11:00.000000000,2024-01-02 09:59:00.000000000,CREW-06,VEH-008
OUT-01844,2024-01-02 13:14:00.000000000,2024-01-02 13:39:00.000000000,CREW-12,VEH-009
OUT-01845,2024-01-02 21:03:00.000000000,2024-01-02 21:25:00.000000000,CREW-11,VEH-036
OUT-01846,2024-01-03 14:11:00.000000000,2024-01-03 14:46:00.000000000,CREW-20,VEH-048
OUT-01847,2024-01-03 16:09:00.000000000,2024-01-03 16:59:00.000000000,CREW-10,VEH-012
OUT-01848,2024-01-03 17:14:00.000000000,2024-01-03 17:42:00.000000000,CREW-16,VEH-050
OUT-01849,2024-01-03 20:06:00.000000000,2024-01-03 20:42:00.000000000,CREW-12,VEH-050
OUT-01850,2024-01-03 20:15:00.000000000,2024-01-03 21:08:00.000000000,CREW-20,VEH-024
OUT-01851,2024-01-03 20:08:00.000000000,2024-01-03 20:29:00.000000000,CREW-09,VEH-001
OUT-01852,2024-01-04 14:12:17.763707002,2024-01-04 14:20:38.253448281,CREW-06,VEH-044
OUT-01853,2024-01-05 07:07:00.000000000,2024-01-05 08:05:00.000000000,CREW-10,VEH-006
OUT-01854,2024-01-05 16:02:00.000000000,2024-01-05 16:54:00.000000000,CREW-19,VEH-010
OUT-01855,2024-01-07 11:09:00.000000000,2024-01-07 11:31:00.000000000,CREW-06,VEH-021
OUT-01856,2024-01-07 11:10:00.000000000,2024-01-07 12:03:00.000000000,CREW-01,VEH-018
OUT-01857,2024-01-07 16:09:00.000000000,2024-01-07 16:51:00.000000000,CREW-20,VEH-032
OUT-01858,2024-01-07 18:13:00.000000000,2024-01-07 19:09:00.000000000,CREW-10,VEH-046
OUT-01859,2024-01-07 19:10:00.000000000,2024-01-07 20:06:00.000000000,CREW-10,VEH-026
OUT-01860,2024-01-08 16:10:00.000000000,2024-01-08 16:35:00.000000000,CREW-02,VEH-040
OUT-01861,2024-01-10 18:15:00.000000000,2024-01-10 18:52:00.000000000,CREW-07,VEH-040
OUT-01862,2024-01-11 05:02:00.000000000,2024-01-11 05:37:00.000000000,CREW-02,VEH-018
OUT-01863,2024-01-11 13:02:00.000000000,2024-01-11 13:53:00.000000000,CREW-02,VEH-020
OUT-01864,2024-01-11 15:04:00.000000000,2024-01-11 15:36:00.000000000,CREW-14,VEH-024
OUT-01865,2024-01-12 17:09:00.000000000,2024-01-12 17:53:00.000000000,CREW-12,VEH-010
OUT-01866,2024-01-13 08:08:00.000000000,2024-01-13 08:33:00.000000000,CREW-02,VEH-026
OUT-01867,2024-01-13 14:05:00.000000000,2024-01-13 14:52:00.000000000,CREW-15,VEH-013
OUT-01868,2024-01-14 18:13:52.327645545,2024-01-14 18:20:28.332895509,CREW-04,VEH-042
OUT-01869,2024-01-14 20:04:00.000000000,2024-01-14 20:36:00.000000000,CREW-05,VEH-030
OUT-01870,2024-01-15 01:04:00.000000000,2024-01-15 01:41:00.000000000,CREW-16,VEH-001
OUT-01871,2024-01-15 01:13:00.000000000,2024-01-15 01:51:00.000000000,CREW-02,VEH-008
OUT-01872,2024-01-15 15:03:00.000000000,2024-01-15 15:22:00.000000000,CREW-13,VEH-019
OUT-01873,2024-01-15 15:14:00.000000000,2024-01-15 15:31:00.000000000,CREW-08,VEH-012
OUT-01874,2024-01-16 09:03:00.000000000,2024-01-16 09:28:00.000000000,CREW-12,VEH-028
OUT-01875,2024-01-16 15:03:00.000000000,2024-01-16 15:30:00.000000000,CREW-05,VEH-022
OUT-01876,2024-01-16 15:13:00.000000000,2024-01-16 15:29:00.000000000,CREW-05,VEH-007
OUT-01877,2024-01-16 15:11:00.000000000,2024-01-16 15:51:00.000000000,CREW-12,VEH-016
OUT-01878,2024-01-16 17:08:00.000000000,2024-01-16 18:02:00.000000000,CREW-09,VEH-032
OUT-01879,2024-01-16 19:06:00.000000000,2024-01-16 19:33:00.000000000,CREW-05,VEH-011
OUT-01880,2024-01-17 09:01:31.800000000,2024-01-17 09:05:06.000000000,CREW-09,VEH-046
OUT-01881,2024-01-17 17:03:00.000000000,2024-01-17 17:32:00.000000000,CREW-10,VEH-007
OUT-01882,2024-01-17 23:09:00.000000000,2024-01-17 23:51:00.000000000,CREW-03,VEH-015
OUT-01883,2024-01-18 07:05:00.000000000,2024-01-18 07:40:00.000000000,CREW-06,VEH-001
OUT-01884,2024-01-18 15:05:00.000000000,2024-01-18 15:30:00.000000000,CREW-12,VEH-026
OUT-01885,2024-01-18 17:14:00.000000000,2024-01-18 18:05:00.000000000,CREW-16,VEH-045
OUT-01886,2024-01-19 14:14:00.000000000,2024-01-19 14:55:00.000000000,CREW-07,VEH-040
OUT-01887,2024-01-19 15:14:00.000000000,2024-01-19 15:51:00.000000000,CREW-16,VEH-030
OUT-01888,2024-01-19 15:14:00.000000000,2024-01-19 15:32:00.000000000,CREW-08,VEH-016
OUT-01889,2024-01-19 15:06:00.000000000,2024-01-19 16:02:00.000000000,CREW-12,VEH-012
OUT-01890,2024-01-19 16:11:00.000000000,2024-01-19 17:02:00.000000000,CREW-16,VEH-033
OUT-01891,2024-01-19 16:13:00.000000000,2024-01-19 16:36:00.000000000,CREW-12,VEH-005
OUT-01892,2024-01-19 17:07:00.000000000,2024-01-19 17:49:00.000000000,CREW-03,VEH-005
OUT-01893,2024-01-19 18:03:00.000000000,2024-01-19 19:03:00.000000000,CREW-02,VEH-013
OUT-01894,2024-01-19 19:08:00.000000000,2024-01-19 20:04:00.000000000,CREW-13,VEH-048
OUT-01895,2024-01-19 19:11:00.000000000,2024-01-19 19:39:00.000000000,CREW-11,VEH-042
OUT-01896,2024-01-19 19:07:00.000000000,2024-01-19 19:25:00.000000000,CREW-01,VEH-007
OUT-01897,2024-01-21 10:09:00.000000000,2024-01-21 11:04:00.000000000,CREW-08,VEH-037
OUT-01898,2024-01-21 19:04:00.000000000,2024-01-21 19:28:00.000000000,CREW-11,VEH-015
OUT-01899,2024-01-23 17:07:00.000000000,2024-01-23 17:36:00.000000000,CREW-05,VEH-029
OUT-01900,2024-01-23 17:04:00.000000000,2024-01-23 17:28:00.000000000,CREW-12,VEH-004
OUT-01901,2024-01-24 14:03:00.000000000,2024-01-24 14:33:00.000000000,CREW-08,VEH-036
OUT-01902,2024-01-25 00:10:00.000000000,2024-01-25 00:47:00.000000000,CREW-12,VEH-034
OUT-01903,2024-01-25 16:05:00.000000000,2024-01-25 16:56:00.000000000,CREW-03,VEH-009
OUT-01904,2024-01-26 20:14:00.000000000,2024-01-26 20:46:00.000000000,CREW-11,VEH-035
OUT-01905,2024-01-27 14:15:00.000000000,2024-01-27 15:03:00.000000000,CREW-09,VEH-014
OUT-01906,2024-01-27 15:05:00.000000000,2024-01-27 15:48:00.000000000,CREW-09,VEH-045
OUT-01907,2024-01-27 17:03:00.000000000,2024-01-27 17:32:00.000000000,CREW-10,VEH-016
OUT-01908,2024-01-27 20:13:00.000000000,2024-01-27 20:32:00.000000000,CREW-02,VEH-042
OUT-01909,2024-01-28 13:02:00.000000000,2024-01-28 13:55:00.000000000,CREW-17,VEH-048
OUT-01910,2024-01-28 15:12:00.000000000,2024-01-28 15:53:00.000000000,CREW-03,VEH-046
OUT-01911,2024-01-29 14:11:00.000000000,2024-01-29 15:04:00.000000000,CREW-17,VEH-038
OUT-01912,2024-01-29 20:08:00.000000000,2024-01-29 20:44:00.000000000,CREW-04,VEH-049
OUT-01913,2024-01-30 08:12:00.000000000,2024-01-30 08:35:00.000000000,CREW-04,VEH-007
OUT-01914,2024-01-30 14:08:00.000000000,2024-01-30 14:24:00.000000000,CREW-17,VEH-024
OUT-01915,2024-01-31 17:12:36.471029170,2024-01-31 17:22:37.347900637,CREW-15,VEH-031
OUT-01916,2024-02-02 15:09:00.000000000,2024-02-02 16:06:00.000000000,CREW-02,VEH-024
OUT-01917,2024-02-03 14:02:00.000000000,2024-02-03 14:42:00.000000000,CREW-16,VEH-047
OUT-01918,2024-02-03 14:14:00.000000000,2024-02-03 14:43:00.000000000,CREW-04,VEH-016
OUT-01919,2024-02-03 18:15:00.000000000,2024-02-03 19:13:00.000000000,CREW-04,VEH-003
OUT-01920,2024-02-04 23:12:42.580307972,2024-02-04 23:20:29.627735781,CREW-18,VEH-050
OUT-01921,2024-02-05 09:08:00.000000000,2024-02-05 09:34:00.000000000,CREW-04,VEH-031
OUT-01922,2024-02-05 10:13:00.000000000,2024-02-05 10:58:00.000000000,CREW-20,VEH-015
OUT-01923,2024-02-06 14:08:00.000000000,2024-02-06 14:50:00.000000000,CREW-16,VEH-037
OUT-01924,2024-02-06 16:06:00.000000000,2024-02-06 16:35:00.000000000,CREW-17,VEH-050
OUT-01925,2024-02-06 17:06:00.000000000,2024-02-06 17:33:00.000000000,CREW-19,VEH-030
OUT-01926,2024-02-06 18:14:00.000000000,2024-02-06 18:46:00.000000000,CREW-14,VEH-036
OUT-01927,2024-02-06 19:05:00.000000000,2024-02-06 19:39:00.000000000,CREW-20,VEH-019
OUT-01928,2024-02-07 11:10:13.639697629,2024-02-07 11:24:29.350841565,CREW-07,VEH-044
OUT-01929,2024-02-07 16:06:00.000000000,2024-02-07 16:24:00.000000000,CREW-02,VEH-002
OUT-01930,2024-02-08 14:06:00.000000000,2024-02-08 14:30:00.000000000,CREW-10,VEH-041
OUT-01931,2024-02-08 15:14:00.000000000,2024-02-08 16:07:00.000000000,CREW-05,VEH-010
OUT-01932,2024-02-08 15:11:00.000000000,2024-02-08 16:03:00.000000000,CREW-19,VEH-021
OUT-01933,2024-02-08 17:09:00.000000000,2024-02-08 17:24:00.000000000,CREW-17,VEH-039
OUT-01934,2024-02-08 18:15:00.000000000,2024-02-08 18:50:00.000000000,CREW-17,VEH-009
OUT-01935,2024-02-08 18:02:00.000000000,2024-02-08 18:21:00.000000000,CREW-20,VEH-040
OUT-01936,2024-02-08 20:07:00.000000000,2024-02-08 21:04:00.000000000,CREW-19,VEH-036
OUT-01937,2024-02-09 16:03:00.000000000,2024-02-09 16:50:00.000000000,CREW-13,VEH-014
OUT-01938,2024-02-10 09:09:00.000000000,2024-02-10 09:56:00.000000000,CREW-11,VEH-049
OUT-01939,2024-02-10 09:05:00.000000000,2024-02-10 10:03:00.000000000,CREW-10,VEH-031
OUT-01940,2024-02-10 12:07:00.000000000,2024-02-10 12:22:00.000000000,CREW-07,VEH-027
OUT-01941,2024-02-10 15:06:00.000000000,2024-02-10 15:48:00.000000000,CREW-16,VEH-046
OUT-01942,2024-02-10 21:08:00.000000000,2024-02-10 21:42:00.000000000,CREW-06,VEH-025
OUT-01943,2024-02-10 21:13:00.000000000,2024-02-10 21:32:00.000000000,CREW-18,VEH-047
OUT-01944,2024-02-12 18:07:00.000000000,2024-02-12 18:50:00.000000000,CREW-19,VEH-033
OUT-01945,2024-02-13 14:02:00.000000000,2024-02-13 15:01:00.000000000,CREW-03,VEH-042
OUT-01946,2024-02-13 16:06:00.000000000,2024-02-13 16:55:00.000000000,CREW-09,VEH-040
OUT-01947,2024-02-13 20:04:00.000000000,2024-02-13 20:43:00.000000000,CREW-13,VEH-038
OUT-01948,2024-02-16 15:14:00.000000000,2024-02-16 15:48:00.000000000,CREW-20,VEH-044
OUT-01949,2024-02-16 20:14:00.000000000,2024-02-16 21:02:00.000000000,CREW-16,VEH-023
OUT-01950,2024-02-18 16:07:00.000000000,2024-02-18 16:34:00.000000000,CREW-17,VEH-023
OUT-01951,2024-02-18 16:10:00.000000000,2024-02-18 16:41:00.000000000,CREW-02,VEH-019
OUT-01952,2024-02-19 15:04:00.000000000,2024-02-19 15:25:00.000000000,CREW-10,VEH-042
OUT-01953,2024-02-19 21:12:00.000000000,2024-02-19 21:46:00.000000000,CREW-09,VEH-017
OUT-01954,2024-02-21 05:05:15.251476046,2024-02-21 05:20:06.473485619,CREW-04,VEH-019
OUT-01955,2024-02-23 01:02:00.000000000,2024-02-23 01:21:00.000000000,CREW-07,VEH-018
OUT-01956,2024-02-24 02:06:00.000000000,2024-02-24 02:27:00.000000000,CREW-17,VEH-039
OUT-01957,2024-02-25 03:05:00.000000000,2024-02-25 03:59:00.000000000,CREW-13,VEH-004
OUT-01958,2024-02-25 03:07:00.000000000,2024-02-25 03:46:00.000000000,CREW-05,VEH-030
OUT-01959,2024-02-25 15:13:00.000000000,2024-02-25 15:31:00.000000000,CREW-09,VEH-004
OUT-01960,2024-02-26 14:04:00.000000000,2024-02-26 14:42:00.000000000,CREW-14,VEH-005
OUT-01961,2024-02-26 16:03:00.000000000,2024-02-26 16:59:00.000000000,CREW-19,VEH-012
OUT-01962,2024-02-27 13:03:00.000000000,2024-02-27 13:34:00.000000000,CREW-11,VEH-035
OUT-01963,2024-02-27 14:08:00.000000000,2024-02-27 14:39:00.000000000,CREW-01,VEH-015
OUT-01964,2024-02-28 15:13:00.000000000,2024-02-28 15:36:00.000000000,CREW-15,VEH-028
OUT-01965,2024-02-28 17:09:00.000000000,2024-02-28 17:58:00.000000000,CREW-19,VEH-045
OUT-01966,2024-02-28 18:13:00.000000000,2024-02-28 18:47:00.000000000,CREW-01,VEH-021
OUT-01967,2024-02-28 18:02:00.000000000,2024-02-28 19:01:00.000000000,CREW-01,VEH-010
OUT-01968,2024-02-28 20:12:00.000000000,2024-02-28 20:58:00.000000000,CREW-07,VEH-022
OUT-01969,2024-02-29 14:03:00.000000000,2024-02-29 15:03:00.000000000,CREW-18,VEH-039
OUT-01970,2024-02-29 16:02:00.000000000,2024-02-29 16:45:00.000000000,CREW-18,VEH-044
OUT-01971,2024-02-29 17:09:00.000000000,2024-02-29 17:54:00.000000000,CREW-02,VEH-007
OUT-01972,2024-02-29 19:05:00.000000000,2024-02-29 19:37:00.000000000,CREW-06,VEH-009
OUT-01973,2024-02-29 20:12:00.000000000,2024-02-29 20:35:00.000000000,CREW-14,VEH-008
OUT-01974,2024-03-02 17:04:00.000000000,2024-03-02 17:53:00.000000000,CREW-18,VEH-005
OUT-01975,2024-03-02 17:15:00.000000000,2024-03-02 17:57:00.000000000,CREW-04,VEH-039
OUT-01976,2024-03-02 21:05:00.000000000,2024-03-02 21:44:00.000000000,CREW-12,VEH-002
OUT-01977,2024-03-03 13:12:00.000000000,2024-03-03 13:40:00.000000000,CREW-16,VEH-020
OUT-01978,2024-03-04 14:14:00.000000000,2024-03-04 15:06:00.000000000,CREW-04,VEH-015
OUT-01979,2024-03-04 23:09:00.000000000,2024-03-04 23:48:00.000000000,CREW-01,VEH-007
OUT-01980,2024-03-05 10:10:00.000000000,2024-03-05 10:55:00.000000000,CREW-12,VEH-042
OUT-01981,2024-03-05 15:06:00.000000000,2024-03-05 16:04:00.000000000,CREW-18,VEH-042
OUT-01982,2024-03-06 14:07:00.000000000,2024-03-06 14:33:00.000000000,CREW-07,VEH-018
OUT-01983,2024-03-06 18:03:00.000000000,2024-03-06 18:27:00.000000000,CREW-15,VEH-030
OUT-01984,2024-03-07 17:13:00.000000000,2024-03-07 17:44:00.000000000,CREW-04,VEH-007
OUT-01985,2024-03-07 18:15:00.000000000,2024-03-07 19:10:00.000000000,CREW-19,VEH-039
OUT-01986,2024-03-08 18:08:00.000000000,2024-03-08 18:56:00.000000000,CREW-06,VEH-050
OUT-01987,2024-03-08 18:07:00.000000000,2024-03-08 19:06:00.000000000,CREW-19,VEH-034
OUT-01988,2024-03-08 19:13:00.000000000,2024-03-08 19:42:00.000000000,CREW-14,VEH-006
OUT-01989,2024-03-08 19:03:00.000000000,2024-03-08 19:54:00.000000000,CREW-18,VEH-032
OUT-01990,2024-03-10 18:04:00.000000000,2024-03-10 18:21:00.000000000,CREW-10,VEH-003
OUT-01991,2024-03-11 13:14:00.000000000,2024-03-11 13:40:00.000000000,CREW-16,VEH-017
OUT-01992,2024-03-11 15:08:00.000000000,2024-03-11 15:35:00.000000000,CREW-02,VEH-004
OUT-01993,2024-03-12 05:11:00.000000000,2024-03-12 06:04:00.000000000,CREW-17,VEH-006
OUT-01994,2024-03-12 15:04:00.000000000,2024-03-12 15:23:00.000000000,CREW-10,VEH-009
OUT-01995,2024-03-13 03:12:00.000000000,2024-03-13 03:39:00.000000000,CREW-19,VEH-021
OUT-01996,2024-03-13 20:09:00.000000000,2024-03-13 21:01:00.000000000,CREW-04,VEH-024
OUT-01997,2024-03-16 15:12:00.000000000,2024-03-16 16:01:00.000000000,CREW-03,VEH-004
OUT-01998,2024-03-18 02:10:00.000000000,2024-03-18 03:01:00.000000000,CREW-08,VEH-048
OUT-01999,2024-03-18 07:07:00.000000000,2024-03-18 07:56:00.000000000,CREW-12,VEH-025
OUT-02000,2024-03-18 15:09:00.000000000,2024-03-18 15:36:00.000000000,CREW-04,VEH-046
OUT-02001,2024-03-18 15:15:00.000000000,2024-03-18 15:42:00.000000000,CREW-06,VEH-017
OUT-02002,2024-03-19 13:05:00.000000000,2024-03-19 13:59:00.000000000,CREW-17,VEH-035
OUT-02003,2024-03-19 16:02:00.000000000,2024-03-19 16:57:00.000000000,CREW-02,VEH-013
OUT-02004,2024-03-19 17:05:00.000000000,2024-03-19 17:21:00.000000000,CREW-20,VEH-028
OUT-02005,2024-03-19 17:05:18.857511412,2024-03-19 17:20:38.184624675,CREW-15,VEH-043
OUT-02006,2024-03-19 22:08:00.000000000,2024-03-19 22:25:00.000000000,CREW-03,VEH-012
OUT-02007,2024-03-21 06:01:21.000000000,2024-03-21 06:04:30.000000000,CREW-20,VEH-039
OUT-02008,2024-03-21 10:08:00.000000000,2024-03-21 10:35:00.000000000,CREW-09,VEH-045
OUT-02009,2024-03-22 11:13:00.000000000,2024-03-22 11:40:00.000000000,CREW-10,VEH-033
OUT-02010,2024-03-23 04:10:00.000000000,2024-03-23 05:04:00.000000000,CREW-16,VEH-045
OUT-02011,2024-03-24 15:04:00.000000000,2024-03-24 15:21:00.000000000,CREW-05,VEH-026
OUT-02012,2024-03-24 17:12:00.000000000,2024-03-24 17:33:00.000000000,CREW-10,VEH-042
OUT-02013,2024-03-25 14:05:00.000000000,2024-03-25 14:53:00.000000000,CREW-03,VEH-008
OUT-02014,2024-03-26 16:12:00.000000000,2024-03-26 17:11:00.000000000,CREW-07,VEH-045
OUT-02015,2024-03-26 16:03:00.000000000,2024-03-26 16:23:00.000000000,CREW-09,VEH-032
OUT-02016,2024-03-26 17:05:00.000000000,2024-03-26 17:53:00.000000000,CREW-18,VEH-016
OUT-02017,2024-03-26 17:10:00.000000000,2024-03-26 17:36:00.000000000,CREW-07,VEH-039
OUT-02018,2024-03-26 20:02:00.000000000,2024-03-26 21:01:00.000000000,CREW-11,VEH-006
OUT-02019,2024-03-28 04:14:00.000000000,2024-03-28 04:51:00.000000000,CREW-14,VEH-006
OUT-02020,2024-03-28 15:07:00.000000000,2024-03-28 15:23:00.000000000,CREW-20,VEH-025
OUT-02021,2024-03-28 17:13:00.000000000,2024-03-28 17:56:00.000000000,CREW-08,VEH-037
OUT-02022,2024-03-28 17:02:00.000000000,2024-03-28 17:49:00.000000000,CREW-18,VEH-047
OUT-02023,2024-03-30 00:06:00.000000000,2024-03-30 00:59:00.000000000,CREW-18,VEH-038
OUT-02024,2024-03-31 19:07:00.000000000,2024-03-31 19:58:00.000000000,CREW-19,VEH-031
OUT-02025,2024-03-31 19:11:00.000000000,2024-03-31 19:40:00.000000000,CREW-10,VEH-048
OUT-02026,2024-04-01 02:13:00.000000000,2024-04-01 02:45:00.000000000,CREW-01,VEH-016
OUT-02027,2024-04-01 15:07:00.000000000,2024-04-01 15:59:00.000000000,CREW-03,VEH-034
OUT-02028,2024-04-01 15:13:00.000000000,2024-04-01 15:29:00.000000000,CREW-13,VEH-041
OUT-02029,2024-04-01 16:12:00.000000000,2024-04-01 16:31:00.000000000,CREW-07,VEH-045
OUT-02030,2024-04-02 13:05:00.000000000,2024-04-02 13:43:00.000000000,CREW-13,VEH-027
OUT-02031,2024-04-02 16:11:00.000000000,2024-04-02 16:32:00.000000000,CREW-10,VEH-047
OUT-02032,2024-04-02 17:06:00.000000000,2024-04-02 17:58:00.000000000,CREW-05,VEH-023
OUT-02033,2024-04-03 23:13:00.000000000,2024-04-04 00:01:00.000000000,CREW-15,VEH-032
OUT-02034,2024-04-04 16:11:00.000000000,2024-04-04 16:56:00.000000000,CREW-19,VEH-009
OUT-02035,2024-04-04 20:14:00.000000000,2024-04-04 21:07:00.000000000,CREW-04,VEH-003
OUT-02036,2024-04-05 08:09:00.000000000,2024-04-05 08:52:00.000000000,CREW-20,VEH-011
OUT-02037,2024-04-08 08:02:00.000000000,2024-04-08 08:54:00.000000000,CREW-11,VEH-027
OUT-02038,2024-04-08 14:02:00.000000000,2024-04-08 14:37:00.000000000,CREW-07,VEH-031
OUT-02039,2024-04-09 13:07:00.000000000,2024-04-09 14:07:00.000000000,CREW-02,VEH-027
OUT-02040,2024-04-10 06:05:00.000000000,2024-04-10 06:30:00.000000000,CREW-15,VEH-018
OUT-02041,2024-04-11 13:12:00.000000000,2024-04-11 13:27:00.000000000,CREW-03,VEH-035
OUT-02042,2024-04-11 19:13:00.000000000,2024-04-11 20:06:00.000000000,CREW-01,VEH-025
OUT-02043,2024-04-11 19:01:37.200000000,2024-04-11 19:05:24.000000000,CREW-20,VEH-003
OUT-02044,2024-04-12 18:04:00.000000000,2024-04-12 18:20:00.000000000,CREW-18,VEH-044
OUT-02045,2024-04-13 05:14:00.000000000,2024-04-13 05:38:00.000000000,CREW-05,VEH-009
