fault_detected,service_restored,cause_code,affected_customers,feeder_id,transformer_id
2022-08-27 18:00:00,2022-08-27 19:57:00,overload,1192,FDR-0011,recloser
2022-08-28 14:00:00,2022-08-28 17:15:00,equipment_failure,1273,FDR-0059,overhead line
2022-08-28 16:00:00,2022-08-28 23:25:00,equipment_failure,56,FDR-0038,overhead line
2022-08-28 18:00:00,2022-08-29 01:17:00,equipment_failure,234,FDR-0008,recloser
2022-08-29 14:00:00,2022-08-29 19:06:00,equipment_failure,305,FDR-0007,transformer
2022-08-29 21:00:00,2022-08-29 22:07:00,equipment_failure,249,FDR-0036,overhead line
2022-09-01 16:00:00,2022-09-01 22:06:00,equipment_failure,723,FDR-0050,transformer
2022-09-01 16:00:00,2022-09-01 16:56:00,equipment_failure,807,FDR-0039,fuse
2022-09-01 16:00:00,2022-09-01 22:54:00,overload,446,FDR-0038,fuse
2022-09-02 16:00:00,2022-09-02 22:39:00,equipment_failure,747,FDR-0047,switch
2022-09-02 17:00:00,2022-09-02 22:14:00,equipment_failure,575,FDR-0063,overhead line
2022-09-02 17:00:00,2022-09-02 23:28:00,overload,796,FDR-0054,cable
2022-09-04 17:00:00,2022-09-04 20:59:00,overload,843,FDR-0064,recloser
2022-09-05 15:00:00,2022-09-05 22:44:00,equipment_failure,76,FDR-0024,overhead line
2022-09-05 16:00:00,2022-09-05 20:19:00,equipment_failure,267,FDR-0012,recloser
2022-09-05 17:00:00,2022-09-06 00:00:00,equipment_failure,1071,FDR-0063,transformer
2022-09-05 17:00:00,2022-09-06 00:48:00,overload,1473,FDR-0053,overhead line
2022-09-06 14:00:00,2022-09-06 15:22:00,equipment_failure,329,FDR-0009,overhead line
2022-09-06 14:00:00,2022-09-07 01:19:00,vegetation,393,FDR-0014,transformer
2022-09-07 15:00:00,2022-09-07 18:15:00,equipment_failure,592,FDR-0009,fuse
2022-09-07 15:00:00,2022-09-07 22:24:00,equipment_failure,1173,FDR-0003,transformer
2022-09-07 15:00:00,2022-09-07 20:34:00,overload,579,FDR-0011,switch
2022-09-07 17:00:00,2022-09-08 00:21:00,equipment_failure,550,FDR-0001,recloser
2022-09-08 17:00:00,2022-09-09 00:50:00,overload,509,FDR-0060,cable
2022-09-09 14:00:00,2022-09-09 18:34:00,equipment_failure,352,FDR-0037,transformer
2022-09-10 15:00:00,2022-09-10 22:49:00,equipment_failure,380,FDR-0008,cable
2022-09-10 16:00:00,2022-09-11 09:58:00,weather,306,FDR-0062,switch
2022-09-10 17:00:00,2022-09-10 22:11:00,vegetation,1340,FDR-0015,transformer
2022-09-11 13:00:00,2022-09-11 19:06:00,equipment_failure,1448,FDR-0036,fuse
2022-09-11 13:00:00,2022-09-11 16:39:00,overload,834,FDR-0026,recloser
2022-09-11 14:00:00,2022-09-11 17:33:00,weather,1027,FDR-0062,switch
2022-09-11 14:00:00,2022-09-11 15:48:00,vegetation,1142,FDR-0065,overhead line
2022-09-11 16:00:00,2022-09-12 01:15:00,weather,2668,FDR-0056,fuse
2022-09-11 18:00:00,2022-09-11 22:05:00,weather,518,FDR-0035,switch
2022-09-11 18:00:00,2022-09-12 00:43:00,equipment_failure,1237,FDR-0003,recloser
2022-09-12 14:00:00,2022-09-12 20:44:00,overload,268,FDR-0025,overhead line
2022-09-12 17:00:00,2022-09-12 22:06:00,equipment_failure,367,FDR-0033,switch
2022-09-12 17:00:00,2022-09-12 20:23:00,overload,135,FDR-0014,fuse
2022-09-13 14:00:00,2022-09-14 05:30:00,vegetation,181,FDR-0009,fuse
2022-09-13 14:00:00,2022-09-14 00:48:00,weather,879,FDR-0021,overhead line
2022-09-13 14:00:00,2022-09-13 19:46:00,equipment_failure,861,FDR-0041,switch
2022-09-13 16:00:00,2022-09-14 00:38:00,vegetation,590,FDR-0042,cable
2022-09-13 16:00:00,2022-09-13 18:45:00,animal_contact,103,FDR-0009,fuse
2022-09-13 16:00:00,2022-09-14 03:49:00,weather,2554,FDR-0037,overhead line
2022-09-13 19:00:00,2022-09-14 04:13:00,weather,1915,FDR-0003,cable
2022-09-15 13:00:00,2022-09-15 18:01:00,overload,146,FDR-0031,recloser
2022-09-15 22:00:00,2022-09-16 01:03:00,equipment_failure,149,FDR-0062,switch
2022-09-17 16:00:00,2022-09-17 21:05:00,equipment_failure,224,FDR-0007,switch
2022-09-17 17:00:00,2022-09-17 22:37:00,equipment_failure,561,FDR-0002,overhead line
2022-09-17 18:00:00,2022-09-17 20:02:00,overload,187,FDR-0013,transformer
2022-09-18 13:00:00,2022-09-18 16:57:00,equipment_failure,721,FDR-0029,overhead line
2022-09-18 13:00:00,2022-09-18 16:12:00,equipment_failure,1437,FDR-0002,recloser
2022-09-19 17:00:00,2022-09-19 21:36:00,equipment_failure,879,FDR-0045,cable
2022-09-20 17:00:00,2022-09-20 22:34:00,equipment_failure,461,FDR-0017,recloser
2022-09-21 05:00:00,2022-09-21 09:40:00,equipment_failure,45,FDR-0023,cable
2022-09-21 14:00:00,2022-09-21 19:41:00,equipment_failure,915,FDR-0042,fuse
2022-09-21 15:00:00,2022-09-21 17:42:00,overload,216,FDR-0021,cable
2022-09-21 15:00:00,2022-09-21 22:39:00,overload,894,FDR-0045,fuse
2022-09-21 17:00:00,2022-09-21 18:19:00,equipment_failure,244,FDR-0035,transformer
2022-09-22 15:00:00,2022-09-22 21:49:00,overload,26,FDR-0062,overhead line
2022-09-22 16:00:00,2022-09-22 22:06:00,equipment_failure,923,FDR-0004,cable
2022-09-23 01:00:00,2022-09-23 05:45:00,equipment_failure,499,FDR-0052,recloser
2022-09-23 13:00:00,2022-09-23 14:10:00,equipment_failure,211,FDR-0056,fuse
2022-09-23 14:00:00,2022-09-23 16:00:00,overload,922,FDR-0016,fuse
2022-09-24 13:00:00,2022-09-24 17:20:00,overload,1399,FDR-0010,transformer
2022-09-24 13:00:00,2022-09-24 19:49:00,overload,116,FDR-0042,transformer
2022-09-24 14:00:00,2022-09-24 16:04:00,overload,1195,FDR-0059,switch
2022-09-24 17:00:00,2022-09-25 00:34:00,equipment_failure,972,FDR-0044,overhead line
2022-09-24 18:00:00,2022-09-24 23:05:00,equipment_failure,745,FDR-0012,overhead line
2022-09-25 14:00:00,2022-09-25 16:30:00,equipment_failure,1337,FDR-0034,transformer
2022-09-25 19:00:00,2022-09-25 23:11:00,vegetation,1247,FDR-0047,transformer
2022-09-26 15:00:00,2022-09-26 22:08:00,animal_contact,620,FDR-0033,cable
2022-09-26 15:00:00,2022-09-27 05:36:00,weather,614,FDR-0010,transformer
2022-09-26 16:00:00,2022-09-27 00:54:00,weather,732,FDR-0034,overhead line
2022-09-26 16:00:00,2022-09-26 23:22:00,weather,2143,FDR-0042,overhead line
2022-09-26 17:00:00,2022-09-26 23:46:00,weather,916,FDR-0051,cable
2022-09-26 17:00:00,2022-09-26 22:46:00,equipment_failure,1265,FDR-0065,switch
2022-09-26 18:00:00,2022-09-27 04:54:00,weather,547,FDR-0001,fuse
2022-09-26 18:00:00,2022-09-26 20:55:00,animal_contact,1358,FDR-0053,transformer
2022-09-26 18:00:00,2022-09-27 08:07:00,weather,662,FDR-0018,fuse
2022-09-26 18:00:00,2022-09-27 05:00:00,vegetation,653,FDR-0045,transformer
2022-09-29 13:00:00,2022-09-29 20:47:00,overload,108,FDR-0062,cable
2022-09-30 16:00:00,2022-09-30 23:44:00,animal_contact,3030,FDR-0013,transformer
2022-09-30 16:00:00,2022-09-30 17:25:00,equipment_failure,705,FDR-0034,transformer
2022-09-30 17:00:00,2022-09-30 22:48:00,animal_contact,3053,FDR-0019,recloser
2022-10-01 03:00:00,2022-10-01 08:15:00,equipment_failure,228,FDR-0021,cable
2022-10-01 18:00:00,2022-10-01 23:27:00,equipment_failure,487,FDR-0005,overhead line
2022-10-01 19:00:00,2022-10-02 05:42:00,vegetation,797,FDR-0055,cable
2022-10-02 13:00:00,2022-10-02 18:53:00,equipment_failure,100,FDR-0035,fuse
2022-10-04 12:00:00,2022-10-04 12:27:00,equipment_failure,230,FDR-0049,switch
2022-10-05 09:00:00,2022-10-05 10:42:00,equipment_failure,131,FDR-0063,fuse
2022-10-06 01:00:00,2022-10-06 01:24:00,animal_contact,259,FDR-0035,switch
2022-10-07 13:00:00,2022-10-07 17:35:00,equipment_failure,199,FDR-0007,transformer
2022-10-11 14:00:00,2022-10-11 18:35:00,equipment_failure,1028,FDR-0061,switch
2022-10-11 14:00:00,2022-10-11 14:50:00,equipment_failure,314,FDR-0010,switch
2022-10-12 01:00:00,2022-10-12 01:39:00,equipment_failure,181,FDR-0053,switch
2022-10-12 18:00:00,2022-10-12 21:49:00,overload,460,FDR-0030,switch
2022-10-12 23:00:00,2022-10-13 02:10:00,equipment_failure,476,FDR-0026,cable
2022-10-16 18:00:00,2022-10-16 21:31:00,equipment_failure,76,FDR-0064,switch
2022-10-17 15:00:00,2022-10-17 19:01:00,weather,1095,FDR-0044,recloser
2022-10-17 16:00:00,2022-10-18 06:14:00,weather,1410,FDR-0018,transformer
2022-10-18 19:00:00,2022-10-18 23:36:00,equipment_failure,80,FDR-0006,overhead line
2022-10-19 17:00:00,2022-10-19 21:36:00,equipment_failure,994,FDR-0045,cable
2022-10-22 16:00:00,2022-10-23 01:52:00,weather,1664,FDR-0019,switch
2022-10-23 13:00:00,2022-10-23 17:48:00,equipment_failure,359,FDR-0023,fuse
2022-10-24 19:00:00,2022-10-24 23:31:00,equipment_failure,10,FDR-0052,cable
2022-10-24 20:00:00,2022-10-24 23:12:00,equipment_failure,451,FDR-0043,switch
2022-10-29 22:00:00,2022-10-30 01:48:00,equipment_failure,465,FDR-0050,overhead line
2022-10-31 00:00:00,2022-10-31 02:13:00,equipment_failure,257,FDR-0054,cable
2022-10-31 07:00:00,2022-10-31 07:59:00,equipment_failure,430,FDR-0016,recloser
2022-10-31 08:00:00,2022-10-31 12:45:00,equipment_failure,225,FDR-0062,recloser
2022-11-01 03:00:00,2022-11-01 08:15:00,equipment_failure,193,FDR-0021,cable
2022-11-01 06:00:00,2022-11-01 08:53:00,equipment_failure,187,FDR-0038,fuse
2022-11-01 14:00:00,2022-11-01 20:23:00,overload,1268,FDR-0015,overhead line
2022-11-01 15:00:00,2022-11-01 19:09:00,equipment_failure,231,FDR-0038,cable
2022-11-01 17:00:00,2022-11-01 22:03:00,equipment_failure,355,FDR-0009,switch
2022-11-03 20:00:00,2022-11-04 00:09:00,equipment_failure,433,FDR-0018,switch
2022-11-05 07:00:00,2022-11-05 08:32:00,equipment_failure,268,FDR-0033,transformer
2022-11-05 09:00:00,2022-11-05 09:50:00,equipment_failure,370,FDR-0059,switch
2022-11-05 18:00:00,2022-11-05 23:38:00,equipment_failure,416,FDR-0007,cable
2022-11-06 18:00:00,2022-11-06 21:58:00,animal_contact,213,FDR-0043,switch
2022-11-07 05:00:00,2022-11-07 10:42:00,equipment_failure,500,FDR-0042,recloser
2022-11-07 15:00:00,2022-11-07 20:24:00,overload,542,FDR-0043,cable
2022-11-08 09:00:00,2022-11-08 11:33:00,animal_contact,418,FDR-0028,switch
2022-11-09 02:00:00,2022-11-09 06:15:00,equipment_failure,47,FDR-0065,cable
2022-11-09 18:00:00,2022-11-09 18:34:00,equipment_failure,421,FDR-0017,transformer
2022-11-09 20:00:00,2022-11-09 21:40:00,equipment_failure,115,FDR-0055,overhead line
2022-11-11 18:00:00,2022-11-11 23:15:00,equipment_failure,879,FDR-0005,transformer
2022-11-12 14:00:00,2022-11-12 18:59:00,animal_contact,202,FDR-0052,fuse
2022-11-17 17:00:00,2022-11-17 20:47:00,equipment_failure,357,FDR-0001,recloser
2022-11-17 18:00:00,2022-11-18 00:03:00,animal_contact,488,FDR-0060,transformer
2022-11-17 18:00:00,2022-11-17 20:34:00,equipment_failure,806,FDR-0041,switch
2022-11-19 14:00:00,2022-11-19 18:06:00,equipment_failure,100,FDR-0012,cable
2022-11-22 23:00:00,2022-11-23 04:21:00,equipment_failure,374,FDR-0032,transformer
2022-11-24 01:00:00,2022-11-24 05:25:00,equipment_failure,204,FDR-0063,recloser
2022-11-24 06:00:00,2022-11-24 08:06:00,equipment_failure,337,FDR-0058,fuse
2022-11-25 05:00:00,2022-11-25 07:12:00,equipment_failure,395,FDR-0052,overhead line
2022-11-25 15:00:00,2022-11-25 22:58:00,equipment_failure,1198,FDR-0061,overhead line
2022-11-26 14:00:00,2022-11-26 20:19:00,animal_contact,292,FDR-0011,recloser
2022-11-27 09:00:00,2022-11-27 10:23:00,equipment_failure,128,FDR-0040,overhead line
2022-11-30 10:00:00,2022-11-30 13:07:00,equipment_failure,281,FDR-0012,overhead line
2022-11-30 13:00:00,2022-11-30 18:33:00,equipment_failure,84,FDR-0057,fuse
2022-12-02 10:00:00,2022-12-02 12:07:00,equipment_failure,334,FDR-0029,cable
2022-12-04 02:00:00,2022-12-04 06:23:00,equipment_failure,86,FDR-0053,recloser
2022-12-04 19:00:00,2022-12-04 23:27:00,equipment_failure,427,FDR-0063,fuse
2022-12-05 05:00:00,2022-12-05 06:57:00,animal_contact,211,FDR-0051,cable
2022-12-05 13:00:00,2022-12-05 16:26:00,equipment_failure,37,FDR-0050,transformer
2022-12-06 13:00:00,2022-12-06 15:06:00,equipment_failure,471,FDR-0019,overhead line
2022-12-07 17:00:00,2022-12-07 19:48:00,equipment_failure,364,FDR-0039,recloser
2022-12-09 17:00:00,2022-12-09 21:06:00,equipment_failure,216,FDR-0001,recloser
2022-12-10 08:00:00,2022-12-10 09:18:00,equipment_failure,32,FDR-0031,cable
2022-12-11 00:00:00,2022-12-11 00:48:00,equipment_failure,2,FDR-0017,recloser
2022-12-12 18:00:00,2022-12-12 23:05:00,equipment_failure,41,FDR-0060,switch
2022-12-13 20:00:00,2022-12-14 11:25:00,animal_contact,68,FDR-0064,transformer
2022-12-14 05:00:00,2022-12-14 05:52:00,equipment_failure,436,FDR-0006,overhead line
2022-12-14 07:00:00,2022-12-14 08:30:00,equipment_failure,39,FDR-0003,switch
2022-12-15 15:00:00,2022-12-16 01:58:00,vegetation,2636,FDR-0025,fuse
2022-12-15 17:00:00,2022-12-15 21:39:00,equipment_failure,603,FDR-0053,overhead line
2022-12-18 15:00:00,2022-12-18 17:01:00,weather,562,FDR-0041,recloser
2022-12-18 16:00:00,2022-12-18 19:28:00,animal_contact,172,FDR-0013,switch
2022-12-18 18:00:00,2022-12-19 01:17:00,animal_contact,1166,FDR-0052,switch
2022-12-18 18:00:00,2022-12-19 11:50:00,weather,493,FDR-0050,switch
2022-12-18 20:00:00,2022-12-19 06:30:00,vegetation,645,FDR-0020,switch
2022-12-18 20:00:00,2022-12-18 22:00:00,animal_contact,1202,FDR-0028,cable
2022-12-20 13:00:00,2022-12-20 18:21:00,equipment_failure,159,FDR-0048,cable
2022-12-20 18:00:00,2022-12-20 23:34:00,overload,1333,FDR-0018,fuse
2022-12-22 02:00:00,2022-12-22 07:53:00,equipment_failure,128,FDR-0038,recloser
2022-12-22 18:00:00,2022-12-23 05:34:00,vegetation,744,FDR-0015,fuse
2022-12-24 07:00:00,2022-12-24 11:01:00,equipment_failure,383,FDR-0005,overhead line
2022-12-25 06:00:00,2022-12-25 10:58:00,equipment_failure,333,FDR-0054,switch
2022-12-26 15:00:00,2022-12-26 15:30:00,equipment_failure,1364,FDR-0055,transformer
2022-12-26 17:00:00,2022-12-27 02:57:00,vegetation,209,FDR-0022,switch
2022-12-26 23:00:00,2022-12-27 01:25:00,equipment_failure,288,FDR-0061,cable
2022-12-28 13:00:00,2022-12-28 16:15:00,equipment_failure,118,FDR-0008,transformer
2022-12-28 15:00:00,2022-12-28 19:01:00,weather,279,FDR-0014,cable
2022-12-30 17:00:00,2022-12-31 03:44:00,vegetation,452,FDR-0044,cable
2022-12-30 19:00:00,2022-12-31 00:09:00,weather,1282,FDR-0049,recloser
2022-12-30 19:00:00,2022-12-30 20:07:00,animal_contact,1449,FDR-0004,fuse
2022-12-30 20:00:00,2022-12-31 02:21:00,weather,2398,FDR-0029,cable
2022-12-30 20:00:00,2022-12-31 08:42:00,weather,2381,FDR-0046,cable
2023-01-01 23:00:00,2023-01-02 00:03:00,equipment_failure,443,FDR-0036,recloser
2023-01-03 10:00:00,2023-01-03 12:33:00,animal_contact,232,FDR-0053,cable
2023-01-03 17:00:00,2023-01-03 23:55:00,equipment_failure,715,FDR-0010,transformer
2023-01-03 22:00:00,2023-01-03 23:39:00,animal_contact,351,FDR-0011,recloser
2023-01-04 06:00:00,2023-01-04 07:07:00,equipment_failure,408,FDR-0029,fuse
2023-01-05 01:00:00,2023-01-05 01:41:00,animal_contact,476,FDR-0036,overhead line
2023-01-06 12:00:00,2023-01-06 15:07:00,equipment_failure,243,FDR-0026,cable
2023-01-07 11:00:00,2023-01-07 16:31:00,equipment_failure,56,FDR-0061,recloser
2023-01-07 15:00:00,2023-01-07 18:05:00,equipment_failure,574,FDR-0052,fuse
2023-01-08 23:00:00,2023-01-09 03:45:00,equipment_failure,478,FDR-0029,transformer
2023-01-09 13:00:00,2023-01-09 17:58:00,equipment_failure,302,FDR-0030,transformer
2023-01-10 03:00:00,2023-01-10 04:07:00,equipment_failure,20,FDR-0065,overhead line
2023-01-10 20:00:00,2023-01-11 01:42:00,animal_contact,387,FDR-0057,transformer
2023-01-11 18:00:00,2023-01-12 01:31:00,equipment_failure,980,FDR-0044,switch
2023-01-13 00:00:00,2023-01-13 01:27:00,equipment_failure,67,FDR-0014,transformer
2023-01-13 08:00:00,2023-01-13 11:03:00,equipment_failure,65,FDR-0002,switch
2023-01-13 15:00:00,2023-01-13 15:56:00,overload,383,FDR-0057,recloser
2023-01-14 14:00:00,2023-01-15 06:09:00,weather,329,FDR-0010,transformer
2023-01-14 15:00:00,2023-01-15 02:28:00,weather,2157,FDR-0029,fuse
2023-01-14 16:00:00,2023-01-15 04:43:00,vegetation,109,FDR-0017,cable
2023-01-14 17:00:00,2023-01-15 07:26:00,vegetation,547,FDR-0036,recloser
2023-01-14 17:00:00,2023-01-15 09:31:00,animal_contact,1259,FDR-0057,switch
2023-01-14 17:00:00,2023-01-15 04:21:00,vegetation,851,FDR-0032,fuse
2023-01-14 17:00:00,2023-01-14 23:00:00,weather,914,FDR-0049,fuse
2023-01-14 18:00:00,2023-01-14 22:45:00,weather,393,FDR-0047,fuse
2023-01-14 19:00:00,2023-01-15 10:36:00,weather,139,FDR-0033,switch
2023-01-14 19:00:00,2023-01-15 02:31:00,animal_contact,89,FDR-0038,recloser
2023-01-14 20:00:00,2023-01-15 03:37:00,weather,1121,FDR-0005,fuse
2023-01-14 20:00:00,2023-01-15 01:32:00,vegetation,121,FDR-0001,transformer
2023-01-15 14:00:00,2023-01-16 04:40:00,weather,2503,FDR-0035,switch
2023-01-15 16:00:00,2023-01-15 20:33:00,weather,894,FDR-0028,transformer
2023-01-15 17:00:00,2023-01-16 05:25:00,weather,1025,FDR-0064,cable
2023-01-15 18:00:00,2023-01-16 11:09:00,vegetation,2054,FDR-0032,fuse
2023-01-15 18:00:00,2023-01-15 22:56:00,animal_contact,678,FDR-0045,switch
2023-01-15 18:00:00,2023-01-15 19:32:00,vegetation,384,FDR-0033,switch
2023-01-15 19:00:00,2023-01-16 07:25:00,vegetation,397,FDR-0058,switch
2023-01-15 19:00:00,2023-01-16 02:15:00,weather,715,FDR-0031,transformer
2023-01-16 14:00:00,2023-01-16 17:51:00,equipment_failure,267,FDR-0002,cable
2023-01-17 15:00:00,2023-01-17 16:39:00,overload,1621,FDR-0034,cable
2023-01-17 20:00:00,2023-01-17 22:24:00,equipment_failure,316,FDR-0011,cable
2023-01-20 07:00:00,2023-01-20 07:57:00,equipment_failure,447,FDR-0054,transformer
2023-01-22 09:00:00,2023-01-22 12:19:00,animal_contact,442,FDR-0030,overhead line
2023-01-23 00:00:00,2023-01-23 01:43:00,animal_contact,387,FDR-0020,switch
2023-01-23 13:00:00,2023-01-23 18:15:00,equipment_failure,46,FDR-0035,transformer
2023-01-23 15:00:00,2023-01-23 17:09:00,equipment_failure,1608,FDR-0002,transformer
2023-01-23 21:00:00,2023-01-24 00:03:00,equipment_failure,198,FDR-0052,recloser
2023-01-26 17:00:00,2023-01-27 02:57:00,vegetation,259,FDR-0053,switch
2023-01-27 21:00:00,2023-01-28 00:56:00,equipment_failure,310,FDR-0044,switch
2023-01-28 15:00:00,2023-01-28 19:01:00,weather,211,FDR-0014,cable
2023-01-30 18:00:00,2023-01-30 21:02:00,equipment_failure,492,FDR-0019,cable
2023-02-01 04:00:00,2023-02-01 07:24:00,equipment_failure,57,FDR-0002,fuse
2023-02-02 05:00:00,2023-02-02 06:50:00,equipment_failure,89,FDR-0046,switch
2023-02-02 12:00:00,2023-02-02 13:55:00,equipment_failure,75,FDR-0039,recloser
2023-02-02 18:00:00,2023-02-02 20:40:00,equipment_failure,291,FDR-0016,recloser
2023-02-03 18:00:00,2023-02-03 20:12:00,equipment_failure,295,FDR-0034,recloser
2023-02-04 03:00:00,2023-02-04 05:30:00,equipment_failure,372,FDR-0033,cable
2023-02-04 15:00:00,2023-02-05 05:38:00,animal_contact,2021,FDR-0047,switch
2023-02-07 11:00:00,2023-02-07 16:06:00,equipment_failure,445,FDR-0027,cable
2023-02-08 07:00:00,2023-02-08 08:58:00,equipment_failure,419,FDR-0055,cable
2023-02-09 15:00:00,2023-02-09 18:09:00,equipment_failure,483,FDR-0048,fuse
2023-02-10 17:00:00,2023-02-11 04:32:00,weather,857,FDR-0062,fuse
2023-02-12 16:00:00,2023-02-12 19:51:00,equipment_failure,267,FDR-0052,fuse
2023-02-13 04:00:00,2023-02-13 07:08:00,animal_contact,354,FDR-0003,overhead line
2023-02-14 14:00:00,2023-02-14 18:18:00,animal_contact,243,FDR-0051,switch
2023-02-15 04:00:00,2023-02-15 06:15:00,equipment_failure,97,FDR-0062,switch
2023-02-16 13:00:00,2023-02-16 16:32:00,equipment_failure,74,FDR-0063,transformer
2023-02-17 14:00:00,2023-02-18 07:01:00,weather,824,FDR-0004,cable
2023-02-17 15:00:00,2023-02-17 19:01:00,weather,1354,FDR-0048,recloser
2023-02-17 16:00:00,2023-02-18 00:40:00,weather,1359,FDR-0021,cable
2023-02-17 16:00:00,2023-02-17 19:45:00,vegetation,262,FDR-0007,transformer
2023-02-17 17:00:00,2023-02-18 04:38:00,vegetation,1838,FDR-0035,switch
2023-02-17 17:00:00,2023-02-17 19:26:00,animal_contact,836,FDR-0041,recloser
2023-02-17 19:00:00,2023-02-18 04:43:00,weather,1619,FDR-0037,transformer
2023-02-17 19:00:00,2023-02-18 01:51:00,vegetation,1288,FDR-0048,switch
2023-02-17 20:00:00,2023-02-18 01:01:00,vegetation,2541,FDR-0054,transformer
2023-02-17 20:00:00,2023-02-18 10:19:00,animal_contact,205,FDR-0028,fuse
2023-02-19 22:00:00,2023-02-20 03:48:00,equipment_failure,96,FDR-0041,transformer
2023-02-20 15:00:00,2023-02-20 19:34:00,vegetation,2277,FDR-0046,switch
2023-02-20 16:00:00,2023-02-20 20:40:00,weather,1786,FDR-0037,transformer
2023-02-22 00:00:00,2023-02-22 01:28:00,equipment_failure,160,FDR-0059,fuse
2023-02-22 14:00:00,2023-02-22 15:00:00,equipment_failure,334,FDR-0018,transformer
2023-02-22 23:00:00,2023-02-23 04:21:00,equipment_failure,335,FDR-0006,transformer
2023-02-23 12:00:00,2023-02-23 15:30:00,equipment_failure,474,FDR-0041,switch
2023-02-24 07:00:00,2023-02-24 12:36:00,animal_contact,378,FDR-0048,transformer
2023-02-25 16:00:00,2023-02-26 03:53:00,weather,319,FDR-0003,transformer
2023-02-25 16:00:00,2023-02-25 19:39:00,animal_contact,1127,FDR-0006,cable
2023-02-25 19:00:00,2023-02-26 09:19:00,animal_contact,409,FDR-0062,fuse
2023-02-25 19:00:00,2023-02-26 05:31:00,vegetation,224,FDR-0024,recloser
2023-02-26 14:00:00,2023-02-26 23:51:00,vegetation,344,FDR-0048,recloser
2023-02-28 14:00:00,2023-02-28 15:47:00,weather,867,FDR-0004,recloser
2023-02-28 14:00:00,2023-02-28 15:58:00,weather,558,FDR-0008,overhead line
2023-02-28 15:00:00,2023-02-28 19:01:00,weather,240,FDR-0014,cable
2023-02-28 15:00:00,2023-03-01 04:07:00,weather,380,FDR-0064,overhead line
2023-02-28 16:00:00,2023-02-28 22:52:00,weather,290,FDR-0014,transformer
2023-02-28 18:00:00,2023-02-28 23:34:00,equipment_failure,373,FDR-0058,recloser
2023-02-28 18:00:00,2023-02-28 23:31:00,weather,244,FDR-0030,switch
2023-02-28 18:00:00,2023-03-01 07:54:00,weather,1533,FDR-0048,overhead line
2023-02-28 20:00:00,2023-03-01 10:06:00,vegetation,178,FDR-0024,recloser
