transformer_id,feeder_id,substation_id,latitude,longitude,rated_kva,phase,primary_voltage_kv,secondary_voltage_v,age_years,manufacturer,status
XFMR-018140,FDR-0057,SUB-013,33.477484,-111.970027,333,A,13.8,240,27,Eaton,active
XFMR-018141,FDR-0057,SUB-013,33.477298,-111.970364,37.5,A,13.8,240,12,Prolec,active
XFMR-018142,FDR-0057,SUB-013,33.477484,-111.970656,500,AC,13.8,240,40,Eaton,active
XFMR-018143,FDR-0057,SUB-013,33.477495,-111.970961,25,C,13.8,480,29,Howard Industries,active
XFMR-018144,FDR-0057,SUB-013,33.477485,-111.971286,250,AC,13.8,480,20,Howard Industries,active
XFMR-018145,FDR-0057,SUB-013,33.477307,-111.971615,333,A,13.8,208,10,ABB,active
XFMR-018146,FDR-0057,SUB-013,33.477422,-111.971978,500,C,13.8,240,21,GE,active
XFMR-018147,FDR-0057,SUB-013,33.477311,-111.972241,100,B,13.8,480,42,ABB,active
XFMR-018148,FDR-0057,SUB-013,33.477308,-111.972559,250,B,13.8,480,16,ABB,active
XFMR-018149,FDR-0057,SUB-013,33.477454,-111.972892,10,B,13.8,208,23,Howard Industries,active
XFMR-018150,FDR-0057,SUB-013,33.477465,-111.973195,100,ABC,13.8,208,20,GE,active
XFMR-018151,FDR-0057,SUB-013,33.477469,-111.973507,250,B,13.8,208,2,GE,active
XFMR-018152,FDR-0057,SUB-013,33.477458,-111.973832,333,A,13.8,240,4,Howard Industries,active
XFMR-018153,FDR-0057,SUB-013,33.477435,-111.97417,100,ABC,13.8,208,9,Siemens,active
XFMR-018154,FDR-0057,SUB-013,33.477415,-111.974505,167,A,13.8,120,6,ABB,active
XFMR-018155,FDR-0057,SUB-013,33.477347,-111.974724,100,ABC,13.8,208,45,Prolec,active
XFMR-018156,FDR-0057,SUB-013,33.477485,-111.975065,50,C,13.8,480,16,Prolec,active
XFMR-018157,FDR-0057,SUB-013,33.477257,-111.975445,167,AC,13.8,480,41,Eaton,active
XFMR-018158,FDR-0057,SUB-013,33.477428,-111.975752,100,A,13.8,208,32,Howard Industries,active
XFMR-018159,FDR-0057,SUB-013,33.477263,-111.976068,167,AB,13.8,480,22,Howard Industries,active
XFMR-018160,FDR-0057,SUB-013,33.477283,-111.976363,15,AB,13.8,208,43,Howard Industries,active
XFMR-018161,FDR-0057,SUB-013,33.47731,-111.976651,167,A,13.8,208,41,Siemens,active
XFMR-018162,FDR-0057,SUB-013,33.477505,-111.976935,15,B,13.8,480,27,GE,active
XFMR-018163,FDR-0057,SUB-013,33.477285,-111.977306,333,A,13.8,480,31,Siemens,active
XFMR-018164,FDR-0057,SUB-013,33.477474,-111.977596,10,ABC,13.8,480,35,ABB,active
XFMR-018165,FDR-0057,SUB-013,33.477432,-111.977953,167,B,13.8,240,38,Siemens,active
XFMR-018166,FDR-0057,SUB-013,33.477427,-111.978273,333,ABC,13.8,480,4,Prolec,active
XFMR-018167,FDR-0057,SUB-013,33.477427,-111.978588,167,AB,13.8,480,38,Eaton,active
XFMR-018168,FDR-0057,SUB-013,33.477299,-111.978867,167,AB,13.8,240,8,Prolec,active
XFMR-018169,FDR-0057,SUB-013,33.477305,-111.979176,100,ABC,13.8,480,42,Prolec,active
XFMR-018170,FDR-0057,SUB-013,33.477433,-111.979526,333,C,13.8,120,4,Prolec,active
XFMR-018171,FDR-0057,SUB-013,33.477509,-111.979766,333,B,13.8,480,14,Eaton,active
XFMR-018172,FDR-0057,SUB-013,33.477477,-111.980113,100,B,13.8,240,15,Prolec,active
XFMR-018173,FDR-0057,SUB-013,33.477288,-111.980453,50,A,13.8,120,16,Siemens,active
XFMR-018174,FDR-0057,SUB-013,33.477286,-111.980769,25,BC,13.8,240,40,GE,active
XFMR-018175,FDR-0057,SUB-013,33.477269,-111.981102,75,A,13.8,480,13,ABB,active
XFMR-018176,FDR-0057,SUB-013,33.477437,-111.981413,10,C,13.8,208,4,Howard Industries,active
XFMR-018177,FDR-0057,SUB-013,33.477505,-111.98166,250,BC,13.8,240,37,Siemens,active
XFMR-018178,FDR-0057,SUB-013,33.477291,-111.982025,333,ABC,13.8,120,22,ABB,active
XFMR-018179,FDR-0057,SUB-013,33.477338,-111.982293,10,AC,13.8,120,33,Prolec,active
XFMR-018180,FDR-0057,SUB-013,33.477499,-111.982611,25,AC,13.8,120,4,Eaton,active
XFMR-018181,FDR-0057,SUB-013,33.477298,-111.982963,37.5,A,13.8,480,25,Howard Industries,active
XFMR-018182,FDR-0057,SUB-013,33.477511,-111.983229,100,A,13.8,208,18,ABB,active
XFMR-018183,FDR-0057,SUB-013,33.477463,-111.983592,250,BC,13.8,208,35,Eaton,active
XFMR-018184,FDR-0057,SUB-013,33.477447,-111.983922,333,A,13.8,240,15,GE,active
XFMR-018185,FDR-0057,SUB-013,33.477444,-111.984241,75,A,13.8,240,25,ABB,active
XFMR-018186,FDR-0057,SUB-013,33.477253,-111.984583,100,AC,13.8,208,43,Howard Industries,active
XFMR-018187,FDR-0057,SUB-013,33.477309,-111.984842,250,C,13.8,240,42,GE,active
XFMR-018188,FDR-0057,SUB-013,33.477428,-111.985202,500,AC,13.8,240,6,GE,active
XFMR-018189,FDR-0057,SUB-013,33.477339,-111.985441,37.5,BC,13.8,208,16,Eaton,active
XFMR-018190,FDR-0057,SUB-013,33.477481,-111.985779,250,AB,13.8,208,21,Howard Industries,active
XFMR-018191,FDR-0057,SUB-013,33.477477,-111.986098,250,AB,13.8,480,18,Eaton,active
XFMR-018192,FDR-0057,SUB-013,33.477253,-111.986472,15,B,13.8,208,20,Prolec,active
XFMR-018193,FDR-0057,SUB-013,33.477347,-111.986693,100,C,13.8,208,22,Prolec,active
XFMR-018194,FDR-0057,SUB-013,33.477469,-111.98705,167,AB,13.8,480,21,Siemens,active
XFMR-018195,FDR-0057,SUB-013,33.477484,-111.98735,333,B,13.8,208,27,Siemens,active
XFMR-018196,FDR-0057,SUB-013,33.477305,-111.98768,50,A,13.8,120,15,Prolec,active
XFMR-018197,FDR-0057,SUB-013,33.477295,-111.988006,25,AC,13.8,208,29,Eaton,active
XFMR-018198,FDR-0057,SUB-013,33.477464,-111.988316,15,C,13.8,208,32,Eaton,active
XFMR-018199,FDR-0057,SUB-013,33.477328,-111.988602,50,AB,13.8,120,29,Eaton,active
XFMR-018200,FDR-0057,SUB-013,33.477488,-111.988921,37.5,B,13.8,240,38,Howard Industries,active
XFMR-018201,FDR-0057,SUB-013,33.477506,-111.989218,167,B,13.8,208,32,Prolec,active
XFMR-018202,FDR-0057,SUB-013,33.477338,-111.989537,25,BC,13.8,240,5,Howard Industries,active
XFMR-018203,FDR-0057,SUB-013,33.477316,-111.989875,25,BC,13.8,240,8,Eaton,active
XFMR-018204,FDR-0057,SUB-013,33.477327,-111.990178,333,A,13.8,120,41,GE,active
XFMR-018205,FDR-0057,SUB-013,33.477267,-111.990553,75,B,13.8,240,20,Siemens,active
XFMR-018206,FDR-0057,SUB-013,33.477314,-111.990821,15,BC,13.8,208,31,GE,active
XFMR-018207,FDR-0057,SUB-013,33.477491,-111.991123,250,AC,13.8,208,5,Eaton,active
XFMR-018208,FDR-0057,SUB-013,33.477419,-111.99151,10,C,13.8,120,5,Howard Industries,active
XFMR-018209,FDR-0057,SUB-013,33.477459,-111.991785,15,AB,13.8,120,2,Siemens,active
XFMR-018210,FDR-0057,SUB-013,33.477263,-111.992132,10,A,13.8,240,17,Prolec,active
XFMR-018211,FDR-0057,SUB-013,33.477285,-111.992425,100,A,13.8,120,42,Siemens,active
XFMR-018212,FDR-0057,SUB-013,33.477313,-111.992712,167,A,13.8,208,33,GE,active
XFMR-018213,FDR-0057,SUB-013,33.477484,-111.99302,50,AC,13.8,240,37,Howard Industries,active
XFMR-018214,FDR-0057,SUB-013,33.47743,-111.993389,100,BC,13.8,208,1,GE,active
XFMR-018215,FDR-0057,SUB-013,33.477453,-111.993681,50,AC,13.8,240,21,Prolec,active
XFMR-018216,FDR-0057,SUB-013,33.477433,-111.994016,100,ABC,13.8,480,41,Prolec,active
XFMR-018217,FDR-0057,SUB-013,33.477468,-111.994296,100,AB,13.8,480,2,Howard Industries,active
XFMR-018218,FDR-0057,SUB-013,33.4773,-111.994615,37.5,A,13.8,208,2,GE,active
XFMR-018219,FDR-0057,SUB-013,33.477287,-111.994942,75,AC,13.8,480,21,Siemens,active
XFMR-018220,FDR-0057,SUB-013,33.477426,-111.995282,167,ABC,13.8,120,33,ABB,active
XFMR-018221,FDR-0057,SUB-013,33.477319,-111.995541,15,C,13.8,120,32,Eaton,active
XFMR-018222,FDR-0057,SUB-013,33.477441,-111.995897,50,C,13.8,120,19,GE,active
XFMR-018223,FDR-0057,SUB-013,33.477425,-111.996229,75,BC,13.8,120,12,Howard Industries,active
XFMR-018224,FDR-0057,SUB-013,33.47727,-111.996535,100,BC,13.8,208,30,GE,active
XFMR-018225,FDR-0057,SUB-013,33.47731,-111.996809,50,C,13.8,208,1,Prolec,active
XFMR-018226,FDR-0057,SUB-013,33.477333,-111.997102,333,C,13.8,480,31,GE,active
XFMR-018227,FDR-0057,SUB-013,33.477282,-111.997468,250,C,13.8,240,13,ABB,active
XFMR-018228,FDR-0057,SUB-013,33.477428,-111.9978,500,AC,13.8,208,35,Siemens,active
XFMR-018229,FDR-0057,SUB-013,33.477474,-111.998069,167,ABC,13.8,240,14,ABB,failed
XFMR-018230,FDR-0057,SUB-013,33.477487,-111.998371,167,AC,13.8,480,33,Prolec,active
XFMR-018231,FDR-0057,SUB-013,33.47731,-111.9987,25,AB,13.8,208,20,ABB,active
XFMR-018232,FDR-0057,SUB-013,33.477284,-111.999041,37.5,B,13.8,240,32,GE,active
XFMR-018233,FDR-0057,SUB-013,33.477419,-111.999385,37.5,AC,13.8,120,16,Siemens,active
XFMR-018234,FDR-0057,SUB-013,33.477504,-111.999614,25,AB,13.8,208,1,Eaton,active
XFMR-018235,FDR-0057,SUB-013,33.477289,-111.999981,25,ABC,13.8,480,17,Howard Industries,failed
XFMR-018236,FDR-0057,SUB-013,33.47749,-112.000258,10,B,13.8,120,45,Siemens,active
XFMR-018237,FDR-0057,SUB-013,33.477499,-112.000565,25,AB,13.8,480,30,Prolec,active
XFMR-018238,FDR-0057,SUB-013,33.477296,-112.000919,25,B,13.8,240,21,ABB,active
XFMR-018239,FDR-0057,SUB-013,33.477465,-112.001228,75,BC,13.8,208,11,ABB,active
XFMR-018240,FDR-0057,SUB-013,33.477337,-112.001507,167,B,13.8,120,41,ABB,active
XFMR-018241,FDR-0057,SUB-013,33.477433,-112.00189,333,C,13.8,480,38,Prolec,failed
XFMR-018242,FDR-0057,SUB-013,33.477311,-112.002163,10,AC,13.8,240,12,Prolec,active
XFMR-018243,FDR-0057,SUB-013,33.477473,-112.00248,333,C,13.8,120,3,ABB,active
XFMR-018244,FDR-0057,SUB-013,33.477308,-112.002796,333,AC,13.8,240,20,GE,active
XFMR-018245,FDR-0057,SUB-013,33.477272,-112.003147,25,B,13.8,208,43,GE,active
XFMR-018246,FDR-0057,SUB-013,33.477422,-112.003476,10,BC,13.8,120,14,Prolec,active
XFMR-018247,FDR-0057,SUB-013,33.477423,-112.00379,15,BC,13.8,480,8,ABB,active
XFMR-018248,FDR-0057,SUB-013,33.477331,-112.004033,50,B,13.8,208,6,Siemens,active
XFMR-018249,FDR-0057,SUB-013,33.477421,-112.004422,333,BC,13.8,480,16,Eaton,active
XFMR-018250,FDR-0057,SUB-013,33.477458,-112.0047,37.5,B,13.8,480,40,GE,active
XFMR-018251,FDR-0057,SUB-013,33.477441,-112.005032,100,ABC,13.8,120,25,GE,active
XFMR-018252,FDR-0057,SUB-013,33.477276,-112.005348,167,B,13.8,120,24,Howard Industries,active
XFMR-018253,FDR-0057,SUB-013,33.477489,-112.005614,25,A,13.8,480,44,GE,active
XFMR-018254,FDR-0057,SUB-013,33.477309,-112.005945,10,B,13.8,120,9,ABB,active
XFMR-018255,FDR-0057,SUB-013,33.477505,-112.006228,333,C,13.8,120,41,GE,active
XFMR-018256,FDR-0057,SUB-013,33.477264,-112.00662,10,BC,13.8,208,39,Siemens,active
XFMR-018257,FDR-0057,SUB-013,33.47729,-112.006909,25,B,13.8,208,29,GE,active
XFMR-018258,FDR-0057,SUB-013,33.477342,-112.007172,15,AC,13.8,480,12,GE,active
XFMR-018259,FDR-0057,SUB-013,33.477465,-112.007527,333,A,13.8,208,44,ABB,active
XFMR-018260,FDR-0057,SUB-013,33.477279,-112.007865,25,B,13.8,240,39,Siemens,active
XFMR-018261,FDR-0057,SUB-013,33.477275,-112.008183,10,A,13.8,208,42,Prolec,active
XFMR-018262,FDR-0057,SUB-013,33.477492,-112.008446,167,AB,13.8,120,20,Howard Industries,active
XFMR-018263,FDR-0057,SUB-013,33.477457,-112.008795,75,A,13.8,480,13,ABB,active
XFMR-018264,FDR-0057,SUB-013,33.477318,-112.009086,75,AC,13.8,208,23,Eaton,active
XFMR-018265,FDR-0057,SUB-013,33.477496,-112.009386,250,A,13.8,120,19,ABB,active
XFMR-018266,FDR-0057,SUB-013,33.477439,-112.009759,250,AC,13.8,120,43,Eaton,active
XFMR-018267,FDR-0057,SUB-013,33.477414,-112.010099,500,BC,13.8,480,23,GE,active
XFMR-018268,FDR-0057,SUB-013,33.477432,-112.010395,75,B,13.8,480,24,GE,active
XFMR-018269,FDR-0057,SUB-013,33.477489,-112.010653,75,C,13.8,480,10,GE,active
XFMR-018270,FDR-0057,SUB-013,33.477447,-112.01101,167,AB,13.8,480,11,Siemens,active
XFMR-018271,FDR-0057,SUB-013,33.477463,-112.01131,10,C,13.8,208,36,Prolec,active
XFMR-018272,FDR-0057,SUB-013,33.477319,-112.011604,50,B,13.8,120,19,Siemens,active
XFMR-018273,FDR-0057,SUB-013,33.47728,-112.011959,250,A,13.8,480,30,Eaton,active
XFMR-018274,FDR-0057,SUB-013,33.477488,-112.01223,75,ABC,13.8,480,41,Prolec,active
XFMR-018275,FDR-0057,SUB-013,33.47733,-112.012538,15,C,13.8,480,1,ABB,active
XFMR-018276,FDR-0057,SUB-013,33.477267,-112.012916,167,A,13.8,240,2,Howard Industries,active
XFMR-018277,FDR-0057,SUB-013,33.477434,-112.013228,50,ABC,13.8,120,17,ABB,active
XFMR-018278,FDR-0057,SUB-013,33.477316,-112.013497,15,A,13.8,240,28,GE,active
XFMR-018279,FDR-0057,SUB-013,33.477473,-112.013819,167,C,13.8,480,1,Siemens,active
XFMR-018280,FDR-0057,SUB-013,33.477472,-112.014136,25,AB,13.8,480,7,Prolec,active
XFMR-018281,FDR-0057,SUB-013,33.477264,-112.014495,250,ABC,13.8,120,38,Eaton,active
XFMR-018282,FDR-0057,SUB-013,33.477446,-112.014791,10,AB,13.8,120,36,Howard Industries,active
XFMR-018283,FDR-0057,SUB-013,33.477257,-112.015131,250,B,13.8,480,13,GE,active
XFMR-018284,FDR-0057,SUB-013,33.477267,-112.015436,167,BC,13.8,208,9,ABB,active
XFMR-018285,FDR-0057,SUB-013,33.477311,-112.015708,10,AC,13.8,480,41,Prolec,active
XFMR-018286,FDR-0057,SUB-013,33.477435,-112.016063,50,C,13.8,480,5,Prolec,active
XFMR-018287,FDR-0057,SUB-013,33.477497,-112.016315,50,AB,13.8,208,9,Prolec,active
XFMR-018288,FDR-0057,SUB-013,33.477498,-112.016629,167,AB,13.8,480,31,Eaton,active
XFMR-018289,FDR-0057,SUB-013,33.47743,-112.017012,37.5,B,13.8,120,11,Siemens,active
XFMR-018290,FDR-0057,SUB-013,33.477436,-112.017321,75,BC,13.8,208,7,Eaton,active
XFMR-018291,FDR-0057,SUB-013,33.47743,-112.017642,100,A,13.8,480,42,ABB,active
XFMR-018292,FDR-0057,SUB-013,33.477444,-112.017943,167,ABC,13.8,208,36,Prolec,active
XFMR-018293,FDR-0057,SUB-013,33.477414,-112.018288,15,B,13.8,208,32,Siemens,active
XFMR-018294,FDR-0057,SUB-013,33.477491,-112.018525,50,AC,13.8,120,5,ABB,active
XFMR-018295,FDR-0057,SUB-013,33.477289,-112.018879,250,AB,13.8,480,9,Howard Industries,active
XFMR-018296,FDR-0057,SUB-013,33.477329,-112.019154,75,AB,13.8,208,43,Prolec,active
XFMR-018297,FDR-0057,SUB-013,33.477494,-112.019468,25,C,13.8,120,41,Howard Industries,active
XFMR-018298,FDR-0057,SUB-013,33.477416,-112.019861,25,ABC,13.8,120,3,Prolec,active
XFMR-018299,FDR-0057,SUB-013,33.477492,-112.0201,10,AB,13.8,480,45,GE,active
XFMR-018300,FDR-0057,SUB-013,33.47733,-112.020413,167,C,13.8,240,40,GE,active
XFMR-018301,FDR-0057,SUB-013,33.477506,-112.020715,25,ABC,13.8,240,31,GE,active
XFMR-018302,FDR-0057,SUB-013,33.477323,-112.02105,10,B,13.8,208,8,ABB,active
XFMR-018303,FDR-0057,SUB-013,33.477491,-112.021361,37.5,ABC,13.8,208,42,Eaton,active
XFMR-018304,FDR-0057,SUB-013,33.477463,-112.021704,37.5,ABC,13.8,480,8,ABB,active
XFMR-018305,FDR-0057,SUB-013,33.477284,-112.022034,250,B,13.8,480,20,Siemens,active
XFMR-018306,FDR-0057,SUB-013,33.477502,-112.022295,333,C,13.8,120,30,ABB,active
XFMR-018307,FDR-0057,SUB-013,33.477345,-112.022602,500,AC,13.8,480,22,GE,active
XFMR-018308,FDR-0057,SUB-013,33.477457,-112.022969,75,ABC,13.8,208,11,Howard Industries,active
XFMR-018309,FDR-0057,SUB-013,33.477311,-112.023267,37.5,ABC,13.8,480,38,Eaton,active
XFMR-018310,FDR-0057,SUB-013,33.477274,-112.023619,250,C,13.8,480,1,Siemens,active
XFMR-018311,FDR-0057,SUB-013,33.477443,-112.023929,250,C,13.8,120,28,Eaton,active
XFMR-018312,FDR-0057,SUB-013,33.47725,-112.024273,167,AC,13.8,120,29,Prolec,active
XFMR-018313,FDR-0057,SUB-013,33.477325,-112.024512,100,BC,13.8,208,11,GE,active
XFMR-018314,FDR-0057,SUB-013,33.477333,-112.02482,37.5,A,13.8,480,5,Prolec,active
XFMR-018315,FDR-0057,SUB-013,33.477266,-112.025201,100,B,13.8,208,2,Siemens,active
XFMR-018316,FDR-0057,SUB-013,33.47728,-112.025502,37.5,ABC,13.8,240,19,Siemens,active
XFMR-018317,FDR-0057,SUB-013,33.477474,-112.025787,250,A,13.8,240,44,GE,active
XFMR-018318,FDR-0057,SUB-013,33.477451,-112.026125,250,ABC,13.8,120,45,ABB,active
XFMR-018319,FDR-0057,SUB-013,33.477291,-112.026436,333,A,13.8,120,21,Howard Industries,active
XFMR-018320,FDR-0057,SUB-013,33.477346,-112.026696,37.5,AB,13.8,208,39,GE,active
XFMR-018321,FDR-0057,SUB-013,33.477334,-112.027023,15,ABC,13.8,208,7,Eaton,active
XFMR-018322,FDR-0057,SUB-013,33.477502,-112.027335,25,C,13.8,240,23,Eaton,active
XFMR-018323,FDR-0057,SUB-013,33.477477,-112.027675,37.5,AC,13.8,240,36,GE,active
XFMR-018324,FDR-0057,SUB-013,33.47728,-112.028022,75,BC,13.8,240,37,Eaton,active
XFMR-018325,FDR-0057,SUB-013,33.477484,-112.028297,500,C,13.8,208,10,Prolec,active
XFMR-018326,FDR-0057,SUB-013,33.477437,-112.028659,333,A,13.8,120,13,GE,active
XFMR-018327,FDR-0057,SUB-013,33.477292,-112.028955,75,A,13.8,480,10,Siemens,active
XFMR-018328,FDR-0057,SUB-013,33.477286,-112.029276,250,ABC,13.8,240,25,ABB,active
XFMR-018329,FDR-0057,SUB-013,33.477329,-112.029548,25,A,13.8,480,36,Prolec,active
XFMR-018330,FDR-0057,SUB-013,33.477342,-112.02985,15,A,13.8,240,43,Prolec,active
XFMR-018331,FDR-0057,SUB-013,33.477328,-112.03018,100,A,13.8,240,12,Eaton,active
XFMR-018332,FDR-0057,SUB-013,33.477432,-112.030554,500,AC,13.8,240,32,Eaton,active
XFMR-018333,FDR-0057,SUB-013,33.477503,-112.030798,500,AB,13.8,208,38,Eaton,active
XFMR-018334,FDR-0057,SUB-013,33.477488,-112.031128,15,A,13.8,480,27,Howard Industries,failed
XFMR-018335,FDR-0057,SUB-013,33.477319,-112.031448,37.5,C,13.8,208,39,Eaton,active
XFMR-018336,FDR-0057,SUB-013,33.47728,-112.031802,15,B,13.8,480,15,ABB,active
XFMR-018337,FDR-0057,SUB-013,33.477292,-112.032105,75,AB,13.8,480,9,Prolec,active
XFMR-018338,FDR-0057,SUB-013,33.47732,-112.032392,167,B,13.8,120,2,Prolec,active
XFMR-018339,FDR-0057,SUB-013,33.477334,-112.032693,10,BC,13.8,480,5,GE,active
XFMR-018340,FDR-0057,SUB-013,33.477329,-112.033012,167,A,13.8,480,29,ABB,active
XFMR-018341,FDR-0057,SUB-013,33.477462,-112.033359,50,ABC,13.8,240,22,Howard Industries,active
XFMR-018342,FDR-0057,SUB-013,33.477342,-112.033629,15,AB,13.8,208,41,Howard Industries,active
XFMR-018343,FDR-0057,SUB-013,33.47749,-112.033961,50,AB,13.8,240,3,Prolec,active
XFMR-018344,FDR-0057,SUB-013,33.47747,-112.034296,250,ABC,13.8,240,12,Prolec,active
XFMR-018345,FDR-0057,SUB-013,33.477471,-112.03461,37.5,ABC,13.8,208,40,Prolec,active
XFMR-018346,FDR-0057,SUB-013,33.477446,-112.03495,250,B,13.8,240,29,Eaton,active
XFMR-018347,FDR-0057,SUB-013,33.477433,-112.035277,15,C,13.8,480,29,Howard Industries,active
XFMR-018348,FDR-0057,SUB-013,33.477295,-112.035567,37.5,AB,13.8,208,44,ABB,active
XFMR-018349,FDR-0057,SUB-013,33.477477,-112.035864,333,BC,13.8,480,43,Prolec,active
XFMR-018350,FDR-0057,SUB-013,33.477271,-112.03622,167,BC,13.8,240,28,GE,active
XFMR-018351,FDR-0057,SUB-013,33.477312,-112.036495,250,A,13.8,480,33,GE,active
XFMR-018352,FDR-0057,SUB-013,33.477457,-112.036829,37.5,C,13.8,120,40,Eaton,active
XFMR-018353,FDR-0057,SUB-013,33.47742,-112.037181,50,C,13.8,480,23,GE,active
XFMR-018354,FDR-0057,SUB-013,33.477281,-112.037471,500,AB,13.8,240,1,Eaton,active
XFMR-018355,FDR-0057,SUB-013,33.477291,-112.037775,333,ABC,13.8,120,26,GE,active
XFMR-018356,FDR-0057,SUB-013,33.477296,-112.038085,500,B,13.8,208,14,ABB,active
XFMR-018357,FDR-0057,SUB-013,33.477494,-112.038367,167,A,13.8,480,22,Prolec,active
XFMR-018358,FDR-0057,SUB-013,33.477283,-112.038729,75,BC,13.8,480,32,Siemens,active
XFMR-018359,FDR-0057,SUB-013,33.477307,-112.039019,10,BC,13.8,480,19,GE,active
XFMR-018360,FDR-0057,SUB-013,33.477294,-112.039347,50,BC,13.8,480,5,Howard Industries,active
XFMR-018361,FDR-0057,SUB-013,33.477479,-112.039642,50,AB,13.8,120,6,Prolec,active
XFMR-018362,FDR-0057,SUB-013,33.477302,-112.039969,500,B,13.8,480,22,GE,active
XFMR-018363,FDR-0057,SUB-013,33.477301,-112.040286,75,BC,13.8,480,21,GE,active
XFMR-018364,FDR-0057,SUB-013,33.477506,-112.04056,37.5,ABC,13.8,240,32,Eaton,active
XFMR-018365,FDR-0057,SUB-013,33.477461,-112.040919,167,ABC,13.8,240,2,GE,active
XFMR-018366,FDR-0057,SUB-013,33.477262,-112.041269,167,AC,13.8,480,40,GE,active
XFMR-018367,FDR-0057,SUB-013,33.477444,-112.041566,50,B,13.8,480,26,Prolec,active
XFMR-018368,FDR-0057,SUB-013,33.477495,-112.04183,25,C,13.8,240,8,GE,active
XFMR-018369,FDR-0057,SUB-013,33.477488,-112.042152,15,B,13.8,208,36,Howard Industries,active
XFMR-018370,FDR-0057,SUB-013,33.477326,-112.042465,333,AC,13.8,208,16,Siemens,active
XFMR-018371,FDR-0057,SUB-013,33.477339,-112.042767,167,AC,13.8,208,43,Howard Industries,active
XFMR-018372,FDR-0057,SUB-013,33.477485,-112.0431,37.5,BC,13.8,240,24,Howard Industries,active
XFMR-018373,FDR-0057,SUB-013,33.47745,-112.04345,250,AB,13.8,208,34,Howard Industries,active
XFMR-018374,FDR-0057,SUB-013,33.477448,-112.043767,37.5,A,13.8,240,13,Eaton,active
XFMR-018375,FDR-0057,SUB-013,33.477326,-112.04404,167,AB,13.8,208,37,GE,active
XFMR-018376,FDR-0057,SUB-013,33.477451,-112.044394,333,ABC,13.8,240,5,ABB,active
XFMR-018377,FDR-0057,SUB-013,33.477449,-112.044711,100,B,13.8,240,14,Siemens,active
XFMR-018378,FDR-0057,SUB-013,33.477495,-112.04498,37.5,C,13.8,480,27,Howard Industries,active
XFMR-018379,FDR-0057,SUB-013,33.477445,-112.045345,250,AB,13.8,120,24,Siemens,active
XFMR-018380,FDR-0057,SUB-013,33.477348,-112.045593,500,AB,13.8,480,3,Prolec,active
XFMR-018381,FDR-0057,SUB-013,33.477344,-112.045912,500,AB,13.8,208,2,Eaton,failed
XFMR-018382,FDR-0057,SUB-013,33.477422,-112.046313,15,AC,13.8,120,25,Howard Industries,active
XFMR-018383,FDR-0057,SUB-013,33.477316,-112.04657,75,BC,13.8,208,20,Prolec,active
XFMR-018384,FDR-0057,SUB-013,33.477467,-112.046898,100,AB,13.8,480,27,Siemens,active
XFMR-018385,FDR-0057,SUB-013,33.477318,-112.047198,25,B,13.8,480,24,Howard Industries,active
XFMR-018386,FDR-0057,SUB-013,33.477293,-112.047538,15,AB,13.8,240,45,GE,active
XFMR-018387,FDR-0057,SUB-013,33.477481,-112.047829,10,ABC,13.8,208,3,Eaton,active
XFMR-018388,FDR-0057,SUB-013,33.477276,-112.048184,37.5,AB,13.8,480,36,Siemens,active
XFMR-018389,FDR-0057,SUB-013,33.477494,-112.048446,75,C,13.8,240,28,ABB,active
XFMR-018390,FDR-0057,SUB-013,33.477253,-112.048838,167,B,13.8,208,20,ABB,active
XFMR-018391,FDR-0057,SUB-013,33.477345,-112.04906,75,AC,13.8,208,13,Siemens,active
XFMR-018392,FDR-0057,SUB-013,33.47727,-112.04945,100,AC,13.8,240,28,Siemens,active
XFMR-018393,FDR-0057,SUB-013,33.477285,-112.049751,500,AC,13.8,480,2,Siemens,active
XFMR-018394,FDR-0057,SUB-013,33.477271,-112.05008,50,ABC,13.8,208,36,Howard Industries,active
XFMR-018395,FDR-0057,SUB-013,33.477451,-112.050379,500,ABC,13.8,120,23,Howard Industries,active
XFMR-018396,FDR-0057,SUB-013,33.477273,-112.050707,15,AC,13.8,480,26,Howard Industries,active
XFMR-018397,FDR-0057,SUB-013,33.477343,-112.050952,37.5,A,13.8,208,39,Prolec,active
XFMR-018398,FDR-0057,SUB-013,33.477422,-112.051353,25,A,13.8,480,9,Howard Industries,active
XFMR-018399,FDR-0057,SUB-013,33.477294,-112.051632,250,AC,13.8,120,44,Howard Industries,active
XFMR-018400,FDR-0057,SUB-013,33.4773,-112.051941,75,A,13.8,240,40,Siemens,active
XFMR-018401,FDR-0057,SUB-013,33.47732,-112.052236,167,AB,13.8,240,29,Prolec,active
XFMR-018402,FDR-0057,SUB-013,33.477483,-112.052551,25,AC,13.8,240,34,Prolec,active
XFMR-018403,FDR-0057,SUB-013,33.477309,-112.052876,167,AB,13.8,208,25,Prolec,active
