battery_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,capacity_kwh,power_kw,chemistry,install_date,manufacturer,status
BATT-002505,CUST-0083624,XFMR-012854,FDR-0042,SUB-011,33.342798,-112.073757,9.9,4.7,NMC,2023-01-01,BYD,active
BATT-002506,CUST-0083632,XFMR-012855,FDR-0042,SUB-011,33.342921,-112.074304,17.4,7.6,lithium-ion,2023-06-01,Generac,active
BATT-002507,CUST-0083634,XFMR-012855,FDR-0042,SUB-011,33.342542,-112.074506,17.2,7.3,NMC,2020-09-01,BYD,active
BATT-002508,CUST-0083737,XFMR-012874,FDR-0042,SUB-011,33.338035,-112.0737,21.7,6.7,NMC,2020-10-01,SunPower,active
BATT-002509,CUST-0083748,XFMR-012876,FDR-0042,SUB-011,33.337907,-112.074154,17.3,8.5,LFP,2020-07-01,SunPower,active
BATT-002510,CUST-0083761,XFMR-012879,FDR-0042,SUB-011,33.33712,-112.073777,14.0,4.3,LFP,2021-03-01,SunPower,active
BATT-002511,CUST-0083768,XFMR-012879,FDR-0042,SUB-011,33.337498,-112.074325,21.3,6.9,NMC,2024-11-01,Enphase,active
BATT-002512,CUST-0083777,XFMR-012880,FDR-0042,SUB-011,33.336867,-112.073826,16.0,5.4,LFP,2022-02-01,SolarEdge,active
BATT-002513,CUST-0083797,XFMR-012884,FDR-0042,SUB-011,33.335592,-112.07412,24.3,10.7,NMC,2024-03-01,BYD,active
BATT-002514,CUST-0083801,XFMR-012885,FDR-0042,SUB-011,33.336132,-112.073562,491.0,234.0,NMC,2020-04-01,Generac,active
BATT-002515,CUST-0083844,XFMR-012892,FDR-0042,SUB-011,33.334149,-112.073896,21.5,6.7,NMC,2020-02-01,BYD,active
BATT-002516,CUST-0083856,XFMR-012893,FDR-0042,SUB-011,33.334118,-112.073754,9.9,4.3,lithium-ion,2020-04-01,SunPower,inactive
BATT-002517,CUST-0083862,XFMR-012893,FDR-0042,SUB-011,33.334123,-112.074435,367.8,107.7,LFP,2020-03-01,SunPower,active
BATT-002518,CUST-0083936,XFMR-012902,FDR-0042,SUB-011,33.331907,-112.073738,10.6,3.9,NMC,2022-02-01,Generac,active
BATT-002519,CUST-0083957,XFMR-012906,FDR-0042,SUB-011,33.330847,-112.074099,11.6,5.4,lithium-ion,2020-01-01,Generac,active
BATT-002520,CUST-0083963,XFMR-012908,FDR-0042,SUB-011,33.330634,-112.074222,13.7,6.7,lithium-ion,2023-05-01,Enphase,active
BATT-002521,CUST-0083981,XFMR-012910,FDR-0042,SUB-011,33.329501,-112.073626,20.3,7.2,lithium-ion,2021-02-01,BYD,active
BATT-002522,CUST-0083984,XFMR-012911,FDR-0042,SUB-011,33.329357,-112.074051,22.4,9.4,lithium-ion,2021-09-01,SolarEdge,active
BATT-002523,CUST-0084017,XFMR-012918,FDR-0042,SUB-011,33.327932,-112.07444,20.1,6.5,lithium-ion,2022-12-01,Tesla,active
BATT-002524,CUST-0084025,XFMR-012920,FDR-0042,SUB-011,33.327284,-112.073626,19.8,9.3,NMC,2022-05-01,SolarEdge,active
BATT-002525,CUST-0084111,XFMR-012929,FDR-0042,SUB-011,33.325773,-112.074209,17.5,8.2,lithium-ion,2023-05-01,Tesla,active
BATT-002526,CUST-0084122,XFMR-012930,FDR-0042,SUB-011,33.324767,-112.073872,14.0,5.9,NMC,2020-03-01,SolarEdge,active
BATT-002527,CUST-0084156,XFMR-012935,FDR-0042,SUB-011,33.323721,-112.07383,45.6,21.7,LFP,2021-04-01,SunPower,active
BATT-002528,CUST-0084182,XFMR-012941,FDR-0042,SUB-011,33.322992,-112.073688,14.6,4.9,lithium-ion,2024-04-01,BYD,active
BATT-002529,CUST-0084183,XFMR-012941,FDR-0042,SUB-011,33.322577,-112.074272,11.0,4.0,NMC,2020-12-01,BYD,inactive
BATT-002530,CUST-0084240,XFMR-012949,FDR-0042,SUB-011,33.320849,-112.074405,13.6,4.5,LFP,2021-08-01,SunPower,active
BATT-002531,CUST-0084320,XFMR-012962,FDR-0042,SUB-011,33.318048,-112.073691,13.5,5.2,LFP,2023-12-01,SunPower,active
BATT-002532,CUST-0084342,XFMR-012964,FDR-0042,SUB-011,33.317443,-112.074244,9.5,3.8,LFP,2024-01-01,BYD,active
BATT-002533,CUST-0084352,XFMR-012966,FDR-0042,SUB-011,33.316616,-112.074399,243.7,75.7,lithium-ion,2020-05-01,SunPower,active
BATT-002534,CUST-0084355,XFMR-012966,FDR-0042,SUB-011,33.31683,-112.073875,10.8,4.3,NMC,2024-12-01,SolarEdge,active
BATT-002535,CUST-0084441,XFMR-012978,FDR-0042,SUB-011,33.313578,-112.073692,21.5,9.3,LFP,2021-05-01,Enphase,active
BATT-002536,CUST-0084443,XFMR-012978,FDR-0042,SUB-011,33.313975,-112.074203,12.3,3.9,LFP,2022-12-01,SunPower,active
BATT-002537,CUST-0084483,XFMR-012985,FDR-0042,SUB-011,33.312368,-112.074332,9.3,4.1,NMC,2023-01-01,Tesla,active
BATT-002538,CUST-0084580,XFMR-012999,FDR-0042,SUB-011,33.309002,-112.073476,21.5,8.8,NMC,2022-06-01,SunPower,active
BATT-002539,CUST-0084720,XFMR-013019,FDR-0042,SUB-011,33.304137,-112.073892,10.3,3.5,NMC,2020-08-01,Tesla,active
BATT-002540,CUST-0084724,XFMR-013019,FDR-0042,SUB-011,33.304473,-112.07378,15.3,5.3,NMC,2023-05-01,BYD,active
BATT-002541,CUST-0084740,XFMR-013022,FDR-0042,SUB-011,33.303293,-112.073533,15.6,6.9,LFP,2023-11-01,Generac,active
BATT-002542,CUST-0084785,XFMR-013028,FDR-0042,SUB-011,33.302142,-112.073725,21.1,8.4,LFP,2020-09-01,Generac,active
BATT-002543,CUST-0084829,XFMR-013035,FDR-0042,SUB-011,33.30043,-112.074248,19.8,9.5,NMC,2022-02-01,Generac,active
BATT-002544,CUST-0084832,XFMR-013035,FDR-0042,SUB-011,33.300525,-112.073909,20.3,9.2,NMC,2021-12-01,Tesla,active
BATT-002545,CUST-0084833,XFMR-013035,FDR-0042,SUB-011,33.300672,-112.074487,20.3,8.9,NMC,2024-02-01,SolarEdge,active
BATT-002546,CUST-0084937,XFMR-013052,FDR-0042,SUB-011,33.296655,-112.073499,20.5,8.4,lithium-ion,2024-04-01,Generac,active
BATT-002547,CUST-0084953,XFMR-013055,FDR-0042,SUB-011,33.295563,-112.07432,20.2,8.1,LFP,2021-01-01,Enphase,active
BATT-002548,CUST-0084972,XFMR-013058,FDR-0042,SUB-011,33.295615,-112.074246,10.6,3.6,NMC,2021-09-01,Generac,active
BATT-002549,CUST-0085007,XFMR-013062,FDR-0042,SUB-011,33.294459,-112.073632,10.6,3.8,NMC,2022-01-01,SunPower,active
BATT-002550,CUST-0085054,XFMR-013069,FDR-0042,SUB-011,33.292875,-112.073679,18.4,6.8,LFP,2022-12-01,Tesla,active
BATT-002551,CUST-0085056,XFMR-013070,FDR-0042,SUB-011,33.292855,-112.073757,12.8,5.6,LFP,2023-03-01,Enphase,active
BATT-002552,CUST-0085100,XFMR-013075,FDR-0042,SUB-011,33.291326,-112.073501,15.3,6.9,lithium-ion,2021-06-01,SolarEdge,active
BATT-002553,CUST-0085194,XFMR-013088,FDR-0042,SUB-011,33.288055,-112.073609,12.4,5.1,NMC,2020-06-01,Generac,active
BATT-002554,CUST-0085201,XFMR-013090,FDR-0042,SUB-011,33.288098,-112.073877,338.4,123.2,lithium-ion,2020-08-01,Enphase,active
BATT-002555,CUST-0085217,XFMR-013095,FDR-0042,SUB-011,33.286282,-112.074149,14.7,6.6,lithium-ion,2023-07-01,SunPower,active
BATT-002556,CUST-0085225,XFMR-013096,FDR-0042,SUB-011,33.286271,-112.073776,12.8,4.2,LFP,2021-01-01,BYD,active
BATT-002557,CUST-0085237,XFMR-013098,FDR-0042,SUB-011,33.285986,-112.073776,146.8,44.9,LFP,2022-03-01,Generac,active
BATT-002558,CUST-0085245,XFMR-013099,FDR-0042,SUB-011,33.285337,-112.074392,87.6,40.0,NMC,2021-06-01,Tesla,active
BATT-002559,CUST-0085265,XFMR-013102,FDR-0042,SUB-011,33.285025,-112.073488,18.8,8.6,lithium-ion,2024-09-01,SunPower,active
BATT-002560,CUST-0085274,XFMR-013103,FDR-0042,SUB-011,33.28459,-112.074239,19.7,6.9,NMC,2022-06-01,Enphase,active
BATT-002561,CUST-0085282,XFMR-013104,FDR-0042,SUB-011,33.284372,-112.074151,38.1,14.2,NMC,2020-09-01,Generac,active
BATT-002562,CUST-0085327,XFMR-013109,FDR-0042,SUB-011,33.283295,-112.073763,16.1,7.8,LFP,2023-07-01,Generac,active
BATT-002563,CUST-0085331,XFMR-013109,FDR-0042,SUB-011,33.283586,-112.073895,13.3,4.4,LFP,2021-07-01,Generac,active
BATT-002564,CUST-0085360,XFMR-013115,FDR-0042,SUB-011,33.282222,-112.073699,10.0,4.2,NMC,2024-07-01,SunPower,active
BATT-002565,CUST-0085375,XFMR-013116,FDR-0042,SUB-011,33.282102,-112.074343,16.1,6.1,LFP,2023-05-01,SunPower,active
BATT-002566,CUST-0085377,XFMR-013117,FDR-0042,SUB-011,33.281507,-112.07374,9.3,4.5,lithium-ion,2020-08-01,SolarEdge,active
BATT-002567,CUST-0085452,XFMR-013130,FDR-0042,SUB-011,33.278683,-112.073656,9.3,3.4,NMC,2021-04-01,BYD,active
BATT-002568,CUST-0085572,XFMR-013144,FDR-0042,SUB-011,33.274813,-112.073706,17.3,6.3,LFP,2023-09-01,Enphase,active
BATT-002569,CUST-0085584,XFMR-013146,FDR-0042,SUB-011,33.274727,-112.073733,21.1,10.1,NMC,2022-07-01,SunPower,active
BATT-002570,CUST-0085591,XFMR-013147,FDR-0042,SUB-011,33.274354,-112.074108,18.2,8.3,lithium-ion,2022-12-01,SunPower,active
BATT-002571,CUST-0085601,XFMR-013148,FDR-0042,SUB-011,33.274237,-112.074303,14.7,5.4,LFP,2022-05-01,SolarEdge,active
BATT-002572,CUST-0085606,XFMR-013148,FDR-0042,SUB-011,33.274297,-112.073803,14.1,4.8,NMC,2024-09-01,SunPower,active
BATT-002573,CUST-0085656,XFMR-013155,FDR-0042,SUB-011,33.272812,-112.074198,13.6,6.5,LFP,2020-07-01,Generac,active
BATT-002574,CUST-0085712,XFMR-013163,FDR-0042,SUB-011,33.270932,-112.074419,20.6,9.6,NMC,2022-10-01,Generac,active
BATT-002575,CUST-0085810,XFMR-013177,FDR-0042,SUB-011,33.267842,-112.074085,14.7,4.6,NMC,2021-03-01,Generac,active
BATT-002576,CUST-0085857,XFMR-013182,FDR-0042,SUB-011,33.266334,-112.073835,100.7,25.9,lithium-ion,2023-11-01,SunPower,active
BATT-002577,CUST-0085952,XFMR-013196,FDR-0042,SUB-011,33.262913,-112.074128,9.2,4.5,lithium-ion,2023-02-01,SunPower,active
BATT-002578,CUST-0086006,XFMR-013205,FDR-0042,SUB-011,33.261039,-112.073816,10.7,4.3,LFP,2022-09-01,SunPower,active
BATT-002579,CUST-0086020,XFMR-013207,FDR-0042,SUB-011,33.260412,-112.073661,10.7,4.0,lithium-ion,2024-05-01,SunPower,active
BATT-002580,CUST-0086057,XFMR-013214,FDR-0042,SUB-011,33.259018,-112.074083,19.4,7.6,lithium-ion,2023-09-01,Enphase,active
BATT-002581,CUST-0086074,XFMR-013218,FDR-0042,SUB-011,33.258198,-112.074299,19.3,6.7,LFP,2024-04-01,SunPower,active
BATT-002582,CUST-0086163,XFMR-013234,FDR-0043,SUB-012,33.405122,-112.054737,14.1,4.5,NMC,2021-07-01,SolarEdge,active
BATT-002583,CUST-0086253,XFMR-013247,FDR-0043,SUB-012,33.40523,-112.052534,20.4,6.7,LFP,2021-10-01,Generac,active
BATT-002584,CUST-0086321,XFMR-013255,FDR-0043,SUB-012,33.404792,-112.051922,9.2,4.1,LFP,2020-01-01,SunPower,active
BATT-002585,CUST-0086347,XFMR-013259,FDR-0043,SUB-012,33.404543,-112.051093,21.6,10.0,lithium-ion,2020-09-01,BYD,active
BATT-002586,CUST-0086477,XFMR-013279,FDR-0043,SUB-012,33.404724,-112.048153,12.5,3.9,NMC,2022-06-01,Tesla,active
BATT-002587,CUST-0086491,XFMR-013281,FDR-0043,SUB-012,33.405045,-112.048611,79.7,27.4,lithium-ion,2023-06-01,Enphase,active
BATT-002588,CUST-0086496,XFMR-013281,FDR-0043,SUB-012,33.405036,-112.048466,19.2,8.0,lithium-ion,2022-12-01,SunPower,active
BATT-002589,CUST-0086584,XFMR-013293,FDR-0043,SUB-012,33.404949,-112.04673,13.5,4.8,lithium-ion,2021-11-01,Enphase,active
BATT-002590,CUST-0086601,XFMR-013296,FDR-0043,SUB-012,33.404658,-112.046504,17.0,6.4,LFP,2020-06-01,BYD,active
BATT-002591,CUST-0086641,XFMR-013301,FDR-0043,SUB-012,33.405242,-112.045672,54.9,21.6,lithium-ion,2021-05-01,SolarEdge,active
BATT-002592,CUST-0086718,XFMR-013318,FDR-0043,SUB-012,33.405061,-112.043398,15.0,6.4,lithium-ion,2022-11-01,Tesla,active
BATT-002593,CUST-0086737,XFMR-013320,FDR-0043,SUB-012,33.404563,-112.042578,14.7,7.0,NMC,2023-05-01,Enphase,active
BATT-002594,CUST-0086767,XFMR-013323,FDR-0043,SUB-012,33.40464,-112.042603,417.5,191.1,lithium-ion,2022-03-01,SolarEdge,active
BATT-002595,CUST-0086790,XFMR-013325,FDR-0043,SUB-012,33.404683,-112.042006,20.8,10.1,lithium-ion,2021-09-01,SolarEdge,active
BATT-002596,CUST-0086796,XFMR-013326,FDR-0043,SUB-012,33.40502,-112.041836,9.7,3.1,LFP,2021-06-01,SunPower,active
BATT-002597,CUST-0086838,XFMR-013334,FDR-0043,SUB-012,33.405372,-112.041034,18.0,7.5,LFP,2024-10-01,Enphase,active
BATT-002598,CUST-0086886,XFMR-013339,FDR-0043,SUB-012,33.405137,-112.040536,13.1,6.3,lithium-ion,2023-02-01,Enphase,active
BATT-002599,CUST-0086924,XFMR-013346,FDR-0043,SUB-012,33.405246,-112.039803,81.7,27.6,LFP,2023-08-01,Enphase,active
BATT-002600,CUST-0086935,XFMR-013349,FDR-0043,SUB-012,33.404685,-112.038736,12.4,5.4,lithium-ion,2024-07-01,SolarEdge,active
BATT-002601,CUST-0086992,XFMR-013356,FDR-0043,SUB-012,33.404838,-112.037666,13.0,4.6,NMC,2021-06-01,BYD,active
BATT-002602,CUST-0087020,XFMR-013360,FDR-0043,SUB-012,33.404684,-112.037833,83.5,39.4,NMC,2022-02-01,Enphase,active
BATT-002603,CUST-0087032,XFMR-013361,FDR-0043,SUB-012,33.404862,-112.037383,12.5,5.2,NMC,2022-11-01,SunPower,active
BATT-002604,CUST-0087040,XFMR-013363,FDR-0043,SUB-012,33.404744,-112.037587,216.9,79.2,LFP,2020-09-01,SunPower,active
BATT-002605,CUST-0087085,XFMR-013371,FDR-0043,SUB-012,33.404609,-112.036421,17.5,6.1,NMC,2024-03-01,Tesla,active
BATT-002606,CUST-0087089,XFMR-013372,FDR-0043,SUB-012,33.40519,-112.035599,10.0,4.7,NMC,2024-05-01,Generac,active
BATT-002607,CUST-0087133,XFMR-013381,FDR-0043,SUB-012,33.405198,-112.034408,12.8,5.9,LFP,2022-03-01,SolarEdge,active
BATT-002608,CUST-0087137,XFMR-013383,FDR-0043,SUB-012,33.404676,-112.034045,12.3,4.5,lithium-ion,2023-06-01,SolarEdge,active
BATT-002609,CUST-0087175,XFMR-013387,FDR-0043,SUB-012,33.405092,-112.033504,13.1,3.9,NMC,2020-04-01,SolarEdge,active
BATT-002610,CUST-0087203,XFMR-013391,FDR-0043,SUB-012,33.405211,-112.032883,12.9,6.2,lithium-ion,2020-02-01,BYD,active
BATT-002611,CUST-0087230,XFMR-013395,FDR-0043,SUB-012,33.404638,-112.033169,16.7,7.0,lithium-ion,2023-05-01,BYD,active
BATT-002612,CUST-0087261,XFMR-013399,FDR-0043,SUB-012,33.404696,-112.031953,227.2,92.5,lithium-ion,2022-12-01,BYD,active
BATT-002613,CUST-0087287,XFMR-013403,FDR-0043,SUB-012,33.404741,-112.031775,32.5,15.0,LFP,2023-08-01,SolarEdge,active
BATT-002614,CUST-0087320,XFMR-013407,FDR-0043,SUB-012,33.405164,-112.031076,14.8,5.8,lithium-ion,2024-12-01,BYD,active
BATT-002615,CUST-0087395,XFMR-013420,FDR-0043,SUB-012,33.405164,-112.029717,9.7,4.4,NMC,2022-04-01,SunPower,active
BATT-002616,CUST-0087421,XFMR-013423,FDR-0043,SUB-012,33.405177,-112.028552,18.5,8.0,LFP,2021-01-01,BYD,active
BATT-002617,CUST-0087475,XFMR-013430,FDR-0043,SUB-012,33.404884,-112.027759,19.1,9.3,LFP,2023-12-01,SolarEdge,active
BATT-002618,CUST-0087488,XFMR-013431,FDR-0043,SUB-012,33.404737,-112.027744,9.9,3.8,NMC,2021-10-01,SolarEdge,active
BATT-002619,CUST-0087504,XFMR-013434,FDR-0043,SUB-012,33.405129,-112.027414,18.8,7.7,lithium-ion,2023-08-01,SunPower,active
BATT-002620,CUST-0087536,XFMR-013438,FDR-0043,SUB-012,33.404817,-112.027232,10.4,3.9,lithium-ion,2022-10-01,Tesla,active
BATT-002621,CUST-0087546,XFMR-013440,FDR-0043,SUB-012,33.405252,-112.026822,9.2,3.5,LFP,2022-02-01,BYD,active
BATT-002622,CUST-0087555,XFMR-013441,FDR-0043,SUB-012,33.404702,-112.026844,10.6,4.4,LFP,2024-04-01,Tesla,active
BATT-002623,CUST-0087624,XFMR-013452,FDR-0043,SUB-012,33.404895,-112.024649,18.3,8.5,lithium-ion,2021-01-01,Generac,active
BATT-002624,CUST-0087641,XFMR-013455,FDR-0043,SUB-012,33.404619,-112.024985,15.6,5.5,LFP,2024-04-01,SunPower,active
BATT-002625,CUST-0087701,XFMR-013464,FDR-0043,SUB-012,33.405029,-112.023323,19.9,9.4,LFP,2024-07-01,BYD,active
BATT-002626,CUST-0087707,XFMR-013465,FDR-0043,SUB-012,33.405106,-112.023065,15.3,5.6,lithium-ion,2021-01-01,SolarEdge,active
BATT-002627,CUST-0087713,XFMR-013466,FDR-0043,SUB-012,33.404602,-112.023009,11.0,4.8,NMC,2021-12-01,Tesla,active
BATT-002628,CUST-0087768,XFMR-013473,FDR-0043,SUB-012,33.404864,-112.02168,10.1,4.0,lithium-ion,2022-06-01,Enphase,active
BATT-002629,CUST-0087888,XFMR-013491,FDR-0043,SUB-012,33.404991,-112.019272,21.8,9.0,NMC,2020-07-01,SolarEdge,active
BATT-002630,CUST-0087923,XFMR-013497,FDR-0043,SUB-012,33.404582,-112.018744,261.1,76.5,NMC,2024-10-01,BYD,active
BATT-002631,CUST-0087934,XFMR-013501,FDR-0043,SUB-012,33.405157,-112.018088,9.5,4.4,LFP,2024-09-01,SolarEdge,active
BATT-002632,CUST-0087963,XFMR-013506,FDR-0043,SUB-012,33.405173,-112.017721,21.6,8.7,lithium-ion,2023-02-01,Enphase,active
BATT-002633,CUST-0088000,XFMR-013511,FDR-0043,SUB-012,33.404612,-112.016707,9.3,4.4,NMC,2022-02-01,Tesla,active
BATT-002634,CUST-0088005,XFMR-013512,FDR-0043,SUB-012,33.405266,-112.01705,14.8,4.5,LFP,2023-10-01,Generac,active
BATT-002635,CUST-0088007,XFMR-013513,FDR-0043,SUB-012,33.405205,-112.016914,15.8,5.9,LFP,2024-03-01,Enphase,active
BATT-002636,CUST-0088023,XFMR-013515,FDR-0043,SUB-012,33.40492,-112.016512,130.5,37.7,LFP,2024-11-01,Tesla,active
BATT-002637,CUST-0088100,XFMR-013531,FDR-0043,SUB-012,33.40453,-112.014133,16.2,6.9,lithium-ion,2024-01-01,Enphase,active
BATT-002638,CUST-0088125,XFMR-013534,FDR-0043,SUB-012,33.404988,-112.013348,13.1,5.6,NMC,2020-01-01,BYD,active
BATT-002639,CUST-0088129,XFMR-013534,FDR-0043,SUB-012,33.404591,-112.013273,14.3,6.8,lithium-ion,2024-02-01,SolarEdge,active
BATT-002640,CUST-0088131,XFMR-013534,FDR-0043,SUB-012,33.404579,-112.013858,397.6,172.1,LFP,2024-11-01,Generac,active
BATT-002641,CUST-0088136,XFMR-013535,FDR-0043,SUB-012,33.40461,-112.014077,14.3,4.7,NMC,2020-09-01,Tesla,active
BATT-002642,CUST-0088148,XFMR-013537,FDR-0043,SUB-012,33.404837,-112.012816,18.5,7.2,lithium-ion,2024-05-01,SunPower,active
BATT-002643,CUST-0088194,XFMR-013546,FDR-0043,SUB-012,33.404655,-112.012128,17.0,5.2,LFP,2020-06-01,BYD,active
BATT-002644,CUST-0088227,XFMR-013553,FDR-0043,SUB-012,33.404759,-112.011564,14.5,4.7,NMC,2020-02-01,Tesla,active
BATT-002645,CUST-0088237,XFMR-013554,FDR-0043,SUB-012,33.404641,-112.010857,9.6,3.8,lithium-ion,2021-05-01,SunPower,active
BATT-002646,CUST-0088249,XFMR-013556,FDR-0043,SUB-012,33.405273,-112.010835,14.6,7.1,lithium-ion,2024-12-01,Enphase,active
BATT-002647,CUST-0088274,XFMR-013560,FDR-0043,SUB-012,33.404752,-112.010493,9.7,4.3,LFP,2021-06-01,Generac,active
BATT-002648,CUST-0088309,XFMR-013566,FDR-0043,SUB-012,33.404563,-112.009057,16.3,5.6,NMC,2024-05-01,BYD,active
BATT-002649,CUST-0088319,XFMR-013567,FDR-0043,SUB-012,33.404809,-112.009349,12.2,3.7,lithium-ion,2020-09-01,SunPower,active
BATT-002650,CUST-0088385,XFMR-013581,FDR-0043,SUB-012,33.405048,-112.007419,9.4,4.3,LFP,2024-10-01,Generac,active
BATT-002651,CUST-0088435,XFMR-013587,FDR-0043,SUB-012,33.405283,-112.00647,109.0,45.2,NMC,2023-02-01,Enphase,active
BATT-002652,CUST-0088449,XFMR-013590,FDR-0043,SUB-012,33.404943,-112.005761,14.9,4.7,lithium-ion,2022-11-01,BYD,active
BATT-002653,CUST-0088478,XFMR-013596,FDR-0043,SUB-012,33.404834,-112.005498,317.7,141.6,lithium-ion,2021-12-01,Enphase,active
BATT-002654,CUST-0088504,XFMR-013600,FDR-0043,SUB-012,33.405298,-112.005213,14.5,4.9,lithium-ion,2023-12-01,Generac,active
BATT-002655,CUST-0088509,XFMR-013601,FDR-0043,SUB-012,33.405083,-112.004574,15.8,7.6,LFP,2022-07-01,Tesla,active
BATT-002656,CUST-0088530,XFMR-013603,FDR-0043,SUB-012,33.405134,-112.004331,12.8,3.9,LFP,2024-05-01,BYD,active
BATT-002657,CUST-0088531,XFMR-013604,FDR-0043,SUB-012,33.404692,-112.004164,21.7,6.6,lithium-ion,2020-06-01,BYD,active
BATT-002658,CUST-0088556,XFMR-013607,FDR-0043,SUB-012,33.404973,-112.004017,20.6,8.4,lithium-ion,2022-03-01,SolarEdge,active
BATT-002659,CUST-0088593,XFMR-013614,FDR-0043,SUB-012,33.405235,-112.003024,80.8,25.6,lithium-ion,2024-02-01,BYD,active
BATT-002660,CUST-0088634,XFMR-013618,FDR-0043,SUB-012,33.404882,-112.001924,13.6,5.5,lithium-ion,2020-01-01,SunPower,active
BATT-002661,CUST-0088688,XFMR-013625,FDR-0043,SUB-012,33.405176,-112.001495,14.7,6.9,NMC,2021-04-01,Generac,active
BATT-002662,CUST-0088692,XFMR-013625,FDR-0043,SUB-012,33.404736,-112.001137,250.9,96.9,NMC,2022-12-01,SunPower,active
BATT-002663,CUST-0088731,XFMR-013631,FDR-0043,SUB-012,33.404862,-112.000996,331.9,106.4,NMC,2023-10-01,BYD,active
BATT-002664,CUST-0088798,XFMR-013644,FDR-0043,SUB-012,33.404496,-111.999052,10.0,4.1,LFP,2021-01-01,BYD,active
BATT-002665,CUST-0088810,XFMR-013645,FDR-0043,SUB-012,33.40476,-111.998851,10.4,4.4,LFP,2022-04-01,BYD,active
BATT-002666,CUST-0088817,XFMR-013646,FDR-0043,SUB-012,33.40493,-111.99846,14.6,6.9,LFP,2023-05-01,Tesla,active
BATT-002667,CUST-0088825,XFMR-013648,FDR-0043,SUB-012,33.404703,-111.997704,20.1,7.8,NMC,2023-11-01,SolarEdge,active
BATT-002668,CUST-0088908,XFMR-013660,FDR-0043,SUB-012,33.40528,-111.99625,328.5,150.0,LFP,2022-01-01,SolarEdge,active
BATT-002669,CUST-0088931,XFMR-013665,FDR-0043,SUB-012,33.404714,-111.995474,16.7,5.5,LFP,2021-01-01,SunPower,active
BATT-002670,CUST-0089059,XFMR-013689,FDR-0043,SUB-012,33.404623,-111.992234,20.8,7.2,lithium-ion,2022-09-01,Tesla,active
BATT-002671,CUST-0089070,XFMR-013690,FDR-0043,SUB-012,33.405012,-111.992586,9.6,4.6,lithium-ion,2022-11-01,Tesla,active
BATT-002672,CUST-0089075,XFMR-013690,FDR-0043,SUB-012,33.404601,-111.992381,13.0,5.5,lithium-ion,2020-10-01,Enphase,active
BATT-002673,CUST-0089103,XFMR-013693,FDR-0043,SUB-012,33.404705,-111.992134,9.1,4.4,LFP,2020-05-01,SolarEdge,active
BATT-002674,CUST-0089187,XFMR-013709,FDR-0043,SUB-012,33.405135,-111.989497,10.3,3.5,lithium-ion,2020-03-01,SolarEdge,active
BATT-002675,CUST-0089191,XFMR-013710,FDR-0043,SUB-012,33.404645,-111.990013,9.4,4.3,lithium-ion,2022-08-01,SunPower,active
BATT-002676,CUST-0089280,XFMR-013723,FDR-0043,SUB-012,33.40467,-111.988296,13.6,5.3,NMC,2024-08-01,Enphase,active
BATT-002677,CUST-0089294,XFMR-013725,FDR-0043,SUB-012,33.404599,-111.987483,9.1,3.6,NMC,2021-06-01,Generac,active
BATT-002678,CUST-0089306,XFMR-013727,FDR-0043,SUB-012,33.404805,-111.987671,18.1,6.3,NMC,2024-07-01,Enphase,active
BATT-002679,CUST-0089370,XFMR-013736,FDR-0043,SUB-012,33.40473,-111.985827,16.5,6.5,lithium-ion,2021-01-01,BYD,active
BATT-002680,CUST-0089373,XFMR-013737,FDR-0043,SUB-012,33.404658,-111.986476,10.8,4.9,lithium-ion,2022-06-01,BYD,active
BATT-002681,CUST-0089417,XFMR-013743,FDR-0043,SUB-012,33.404682,-111.985197,21.4,6.4,lithium-ion,2023-11-01,BYD,active
BATT-002682,CUST-0089528,XFMR-013760,FDR-0043,SUB-012,33.4051,-111.983323,9.1,4.3,LFP,2021-02-01,Generac,active
BATT-002683,CUST-0089553,XFMR-013767,FDR-0043,SUB-012,33.405194,-111.982002,21.0,7.2,lithium-ion,2024-11-01,SunPower,active
BATT-002684,CUST-0089562,XFMR-013769,FDR-0043,SUB-012,33.404631,-111.982122,10.7,3.6,LFP,2023-04-01,Generac,active
BATT-002685,CUST-0089566,XFMR-013770,FDR-0043,SUB-012,33.405306,-111.981636,13.2,5.6,LFP,2021-07-01,Tesla,active
BATT-002686,CUST-0089638,XFMR-013782,FDR-0043,SUB-012,33.404615,-111.980393,13.1,5.8,NMC,2023-12-01,SolarEdge,active
BATT-002687,CUST-0089644,XFMR-013784,FDR-0043,SUB-012,33.404997,-111.979219,13.4,5.9,NMC,2021-07-01,Tesla,active
BATT-002688,CUST-0089648,XFMR-013784,FDR-0043,SUB-012,33.404951,-111.980025,79.0,38.6,NMC,2023-09-01,SunPower,active
BATT-002689,CUST-0089731,XFMR-013795,FDR-0043,SUB-012,33.404931,-111.97809,82.4,40.0,NMC,2024-05-01,Enphase,active
BATT-002690,CUST-0089834,XFMR-013813,FDR-0043,SUB-012,33.404738,-111.975317,9.7,3.1,lithium-ion,2022-07-01,SolarEdge,active
BATT-002691,CUST-0089845,XFMR-013814,FDR-0043,SUB-012,33.404613,-111.975854,16.7,8.1,lithium-ion,2020-10-01,Generac,active
BATT-002692,CUST-0089863,XFMR-013815,FDR-0043,SUB-012,33.405325,-111.975215,19.6,6.5,lithium-ion,2022-08-01,BYD,active
