solar_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,capacity_kw,panel_type,azimuth_deg,tilt_deg,install_date,inverter_type,status
SOL-008451,CUST-0068714,XFMR-010537,FDR-0035,SUB-009,33.554478,-112.10918,6.7,polycrystalline,200,21,2024-10-01,micro,active
SOL-008452,CUST-0068724,XFMR-010539,FDR-0035,SUB-009,33.554895,-112.108958,299.8,monocrystalline,171,30,2020-09-01,micro,active
SOL-008453,CUST-0068726,XFMR-010539,FDR-0035,SUB-009,33.554412,-112.108873,3.7,thin-film,189,24,2018-07-01,micro,active
SOL-008454,CUST-0068727,XFMR-010539,FDR-0035,SUB-009,33.554919,-112.108303,4.3,monocrystalline,203,23,2016-01-01,micro,active
SOL-008455,CUST-0068730,XFMR-010540,FDR-0035,SUB-009,33.554311,-112.109018,6.3,thin-film,181,24,2023-07-01,string,active
SOL-008456,CUST-0068731,XFMR-010540,FDR-0035,SUB-009,33.554687,-112.108981,11.8,thin-film,151,30,2023-04-01,string,active
SOL-008457,CUST-0068736,XFMR-010540,FDR-0035,SUB-009,33.554364,-112.108502,7.6,polycrystalline,198,23,2017-11-01,hybrid,active
SOL-008458,CUST-0068768,XFMR-010544,FDR-0035,SUB-009,33.555458,-112.108208,5.7,thin-film,178,20,2022-08-01,micro,active
SOL-008459,CUST-0068780,XFMR-010547,FDR-0035,SUB-009,33.555411,-112.108825,360.3,polycrystalline,180,17,2024-02-01,string,active
SOL-008460,CUST-0068782,XFMR-010547,FDR-0035,SUB-009,33.555704,-112.108322,6.6,monocrystalline,174,15,2024-03-01,micro,active
SOL-008461,CUST-0068784,XFMR-010547,FDR-0035,SUB-009,33.555593,-112.108363,4.7,thin-film,206,18,2024-06-01,hybrid,active
SOL-008462,CUST-0068788,XFMR-010548,FDR-0035,SUB-009,33.556064,-112.108465,11.4,polycrystalline,156,24,2021-03-01,string,active
SOL-008463,CUST-0068814,XFMR-010552,FDR-0035,SUB-009,33.556771,-112.108907,7.3,polycrystalline,189,34,2017-05-01,micro,active
SOL-008464,CUST-0068816,XFMR-010553,FDR-0035,SUB-009,33.556487,-112.109167,3.4,monocrystalline,167,28,2022-09-01,hybrid,active
SOL-008465,CUST-0068819,XFMR-010553,FDR-0035,SUB-009,33.556363,-112.108458,10.3,polycrystalline,206,29,2017-01-01,string,inactive
SOL-008466,CUST-0068827,XFMR-010554,FDR-0035,SUB-009,33.556761,-112.109069,4.1,monocrystalline,204,23,2024-08-01,string,active
SOL-008467,CUST-0068836,XFMR-010555,FDR-0035,SUB-009,33.556897,-112.108649,9.9,polycrystalline,202,33,2019-06-01,hybrid,active
SOL-008468,CUST-0068853,XFMR-010559,FDR-0035,SUB-009,33.557874,-112.108473,7.4,thin-film,153,28,2021-08-01,hybrid,active
SOL-008469,CUST-0068859,XFMR-010560,FDR-0035,SUB-009,33.557991,-112.108561,5.0,thin-film,155,26,2023-03-01,micro,active
SOL-008470,CUST-0068875,XFMR-010561,FDR-0035,SUB-009,33.557893,-112.109111,5.1,monocrystalline,199,25,2024-09-01,hybrid,active
SOL-008471,CUST-0068883,XFMR-010562,FDR-0035,SUB-009,33.558271,-112.108445,4.4,thin-film,188,25,2017-03-01,string,inactive
SOL-008472,CUST-0068900,XFMR-010567,FDR-0035,SUB-009,33.558378,-112.108986,402.5,thin-film,210,34,2024-04-01,string,active
SOL-008473,CUST-0068907,XFMR-010568,FDR-0035,SUB-009,33.558704,-112.109045,7.0,thin-film,183,26,2021-04-01,micro,active
SOL-008474,CUST-0068920,XFMR-010569,FDR-0035,SUB-009,33.559313,-112.108301,3.9,thin-film,208,15,2021-09-01,hybrid,active
SOL-008475,CUST-0068926,XFMR-010571,FDR-0035,SUB-009,33.559222,-112.108405,10.9,polycrystalline,197,26,2022-04-01,micro,active
SOL-008476,CUST-0068930,XFMR-010572,FDR-0035,SUB-009,33.55982,-112.108657,133.3,polycrystalline,180,31,2019-05-01,string,active
SOL-008477,CUST-0068936,XFMR-010572,FDR-0035,SUB-009,33.559363,-112.108549,46.0,polycrystalline,166,25,2021-04-01,string,active
SOL-008478,CUST-0068946,XFMR-010575,FDR-0035,SUB-009,33.560142,-112.108961,6.5,thin-film,205,15,2017-07-01,string,active
SOL-008479,CUST-0068948,XFMR-010575,FDR-0035,SUB-009,33.559609,-112.108739,59.5,polycrystalline,208,22,2017-02-01,string,active
SOL-008480,CUST-0068949,XFMR-010575,FDR-0035,SUB-009,33.559466,-112.108812,11.1,polycrystalline,203,23,2020-01-01,hybrid,active
SOL-008481,CUST-0068955,XFMR-010576,FDR-0035,SUB-009,33.559722,-112.108979,10.7,polycrystalline,162,33,2019-10-01,hybrid,active
SOL-008482,CUST-0068957,XFMR-010577,FDR-0035,SUB-009,33.560223,-112.108987,11.5,thin-film,174,18,2017-11-01,hybrid,active
SOL-008483,CUST-0068962,XFMR-010577,FDR-0035,SUB-009,33.560337,-112.108446,4.2,monocrystalline,187,19,2016-07-01,hybrid,active
SOL-008484,CUST-0068978,XFMR-010579,FDR-0035,SUB-009,33.560337,-112.10832,4.8,polycrystalline,155,35,2016-04-01,micro,active
SOL-008485,CUST-0068984,XFMR-010580,FDR-0035,SUB-009,33.560453,-112.108382,8.0,thin-film,175,19,2021-11-01,hybrid,active
SOL-008486,CUST-0068985,XFMR-010580,FDR-0035,SUB-009,33.560526,-112.108323,6.2,thin-film,183,18,2021-09-01,micro,active
SOL-008487,CUST-0068987,XFMR-010580,FDR-0035,SUB-009,33.560391,-112.108967,6.0,monocrystalline,206,27,2023-01-01,hybrid,active
SOL-008488,CUST-0068989,XFMR-010580,FDR-0035,SUB-009,33.560893,-112.108448,5.2,polycrystalline,204,25,2016-02-01,micro,active
SOL-008489,CUST-0069000,XFMR-010581,FDR-0035,SUB-009,33.56035,-112.1089,6.9,polycrystalline,154,24,2023-03-01,hybrid,active
SOL-008490,CUST-0069008,XFMR-010582,FDR-0035,SUB-009,33.56113,-112.108504,10.7,monocrystalline,187,33,2019-07-01,hybrid,active
SOL-008491,CUST-0069011,XFMR-010583,FDR-0035,SUB-009,33.561113,-112.108607,99.0,monocrystalline,166,15,2022-11-01,hybrid,active
SOL-008492,CUST-0069016,XFMR-010584,FDR-0035,SUB-009,33.560903,-112.109044,11.5,polycrystalline,201,21,2017-04-01,hybrid,active
SOL-008493,CUST-0069034,XFMR-010586,FDR-0035,SUB-009,33.561233,-112.108491,76.2,monocrystalline,168,21,2017-09-01,hybrid,active
SOL-008494,CUST-0069035,XFMR-010586,FDR-0035,SUB-009,33.561529,-112.108445,12.0,polycrystalline,184,27,2019-04-01,micro,active
SOL-008495,CUST-0069041,XFMR-010588,FDR-0035,SUB-009,33.56138,-112.109059,4.3,thin-film,199,16,2021-08-01,hybrid,active
SOL-008496,CUST-0069047,XFMR-010588,FDR-0035,SUB-009,33.56163,-112.109031,4.8,polycrystalline,156,34,2021-07-01,hybrid,active
SOL-008497,CUST-0069072,XFMR-010592,FDR-0035,SUB-009,33.5622,-112.108971,7.6,monocrystalline,174,34,2022-05-01,hybrid,active
SOL-008498,CUST-0069081,XFMR-010592,FDR-0035,SUB-009,33.562089,-112.108589,11.9,thin-film,210,27,2020-02-01,string,active
SOL-008499,CUST-0069082,XFMR-010592,FDR-0035,SUB-009,33.562587,-112.108997,91.6,monocrystalline,195,27,2019-12-01,string,active
SOL-008500,CUST-0069095,XFMR-010594,FDR-0035,SUB-009,33.56246,-112.109117,3.3,thin-film,157,24,2020-06-01,string,active
SOL-008501,CUST-0069098,XFMR-010594,FDR-0035,SUB-009,33.562697,-112.109195,8.9,monocrystalline,173,30,2016-11-01,micro,active
SOL-008502,CUST-0069107,XFMR-010598,FDR-0035,SUB-009,33.562786,-112.109053,9.7,polycrystalline,172,19,2018-05-01,hybrid,active
SOL-008503,CUST-0069122,XFMR-010599,FDR-0035,SUB-009,33.562967,-112.108561,11.8,polycrystalline,195,16,2018-11-01,hybrid,active
SOL-008504,CUST-0069129,XFMR-010600,FDR-0035,SUB-009,33.563585,-112.109013,5.6,polycrystalline,201,21,2022-12-01,micro,active
SOL-008505,CUST-0069144,XFMR-010602,FDR-0035,SUB-009,33.563606,-112.109118,79.4,polycrystalline,180,23,2023-08-01,string,active
SOL-008506,CUST-0069155,XFMR-010605,FDR-0035,SUB-009,33.564475,-112.108262,397.0,monocrystalline,156,30,2018-06-01,micro,active
SOL-008507,CUST-0069179,XFMR-010611,FDR-0035,SUB-009,33.565459,-112.108446,9.6,thin-film,205,35,2018-11-01,string,active
SOL-008508,CUST-0069183,XFMR-010611,FDR-0035,SUB-009,33.564802,-112.10902,465.8,polycrystalline,156,24,2023-06-01,string,active
SOL-008509,CUST-0069226,XFMR-010618,FDR-0035,SUB-009,33.566351,-112.108461,7.7,polycrystalline,160,34,2020-03-01,string,active
SOL-008510,CUST-0069244,XFMR-010619,FDR-0035,SUB-009,33.56602,-112.108979,5.5,thin-film,172,17,2024-06-01,hybrid,active
SOL-008511,CUST-0069256,XFMR-010620,FDR-0035,SUB-009,33.566458,-112.108884,5.9,polycrystalline,203,21,2022-04-01,hybrid,active
SOL-008512,CUST-0069265,XFMR-010621,FDR-0035,SUB-009,33.566665,-112.108304,232.3,thin-film,154,24,2017-11-01,micro,active
SOL-008513,CUST-0069270,XFMR-010621,FDR-0035,SUB-009,33.566422,-112.108871,6.4,thin-film,172,19,2022-12-01,string,active
SOL-008514,CUST-0069272,XFMR-010622,FDR-0035,SUB-009,33.567032,-112.108778,5.4,thin-film,156,25,2017-06-01,micro,active
SOL-008515,CUST-0069274,XFMR-010622,FDR-0035,SUB-009,33.566801,-112.108257,8.5,thin-film,150,30,2023-06-01,hybrid,active
SOL-008516,CUST-0069280,XFMR-010622,FDR-0035,SUB-009,33.567034,-112.10878,11.3,monocrystalline,193,24,2017-09-01,string,active
SOL-008517,CUST-0069289,XFMR-010623,FDR-0035,SUB-009,33.567068,-112.10862,3.4,monocrystalline,151,31,2023-05-01,hybrid,active
SOL-008518,CUST-0069292,XFMR-010624,FDR-0035,SUB-009,33.567256,-112.108984,6.9,polycrystalline,192,34,2022-11-01,string,active
SOL-008519,CUST-0069303,XFMR-010627,FDR-0035,SUB-009,33.56717,-112.10898,4.7,polycrystalline,195,23,2017-07-01,micro,active
SOL-008520,CUST-0069307,XFMR-010627,FDR-0035,SUB-009,33.567361,-112.109046,5.2,polycrystalline,176,27,2020-05-01,micro,active
SOL-008521,CUST-0069313,XFMR-010628,FDR-0035,SUB-009,33.567429,-112.108449,10.5,polycrystalline,200,26,2018-05-01,hybrid,active
SOL-008522,CUST-0069319,XFMR-010629,FDR-0035,SUB-009,33.56725,-112.109042,7.4,polycrystalline,176,28,2021-08-01,hybrid,active
SOL-008523,CUST-0069326,XFMR-010629,FDR-0035,SUB-009,33.567541,-112.108701,5.1,monocrystalline,179,31,2019-06-01,hybrid,active
SOL-008524,CUST-0069328,XFMR-010629,FDR-0035,SUB-009,33.567814,-112.109067,6.8,polycrystalline,201,15,2021-12-01,micro,active
SOL-008525,CUST-0069339,XFMR-010631,FDR-0035,SUB-009,33.568126,-112.108271,3.3,polycrystalline,201,34,2023-12-01,string,active
SOL-008526,CUST-0069350,XFMR-010633,FDR-0035,SUB-009,33.568203,-112.108506,3.1,monocrystalline,193,26,2020-07-01,micro,active
SOL-008527,CUST-0069354,XFMR-010633,FDR-0035,SUB-009,33.568057,-112.109045,297.1,monocrystalline,210,32,2019-05-01,micro,active
SOL-008528,CUST-0069369,XFMR-010636,FDR-0036,SUB-009,33.477414,-112.109112,148.2,polycrystalline,179,18,2024-04-01,micro,active
SOL-008529,CUST-0069415,XFMR-010644,FDR-0036,SUB-009,33.476929,-112.111056,9.5,monocrystalline,190,32,2016-01-01,hybrid,active
SOL-008530,CUST-0069421,XFMR-010645,FDR-0036,SUB-009,33.477536,-112.111302,356.3,thin-film,151,19,2018-03-01,hybrid,active
SOL-008531,CUST-0069440,XFMR-010647,FDR-0036,SUB-009,33.477805,-112.110795,3.4,polycrystalline,193,24,2023-05-01,micro,active
SOL-008532,CUST-0069448,XFMR-010648,FDR-0036,SUB-009,33.476968,-112.111053,5.0,monocrystalline,159,18,2016-02-01,micro,active
SOL-008533,CUST-0069463,XFMR-010650,FDR-0036,SUB-009,33.477754,-112.112263,3.3,monocrystalline,166,22,2017-09-01,micro,active
SOL-008534,CUST-0069479,XFMR-010652,FDR-0036,SUB-009,33.47693,-112.112405,6.5,thin-film,190,24,2019-12-01,micro,active
SOL-008535,CUST-0069480,XFMR-010652,FDR-0036,SUB-009,33.477012,-112.112535,7.3,monocrystalline,209,26,2023-06-01,hybrid,active
SOL-008536,CUST-0069484,XFMR-010653,FDR-0036,SUB-009,33.477783,-112.112521,8.4,monocrystalline,151,32,2016-09-01,micro,active
SOL-008537,CUST-0069485,XFMR-010653,FDR-0036,SUB-009,33.477222,-112.112397,7.1,monocrystalline,160,19,2021-08-01,hybrid,active
SOL-008538,CUST-0069486,XFMR-010654,FDR-0036,SUB-009,33.477088,-112.11273,7.0,polycrystalline,181,34,2022-06-01,string,active
SOL-008539,CUST-0069489,XFMR-010654,FDR-0036,SUB-009,33.477378,-112.112732,8.4,monocrystalline,189,24,2024-08-01,hybrid,active
SOL-008540,CUST-0069490,XFMR-010654,FDR-0036,SUB-009,33.476959,-112.112194,10.7,monocrystalline,189,34,2020-06-01,hybrid,active
SOL-008541,CUST-0069494,XFMR-010655,FDR-0036,SUB-009,33.47704,-112.11258,5.2,monocrystalline,192,30,2022-04-01,string,active
SOL-008542,CUST-0069535,XFMR-010661,FDR-0036,SUB-009,33.477616,-112.114226,7.2,thin-film,174,20,2019-05-01,string,active
SOL-008543,CUST-0069539,XFMR-010661,FDR-0036,SUB-009,33.477588,-112.114423,4.1,monocrystalline,198,30,2023-12-01,hybrid,active
SOL-008544,CUST-0069547,XFMR-010664,FDR-0036,SUB-009,33.477016,-112.114612,209.5,polycrystalline,205,22,2020-08-01,string,active
SOL-008545,CUST-0069551,XFMR-010665,FDR-0036,SUB-009,33.477652,-112.114432,214.7,polycrystalline,151,17,2022-11-01,hybrid,active
SOL-008546,CUST-0069577,XFMR-010668,FDR-0036,SUB-009,33.477317,-112.115693,7.2,monocrystalline,204,25,2017-04-01,micro,active
SOL-008547,CUST-0069583,XFMR-010669,FDR-0036,SUB-009,33.477783,-112.115383,4.2,thin-film,152,18,2017-08-01,micro,active
SOL-008548,CUST-0069587,XFMR-010670,FDR-0036,SUB-009,33.477308,-112.115617,9.9,polycrystalline,162,30,2020-07-01,string,active
SOL-008549,CUST-0069589,XFMR-010670,FDR-0036,SUB-009,33.477658,-112.115533,9.6,polycrystalline,205,17,2017-07-01,micro,active
SOL-008550,CUST-0069594,XFMR-010671,FDR-0036,SUB-009,33.477689,-112.115625,8.9,polycrystalline,190,15,2016-05-01,hybrid,active
SOL-008551,CUST-0069596,XFMR-010672,FDR-0036,SUB-009,33.477702,-112.116665,7.5,polycrystalline,202,35,2023-06-01,hybrid,active
SOL-008552,CUST-0069604,XFMR-010674,FDR-0036,SUB-009,33.477421,-112.117027,199.9,monocrystalline,206,27,2021-01-01,micro,active
SOL-008553,CUST-0069610,XFMR-010675,FDR-0036,SUB-009,33.477127,-112.116652,11.7,thin-film,189,30,2023-07-01,hybrid,active
SOL-008554,CUST-0069616,XFMR-010676,FDR-0036,SUB-009,33.477585,-112.117307,7.1,monocrystalline,156,22,2023-03-01,hybrid,active
SOL-008555,CUST-0069637,XFMR-010679,FDR-0036,SUB-009,33.477018,-112.117573,11.1,monocrystalline,179,19,2020-10-01,micro,active
SOL-008556,CUST-0069647,XFMR-010681,FDR-0036,SUB-009,33.47716,-112.118119,5.1,thin-film,207,22,2018-03-01,string,active
SOL-008557,CUST-0069648,XFMR-010681,FDR-0036,SUB-009,33.477406,-112.118339,383.3,monocrystalline,200,18,2023-08-01,micro,active
SOL-008558,CUST-0069654,XFMR-010684,FDR-0036,SUB-009,33.477432,-112.118635,3.9,polycrystalline,175,19,2024-03-01,micro,active
SOL-008559,CUST-0069673,XFMR-010687,FDR-0036,SUB-009,33.477803,-112.118941,4.5,polycrystalline,202,24,2018-10-01,hybrid,active
SOL-008560,CUST-0069679,XFMR-010688,FDR-0036,SUB-009,33.477655,-112.119144,383.5,monocrystalline,196,22,2018-05-01,micro,active
SOL-008561,CUST-0069681,XFMR-010688,FDR-0036,SUB-009,33.477629,-112.120049,7.9,thin-film,208,31,2022-06-01,string,active
SOL-008562,CUST-0069683,XFMR-010689,FDR-0036,SUB-009,33.477141,-112.119707,4.7,polycrystalline,177,31,2023-05-01,micro,active
SOL-008563,CUST-0069687,XFMR-010690,FDR-0036,SUB-009,33.477214,-112.120373,5.7,polycrystalline,183,32,2024-09-01,micro,active
SOL-008564,CUST-0069688,XFMR-010690,FDR-0036,SUB-009,33.47751,-112.119812,7.1,monocrystalline,199,29,2021-08-01,string,active
SOL-008565,CUST-0069713,XFMR-010695,FDR-0036,SUB-009,33.477253,-112.121347,4.1,thin-film,152,33,2017-02-01,string,active
SOL-008566,CUST-0069715,XFMR-010696,FDR-0036,SUB-009,33.477108,-112.120803,4.5,monocrystalline,205,33,2018-11-01,micro,active
SOL-008567,CUST-0069730,XFMR-010699,FDR-0036,SUB-009,33.477793,-112.121434,5.9,thin-film,166,17,2024-04-01,hybrid,active
SOL-008568,CUST-0069736,XFMR-010700,FDR-0036,SUB-009,33.476991,-112.121655,3.2,polycrystalline,172,20,2019-11-01,micro,active
SOL-008569,CUST-0069756,XFMR-010703,FDR-0036,SUB-009,33.477528,-112.122933,6.4,monocrystalline,155,16,2021-12-01,string,active
SOL-008570,CUST-0069759,XFMR-010704,FDR-0036,SUB-009,33.477452,-112.12325,8.2,monocrystalline,183,20,2020-05-01,string,active
SOL-008571,CUST-0069778,XFMR-010707,FDR-0036,SUB-009,33.477425,-112.123679,9.9,monocrystalline,196,35,2023-06-01,hybrid,active
SOL-008572,CUST-0069781,XFMR-010707,FDR-0036,SUB-009,33.476981,-112.123196,9.4,monocrystalline,181,27,2018-02-01,string,active
SOL-008573,CUST-0069783,XFMR-010707,FDR-0036,SUB-009,33.477124,-112.123551,4.2,polycrystalline,183,28,2018-10-01,string,active
SOL-008574,CUST-0069797,XFMR-010710,FDR-0036,SUB-009,33.477514,-112.124098,9.8,monocrystalline,207,24,2018-03-01,micro,active
SOL-008575,CUST-0069807,XFMR-010712,FDR-0036,SUB-009,33.477116,-112.124562,7.8,monocrystalline,190,24,2021-05-01,micro,active
SOL-008576,CUST-0069811,XFMR-010712,FDR-0036,SUB-009,33.477212,-112.124399,372.0,polycrystalline,169,30,2017-04-01,hybrid,active
SOL-008577,CUST-0069820,XFMR-010713,FDR-0036,SUB-009,33.477509,-112.124996,11.2,polycrystalline,201,28,2022-10-01,string,active
SOL-008578,CUST-0069822,XFMR-010713,FDR-0036,SUB-009,33.477004,-112.124334,9.0,thin-film,206,20,2018-01-01,micro,active
SOL-008579,CUST-0069826,XFMR-010714,FDR-0036,SUB-009,33.477597,-112.124851,6.5,monocrystalline,165,35,2020-05-01,micro,active
SOL-008580,CUST-0069828,XFMR-010715,FDR-0036,SUB-009,33.477556,-112.124858,10.4,polycrystalline,191,21,2018-12-01,micro,active
SOL-008581,CUST-0069847,XFMR-010718,FDR-0036,SUB-009,33.477,-112.125308,268.1,polycrystalline,195,22,2021-05-01,string,active
SOL-008582,CUST-0069855,XFMR-010718,FDR-0036,SUB-009,33.477004,-112.125947,8.8,polycrystalline,201,26,2018-07-01,micro,active
SOL-008583,CUST-0069875,XFMR-010721,FDR-0036,SUB-009,33.477086,-112.12659,7.3,thin-film,175,32,2023-09-01,micro,active
SOL-008584,CUST-0069877,XFMR-010721,FDR-0036,SUB-009,33.477528,-112.126506,8.8,thin-film,205,25,2019-12-01,micro,active
SOL-008585,CUST-0069878,XFMR-010721,FDR-0036,SUB-009,33.477535,-112.126361,7.0,monocrystalline,153,29,2023-08-01,micro,active
SOL-008586,CUST-0069894,XFMR-010725,FDR-0036,SUB-009,33.477478,-112.12719,9.8,monocrystalline,195,17,2021-02-01,micro,active
SOL-008587,CUST-0069920,XFMR-010729,FDR-0036,SUB-009,33.477052,-112.128203,249.5,polycrystalline,182,26,2020-08-01,string,active
SOL-008588,CUST-0069922,XFMR-010730,FDR-0036,SUB-009,33.477342,-112.128029,6.9,polycrystalline,176,27,2016-12-01,micro,active
SOL-008589,CUST-0069936,XFMR-010732,FDR-0036,SUB-009,33.476984,-112.128844,3.2,thin-film,204,29,2021-09-01,string,active
SOL-008590,CUST-0069942,XFMR-010733,FDR-0036,SUB-009,33.477508,-112.128362,339.6,monocrystalline,189,34,2022-01-01,micro,active
SOL-008591,CUST-0069943,XFMR-010733,FDR-0036,SUB-009,33.477176,-112.128741,9.7,thin-film,196,15,2024-01-01,hybrid,active
SOL-008592,CUST-0069970,XFMR-010736,FDR-0036,SUB-009,33.477045,-112.129663,359.8,polycrystalline,205,19,2019-10-01,micro,active
SOL-008593,CUST-0069985,XFMR-010738,FDR-0036,SUB-009,33.477787,-112.130169,4.4,thin-film,161,15,2022-08-01,hybrid,active
SOL-008594,CUST-0069990,XFMR-010740,FDR-0036,SUB-009,33.477243,-112.130163,6.0,monocrystalline,167,26,2021-12-01,micro,active
SOL-008595,CUST-0069995,XFMR-010741,FDR-0036,SUB-009,33.476991,-112.13089,3.5,thin-film,198,20,2020-12-01,micro,active
SOL-008596,CUST-0070009,XFMR-010742,FDR-0036,SUB-009,33.477261,-112.130763,4.7,polycrystalline,181,29,2020-09-01,string,active
SOL-008597,CUST-0070011,XFMR-010742,FDR-0036,SUB-009,33.477775,-112.131026,8.1,thin-film,162,26,2016-08-01,micro,active
SOL-008598,CUST-0070023,XFMR-010744,FDR-0036,SUB-009,33.477615,-112.131034,9.3,thin-film,205,19,2021-10-01,string,active
SOL-008599,CUST-0070056,XFMR-010747,FDR-0036,SUB-009,33.477598,-112.131516,51.7,polycrystalline,168,33,2023-08-01,hybrid,active
SOL-008600,CUST-0070063,XFMR-010749,FDR-0036,SUB-009,33.477568,-112.132194,4.0,monocrystalline,151,29,2021-10-01,micro,active
SOL-008601,CUST-0070067,XFMR-010749,FDR-0036,SUB-009,33.477032,-112.13233,7.9,monocrystalline,157,29,2016-02-01,string,active
SOL-008602,CUST-0070070,XFMR-010750,FDR-0036,SUB-009,33.477649,-112.132367,7.3,thin-film,172,22,2016-02-01,string,active
SOL-008603,CUST-0070112,XFMR-010755,FDR-0036,SUB-009,33.477572,-112.133735,3.4,thin-film,182,20,2016-06-01,hybrid,active
SOL-008604,CUST-0070114,XFMR-010755,FDR-0036,SUB-009,33.477324,-112.133077,9.2,monocrystalline,168,19,2022-11-01,hybrid,active
SOL-008605,CUST-0070119,XFMR-010756,FDR-0036,SUB-009,33.477658,-112.133873,212.8,thin-film,153,16,2018-08-01,string,active
SOL-008606,CUST-0070133,XFMR-010757,FDR-0036,SUB-009,33.477007,-112.134208,3.5,polycrystalline,201,25,2020-09-01,micro,active
SOL-008607,CUST-0070168,XFMR-010760,FDR-0036,SUB-009,33.477575,-112.13413,6.0,monocrystalline,152,26,2017-10-01,string,active
SOL-008608,CUST-0070169,XFMR-010761,FDR-0036,SUB-009,33.477488,-112.134753,4.4,monocrystalline,180,28,2020-06-01,string,active
SOL-008609,CUST-0070174,XFMR-010761,FDR-0036,SUB-009,33.477115,-112.134363,6.0,monocrystalline,153,20,2024-11-01,hybrid,active
SOL-008610,CUST-0070177,XFMR-010762,FDR-0036,SUB-009,33.477612,-112.134712,7.9,monocrystalline,198,33,2016-11-01,string,active
SOL-008611,CUST-0070199,XFMR-010769,FDR-0036,SUB-009,33.4772,-112.136179,8.2,thin-film,153,28,2020-07-01,micro,active
SOL-008612,CUST-0070211,XFMR-010771,FDR-0036,SUB-009,33.477614,-112.13678,11.0,monocrystalline,155,32,2019-03-01,micro,active
SOL-008613,CUST-0070216,XFMR-010772,FDR-0036,SUB-009,33.477656,-112.137224,4.2,thin-film,180,21,2021-02-01,micro,active
SOL-008614,CUST-0070235,XFMR-010776,FDR-0036,SUB-009,33.477802,-112.137545,7.5,thin-film,184,32,2019-11-01,string,active
SOL-008615,CUST-0070236,XFMR-010776,FDR-0036,SUB-009,33.477723,-112.137565,3.9,thin-film,150,17,2020-01-01,micro,active
SOL-008616,CUST-0070246,XFMR-010777,FDR-0036,SUB-009,33.477481,-112.137456,4.6,monocrystalline,151,25,2017-05-01,hybrid,active
SOL-008617,CUST-0070264,XFMR-010782,FDR-0036,SUB-009,33.477073,-112.138717,8.0,monocrystalline,166,35,2019-10-01,string,active
SOL-008618,CUST-0070269,XFMR-010782,FDR-0036,SUB-009,33.47698,-112.138716,11.4,polycrystalline,191,16,2024-06-01,string,active
SOL-008619,CUST-0070280,XFMR-010783,FDR-0036,SUB-009,33.477779,-112.13897,3.6,polycrystalline,191,27,2016-12-01,micro,active
