node_id,node_type,substation_id,feeder_id,latitude,longitude,nominal_voltage_kv,equipment_class,rated_capacity,rated_capacity_units,phase,installation_year,status
XFMR-013643,transformer,SUB-010,FDR-0043,33.495213,-111.974852,12.47,distribution_transformer,333,kVA,A,,active
XFMR-013644,transformer,SUB-010,FDR-0043,33.49504,-111.974887,12.47,distribution_transformer,25,kVA,BC,,active
XFMR-013645,transformer,SUB-010,FDR-0043,33.495315,-111.974475,12.47,distribution_transformer,100,kVA,AC,,active
XFMR-013646,transformer,SUB-010,FDR-0043,33.49498,-111.974673,12.47,distribution_transformer,10,kVA,A,,active
XFMR-013647,transformer,SUB-010,FDR-0043,33.494742,-111.974774,12.47,distribution_transformer,75,kVA,C,,active
XFMR-013648,transformer,SUB-010,FDR-0043,33.494976,-111.974402,12.47,distribution_transformer,25,kVA,AB,,active
XFMR-013649,transformer,SUB-010,FDR-0043,33.494901,-111.97434,12.47,distribution_transformer,500,kVA,BC,,active
XFMR-013650,transformer,SUB-010,FDR-0043,33.494676,-111.974428,12.47,distribution_transformer,500,kVA,AB,,active
XFMR-013651,transformer,SUB-010,FDR-0043,33.49457,-111.974397,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-013652,transformer,SUB-010,FDR-0043,33.494546,-111.974283,12.47,distribution_transformer,25,kVA,C,,active
XFMR-013653,transformer,SUB-010,FDR-0043,33.494345,-111.974347,12.47,distribution_transformer,50,kVA,AB,,active
XFMR-013654,transformer,SUB-010,FDR-0043,33.494184,-111.974371,12.47,distribution_transformer,167,kVA,AB,,active
XFMR-013655,transformer,SUB-010,FDR-0043,33.494091,-111.974327,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-013656,transformer,SUB-010,FDR-0043,33.494309,-111.973971,12.47,distribution_transformer,500,kVA,C,,active
XFMR-013657,transformer,SUB-010,FDR-0043,33.494251,-111.973892,12.47,distribution_transformer,37.5,kVA,BC,,active
XFMR-013658,transformer,SUB-010,FDR-0043,33.49442,-111.973586,12.47,distribution_transformer,100,kVA,ABC,,active
XFMR-013659,transformer,SUB-010,FDR-0043,33.494129,-111.97374,12.47,distribution_transformer,167,kVA,A,,active
XFMR-013660,transformer,SUB-010,FDR-0043,33.49374,-111.973991,12.47,distribution_transformer,37.5,kVA,A,,active
XFMR-013661,transformer,SUB-010,FDR-0043,33.493757,-111.973837,12.47,distribution_transformer,75,kVA,ABC,,active
XFMR-013662,transformer,SUB-010,FDR-0043,33.494113,-111.973344,12.47,distribution_transformer,50,kVA,ABC,,active
XFMR-013663,transformer,SUB-010,FDR-0043,33.494051,-111.973269,12.47,distribution_transformer,333,kVA,ABC,,active
XFMR-013664,transformer,SUB-010,FDR-0043,33.493649,-111.973534,12.47,distribution_transformer,333,kVA,AC,,active
XFMR-013665,transformer,SUB-010,FDR-0043,33.493826,-111.973219,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-013666,transformer,SUB-010,FDR-0043,33.493812,-111.973096,12.47,distribution_transformer,333,kVA,BC,,active
XFMR-013667,transformer,SUB-010,FDR-0043,33.493687,-111.973084,12.47,distribution_transformer,15,kVA,ABC,,active
XFMR-013668,transformer,SUB-010,FDR-0043,33.49322,-111.973414,12.47,distribution_transformer,50,kVA,BC,,active
XFMR-013669,transformer,SUB-010,FDR-0043,33.493095,-111.973402,12.47,distribution_transformer,500,kVA,AB,,active
XFMR-013670,transformer,SUB-010,FDR-0043,33.493285,-111.973074,12.47,distribution_transformer,25,kVA,B,,active
XFMR-013671,transformer,SUB-010,FDR-0043,33.493297,-111.972925,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-013672,transformer,SUB-010,FDR-0043,33.493221,-111.972864,12.47,distribution_transformer,167,kVA,ABC,,active
XFMR-013673,transformer,SUB-010,FDR-0043,33.492855,-111.973093,12.47,distribution_transformer,500,kVA,AC,,active
XFMR-013674,transformer,SUB-010,FDR-0043,33.492911,-111.972899,12.47,distribution_transformer,37.5,kVA,AC,,active
XFMR-013675,transformer,SUB-010,FDR-0043,33.492698,-111.972975,12.47,distribution_transformer,500,kVA,AC,,active
XFMR-013676,transformer,SUB-010,FDR-0043,33.49301,-111.972525,12.47,distribution_transformer,15,kVA,ABC,,failed
XFMR-013677,transformer,SUB-010,FDR-0043,33.492697,-111.972702,12.47,distribution_transformer,50,kVA,AB,,active
XFMR-013678,transformer,SUB-010,FDR-0043,33.492636,-111.972625,12.47,distribution_transformer,37.5,kVA,A,,active
XFMR-013679,transformer,SUB-010,FDR-0043,33.492426,-111.972698,12.47,distribution_transformer,167,kVA,A,,active
XFMR-013680,transformer,SUB-010,FDR-0043,33.492804,-111.972183,12.47,distribution_transformer,500,kVA,ABC,,active
XFMR-013681,transformer,SUB-010,FDR-0043,33.492554,-111.972296,12.47,distribution_transformer,167,kVA,C,,active
XFMR-013682,transformer,SUB-010,FDR-0043,33.492628,-111.972084,12.47,distribution_transformer,25,kVA,B,,active
XFMR-013683,transformer,SUB-010,FDR-0043,33.492625,-111.97195,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-013684,transformer,SUB-010,FDR-0043,33.49208,-111.972358,12.47,distribution_transformer,167,kVA,A,,active
XFMR-013685,transformer,SUB-010,FDR-0043,33.492236,-111.972065,12.47,distribution_transformer,500,kVA,ABC,,active
XFMR-013686,transformer,SUB-010,FDR-0043,33.492212,-111.971951,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-013687,transformer,SUB-010,FDR-0043,33.491992,-111.972034,12.47,distribution_transformer,167,kVA,ABC,,active
XFMR-013688,transformer,SUB-010,FDR-0043,33.491947,-111.971942,12.47,distribution_transformer,25,kVA,AC,,active
XFMR-013689,transformer,SUB-010,FDR-0043,33.491939,-111.971812,12.47,distribution_transformer,100,kVA,B,,active
XFMR-013690,transformer,SUB-010,FDR-0043,33.491629,-111.971985,12.47,distribution_transformer,10,kVA,ABC,,active
XFMR-013691,transformer,SUB-010,FDR-0043,33.491885,-111.971592,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-013692,transformer,SUB-010,FDR-0043,33.492016,-111.971323,12.47,distribution_transformer,37.5,kVA,B,,active
XFMR-013693,transformer,SUB-010,FDR-0043,33.491862,-111.97134,12.47,distribution_transformer,500,kVA,C,,active
XFMR-013694,transformer,SUB-010,FDR-0043,33.491439,-111.971626,12.47,distribution_transformer,333,kVA,C,,active
XFMR-013695,transformer,SUB-010,FDR-0043,33.49147,-111.971458,12.47,distribution_transformer,15,kVA,C,,active
XFMR-013696,transformer,SUB-010,FDR-0043,33.491595,-111.971196,12.47,distribution_transformer,25,kVA,AC,,active
XFMR-013697,transformer,SUB-010,FDR-0043,33.491156,-111.971497,12.47,distribution_transformer,500,kVA,C,,active
XFMR-013698,transformer,SUB-010,FDR-0043,33.491074,-111.971443,12.47,distribution_transformer,75,kVA,ABC,,active
XFMR-013699,transformer,SUB-010,FDR-0043,33.491422,-111.970957,12.47,distribution_transformer,75,kVA,B,,active
XFMR-013700,transformer,SUB-010,FDR-0043,33.491176,-111.971066,12.47,distribution_transformer,500,kVA,BC,,active
XFMR-013701,transformer,SUB-010,FDR-0043,33.490832,-111.971272,12.47,distribution_transformer,37.5,kVA,BC,,active
XFMR-013702,transformer,SUB-010,FDR-0043,33.491207,-111.970761,12.47,distribution_transformer,50,kVA,BC,,active
XFMR-013703,transformer,SUB-010,FDR-0043,33.490707,-111.971123,12.47,distribution_transformer,37.5,kVA,A,,active
XFMR-013704,transformer,SUB-010,FDR-0043,33.490833,-111.97086,12.47,distribution_transformer,250,kVA,A,,active
XFMR-013705,transformer,SUB-010,FDR-0043,33.490815,-111.970741,12.47,distribution_transformer,37.5,kVA,AB,,active
XFMR-013706,transformer,SUB-010,FDR-0043,33.490863,-111.970555,12.47,distribution_transformer,75,kVA,AB,,active
XFMR-013707,transformer,SUB-010,FDR-0043,33.490649,-111.970632,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-013708,transformer,SUB-010,FDR-0043,33.490885,-111.970259,12.47,distribution_transformer,167,kVA,C,,active
XFMR-013709,transformer,SUB-010,FDR-0043,33.490736,-111.970271,12.47,distribution_transformer,50,kVA,A,,active
XFMR-013710,transformer,SUB-010,FDR-0043,33.490328,-111.970541,12.47,distribution_transformer,10,kVA,A,,active
XFMR-013711,transformer,SUB-010,FDR-0043,33.490438,-111.970294,12.47,distribution_transformer,10,kVA,B,,active
XFMR-013712,transformer,SUB-010,FDR-0043,33.490409,-111.970185,12.47,distribution_transformer,37.5,kVA,AB,,active
XFMR-013713,transformer,SUB-010,FDR-0043,33.489949,-111.970508,12.47,distribution_transformer,15,kVA,A,,active
XFMR-013714,transformer,SUB-010,FDR-0043,33.489974,-111.970346,12.47,distribution_transformer,25,kVA,AC,,active
XFMR-013715,transformer,SUB-010,FDR-0043,33.489914,-111.970269,12.47,distribution_transformer,10,kVA,ABC,,active
XFMR-013716,transformer,SUB-010,FDR-0043,33.489864,-111.970182,12.47,distribution_transformer,25,kVA,BC,,active
XFMR-013717,transformer,SUB-010,FDR-0043,33.489989,-111.96992,12.47,distribution_transformer,75,kVA,C,,active
XFMR-013718,transformer,SUB-010,FDR-0043,33.489825,-111.969946,12.47,distribution_transformer,37.5,kVA,AC,,active
XFMR-013719,transformer,SUB-010,FDR-0043,33.489734,-111.9699,12.47,distribution_transformer,250,kVA,BC,,active
XFMR-013720,transformer,SUB-010,FDR-0043,33.489463,-111.970034,12.47,distribution_transformer,500,kVA,AB,,active
XFMR-013721,transformer,SUB-010,FDR-0043,33.489901,-111.969459,12.47,distribution_transformer,15,kVA,AC,,active
XFMR-013722,transformer,SUB-010,FDR-0043,33.489405,-111.969818,12.47,distribution_transformer,37.5,kVA,AC,,active
XFMR-013723,transformer,SUB-010,FDR-0043,33.489306,-111.969779,12.47,distribution_transformer,15,kVA,AB,,active
XFMR-013724,transformer,SUB-010,FDR-0043,33.48948,-111.969468,12.47,distribution_transformer,500,kVA,A,,active
XFMR-013725,transformer,SUB-010,FDR-0043,33.489156,-111.969655,12.47,distribution_transformer,25,kVA,AB,,active
XFMR-013726,transformer,SUB-010,FDR-0043,33.489316,-111.969357,12.47,distribution_transformer,10,kVA,AC,,active
XFMR-013727,transformer,SUB-010,FDR-0043,33.48921,-111.969326,12.47,distribution_transformer,167,kVA,AB,,active
XFMR-013728,transformer,SUB-010,FDR-0043,33.489327,-111.969071,12.47,distribution_transformer,50,kVA,AB,,active
XFMR-013729,transformer,SUB-010,FDR-0043,33.4893,-111.968962,12.47,distribution_transformer,25,kVA,ABC,,active
XFMR-013730,transformer,SUB-010,FDR-0043,33.488834,-111.969291,12.47,distribution_transformer,15,kVA,AC,,active
XFMR-013731,transformer,SUB-010,FDR-0043,33.488985,-111.969002,12.47,distribution_transformer,10,kVA,ABC,,active
XFMR-013732,transformer,SUB-010,FDR-0043,33.488953,-111.968897,12.47,distribution_transformer,25,kVA,ABC,,active
XFMR-013733,transformer,SUB-010,FDR-0043,33.488996,-111.968716,12.47,distribution_transformer,37.5,kVA,AC,,active
XFMR-013734,transformer,SUB-010,FDR-0043,33.488879,-111.968696,12.47,distribution_transformer,15,kVA,ABC,,active
XFMR-013735,transformer,SUB-010,FDR-0043,33.488971,-111.968467,12.47,distribution_transformer,25,kVA,BC,,active
XFMR-013736,transformer,SUB-010,FDR-0043,33.488347,-111.968954,12.47,distribution_transformer,25,kVA,ABC,,active
XFMR-013737,transformer,SUB-010,FDR-0043,33.488405,-111.968758,12.47,distribution_transformer,50,kVA,ABC,,active
XFMR-013738,transformer,SUB-010,FDR-0043,33.48835,-111.968676,12.47,distribution_transformer,50,kVA,B,,active
XFMR-013739,transformer,SUB-010,FDR-0043,33.488678,-111.968211,12.47,distribution_transformer,250,kVA,B,,active
XFMR-013740,transformer,SUB-010,FDR-0043,33.488526,-111.968225,12.47,distribution_transformer,15,kVA,C,,failed
XFMR-013741,transformer,SUB-010,FDR-0043,33.488117,-111.968498,12.47,distribution_transformer,75,kVA,B,,active
XFMR-013742,transformer,SUB-010,FDR-0043,33.488063,-111.968414,12.47,distribution_transformer,37.5,kVA,AC,,active
XFMR-013743,transformer,SUB-010,FDR-0043,33.488193,-111.968148,12.47,distribution_transformer,50,kVA,AB,,active
XFMR-013744,transformer,SUB-010,FDR-0043,33.48784,-111.968363,12.47,distribution_transformer,37.5,kVA,BC,,active
XFMR-013745,transformer,SUB-010,FDR-0043,33.488109,-111.967957,12.47,distribution_transformer,333,kVA,AC,,active
XFMR-013746,transformer,SUB-010,FDR-0043,33.488121,-111.967807,12.47,distribution_transformer,500,kVA,A,,active
XFMR-013747,transformer,SUB-010,FDR-0043,33.487834,-111.967957,12.47,distribution_transformer,250,kVA,C,,active
XFMR-013748,transformer,SUB-010,FDR-0043,33.487599,-111.968055,12.47,distribution_transformer,500,kVA,A,,active
XFMR-013749,transformer,SUB-010,FDR-0043,33.487958,-111.967559,12.47,distribution_transformer,37.5,kVA,A,,active
XFMR-013750,transformer,SUB-010,FDR-0043,33.487826,-111.967553,12.47,distribution_transformer,100,kVA,B,,active
XFMR-013751,transformer,SUB-010,FDR-0043,33.487608,-111.967634,12.47,distribution_transformer,250,kVA,BC,,active
XFMR-013752,transformer,SUB-010,FDR-0043,33.487497,-111.967608,12.47,distribution_transformer,100,kVA,C,,active
XFMR-013753,transformer,SUB-010,FDR-0043,33.487367,-111.967601,12.47,distribution_transformer,10,kVA,C,,active
XFMR-013754,transformer,SUB-010,FDR-0043,33.487545,-111.967285,12.47,distribution_transformer,25,kVA,BC,,active
XFMR-013755,transformer,SUB-010,FDR-0043,33.487256,-111.967437,12.47,distribution_transformer,37.5,kVA,AB,,active
XFMR-013756,transformer,SUB-010,FDR-0043,33.487488,-111.967068,12.47,distribution_transformer,37.5,kVA,C,,active
XFMR-013757,transformer,SUB-010,FDR-0043,33.487216,-111.967202,12.47,distribution_transformer,75,kVA,ABC,,active
XFMR-013758,transformer,SUB-010,FDR-0043,33.487059,-111.967222,12.47,distribution_transformer,250,kVA,A,,active
XFMR-013759,transformer,SUB-010,FDR-0043,33.486916,-111.967228,12.47,distribution_transformer,10,kVA,BC,,active
XFMR-013760,transformer,SUB-010,FDR-0043,33.48715,-111.966857,12.47,distribution_transformer,10,kVA,AB,,active
XFMR-013761,transformer,SUB-010,FDR-0043,33.486783,-111.967087,12.47,distribution_transformer,25,kVA,B,,active
XFMR-013762,transformer,SUB-010,FDR-0043,33.486939,-111.966794,12.47,distribution_transformer,10,kVA,AC,,active
XFMR-013763,transformer,SUB-010,FDR-0043,33.486727,-111.966868,12.47,distribution_transformer,10,kVA,AC,,active
XFMR-013764,transformer,SUB-010,FDR-0043,33.486586,-111.966872,12.47,distribution_transformer,37.5,kVA,C,,active
XFMR-013765,transformer,SUB-010,FDR-0043,33.486672,-111.966649,12.47,distribution_transformer,10,kVA,B,,active
XFMR-013766,transformer,SUB-010,FDR-0043,33.486525,-111.966659,12.47,distribution_transformer,167,kVA,BC,,active
XFMR-013767,transformer,SUB-010,FDR-0043,33.486489,-111.966557,12.47,distribution_transformer,15,kVA,C,,active
XFMR-013768,transformer,SUB-010,FDR-0043,33.486085,-111.966824,12.47,distribution_transformer,25,kVA,B,,active
XFMR-013769,transformer,SUB-010,FDR-0043,33.486534,-111.966237,12.47,distribution_transformer,333,kVA,A,,active
XFMR-013770,transformer,SUB-010,FDR-0043,33.486299,-111.966335,12.47,distribution_transformer,100,kVA,B,,active
XFMR-013771,transformer,SUB-010,FDR-0043,33.48623,-111.966268,12.47,distribution_transformer,50,kVA,BC,,active
XFMR-013772,transformer,SUB-010,FDR-0043,33.486141,-111.966219,12.47,distribution_transformer,250,kVA,B,,active
XFMR-013773,transformer,SUB-010,FDR-0043,33.485819,-111.966404,12.47,distribution_transformer,15,kVA,BC,,active
XFMR-013774,transformer,SUB-010,FDR-0043,33.4857,-111.966386,12.47,distribution_transformer,250,kVA,C,,active
XFMR-013775,transformer,SUB-010,FDR-0043,33.485819,-111.966129,12.47,distribution_transformer,333,kVA,AB,,active
XFMR-013776,transformer,SUB-010,FDR-0043,33.485985,-111.965826,12.47,distribution_transformer,10,kVA,AB,,active
XFMR-013777,transformer,SUB-010,FDR-0043,33.485696,-111.965977,12.47,distribution_transformer,333,kVA,ABC,,active
XFMR-013778,transformer,SUB-010,FDR-0043,33.485875,-111.965661,12.47,distribution_transformer,250,kVA,ABC,,active
XFMR-013779,transformer,SUB-010,FDR-0043,33.485701,-111.965698,12.47,distribution_transformer,333,kVA,A,,active
XFMR-013780,transformer,SUB-010,FDR-0043,33.485632,-111.96563,12.47,distribution_transformer,37.5,kVA,AC,,active
XFMR-013781,transformer,SUB-010,FDR-0043,33.485339,-111.965786,12.47,distribution_transformer,37.5,kVA,B,,active
XFMR-013782,transformer,SUB-010,FDR-0043,33.48508,-111.965908,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-013783,transformer,SUB-010,FDR-0043,33.485311,-111.96554,12.47,distribution_transformer,500,kVA,AC,,active
XFMR-013784,transformer,SUB-010,FDR-0043,33.485202,-111.965511,12.47,distribution_transformer,100,kVA,AC,,active
XFMR-013785,transformer,SUB-010,FDR-0043,33.485392,-111.965184,12.47,distribution_transformer,37.5,kVA,C,,active
XFMR-013786,transformer,SUB-010,FDR-0043,33.484973,-111.965465,12.47,distribution_transformer,10,kVA,A,,active
XFMR-013787,transformer,SUB-010,FDR-0043,33.484923,-111.965379,12.47,distribution_transformer,50,kVA,C,,active
XFMR-013788,transformer,SUB-010,FDR-0043,33.484677,-111.965487,12.47,distribution_transformer,333,kVA,A,,active
XFMR-013789,transformer,SUB-010,FDR-0043,33.484572,-111.965454,12.47,distribution_transformer,250,kVA,AC,,active
XFMR-013790,transformer,SUB-010,FDR-0043,33.484926,-111.964963,12.47,distribution_transformer,15,kVA,AB,,active
XFMR-013791,transformer,SUB-010,FDR-0043,33.484783,-111.964969,12.47,distribution_transformer,167,kVA,ABC,,active
XFMR-013792,transformer,SUB-010,FDR-0043,33.484946,-111.96467,12.47,distribution_transformer,25,kVA,BC,,active
XFMR-013793,transformer,SUB-010,FDR-0043,33.484542,-111.964936,12.47,distribution_transformer,167,kVA,B,,active
XFMR-013794,transformer,SUB-010,FDR-0043,33.484396,-111.964945,12.47,distribution_transformer,37.5,kVA,BC,,active
XFMR-013795,transformer,SUB-010,FDR-0043,33.484676,-111.964528,12.47,distribution_transformer,25,kVA,B,,active
XFMR-013796,transformer,SUB-010,FDR-0043,33.484478,-111.964588,12.47,distribution_transformer,500,kVA,AB,,active
XFMR-013797,transformer,SUB-010,FDR-0043,33.48446,-111.964469,12.47,distribution_transformer,15,kVA,AB,,active
XFMR-013798,transformer,SUB-010,FDR-0043,33.484008,-111.964784,12.47,distribution_transformer,37.5,kVA,BC,,active
XFMR-013799,transformer,SUB-010,FDR-0043,33.484057,-111.964598,12.47,distribution_transformer,75,kVA,BC,,active
XFMR-013800,transformer,SUB-010,FDR-0043,33.484216,-111.964301,12.47,distribution_transformer,37.5,kVA,AB,,active
XFMR-013801,transformer,SUB-010,FDR-0043,33.484031,-111.964349,12.47,distribution_transformer,50,kVA,AC,,active
XFMR-013802,transformer,SUB-010,FDR-0043,33.483812,-111.964431,12.47,distribution_transformer,167,kVA,B,,active
XFMR-013803,transformer,SUB-010,FDR-0043,33.48409,-111.964015,12.47,distribution_transformer,15,kVA,C,,active
XFMR-013804,transformer,SUB-010,FDR-0043,33.483908,-111.96406,12.47,distribution_transformer,500,kVA,BC,,active
XFMR-013805,transformer,SUB-010,FDR-0043,33.483808,-111.964023,12.47,distribution_transformer,167,kVA,B,,active
XFMR-013806,transformer,SUB-010,FDR-0043,33.483605,-111.964089,12.47,distribution_transformer,75,kVA,AC,,active
XFMR-013807,transformer,SUB-010,FDR-0043,33.483535,-111.964021,12.47,distribution_transformer,333,kVA,B,,active
XFMR-013808,transformer,SUB-010,FDR-0043,33.483602,-111.963817,12.47,distribution_transformer,37.5,kVA,AB,,active
XFMR-013809,transformer,SUB-010,FDR-0043,33.483383,-111.963899,12.47,distribution_transformer,333,kVA,AC,,active
