transformer_id,feeder_id,rated_kva,existing_der_kw,allocated_load_kw,thermal_hosting_capacity_kw,voltage_hosting_capacity_kw,limiting_factor,hosting_capacity_kw
XFMR-018618,FDR-0058,50.0,21.5,38.9,23.9,17.7,voltage,17.7
XFMR-018619,FDR-0058,37.5,0,29.4,23.8,20.6,voltage,20.6
XFMR-018620,FDR-0058,37.5,0,12.7,29.0,15.5,voltage,15.5
XFMR-018621,FDR-0058,15.0,74.5,7.8,0.0,0.0,voltage,0.0
XFMR-018622,FDR-0058,167.0,0,68.7,126.6,58.4,voltage,58.4
XFMR-018623,FDR-0058,37.5,323.7,11.3,0.0,0.0,voltage,0.0
XFMR-018624,FDR-0058,75.0,0,34.8,58.3,53.7,voltage,53.7
XFMR-018625,FDR-0058,10.0,0,5.8,7.0,5.8,voltage,5.8
XFMR-018626,FDR-0058,15.0,0,5.3,9.3,8.7,voltage,8.7
XFMR-018627,FDR-0058,333.0,0,162.4,237.7,116.3,voltage,116.3
XFMR-018628,FDR-0058,250.0,9.3,110.0,149.7,117.1,voltage,117.1
XFMR-018629,FDR-0058,37.5,0,29.0,25.2,17.7,voltage,17.7
XFMR-018630,FDR-0058,250.0,94.7,95.3,122.2,103.8,voltage,103.8
XFMR-018631,FDR-0058,500.0,176.9,373.9,208.3,74.6,voltage,74.6
XFMR-018632,FDR-0058,75.0,0,51.2,42.1,31.0,voltage,31.0
XFMR-018633,FDR-0058,333.0,87.3,257.0,150.6,82.5,voltage,82.5
XFMR-018634,FDR-0058,100.0,8.5,41.6,67.1,43.3,voltage,43.3
XFMR-018635,FDR-0058,15.0,34.2,5.3,0.0,0.0,voltage,0.0
XFMR-018636,FDR-0058,37.5,0,13.8,32.1,19.5,voltage,19.5
XFMR-018637,FDR-0058,100.0,13.8,30.8,69.1,34.7,voltage,34.7
XFMR-018638,FDR-0058,50.0,0,33.1,32.4,32.7,thermal,32.4
XFMR-018639,FDR-0058,100.0,433.0,78.5,0.0,0.0,voltage,0.0
XFMR-018640,FDR-0058,15.0,146.8,9.3,0.0,0.0,voltage,0.0
XFMR-018641,FDR-0058,250.0,0,83.9,151.5,116.9,voltage,116.9
XFMR-018642,FDR-0058,37.5,0,12.6,24.6,20.7,voltage,20.7
XFMR-018643,FDR-0058,333.0,0,233.0,189.5,164.3,voltage,164.3
XFMR-018644,FDR-0058,75.0,14.6,57.7,37.5,37.5,voltage,37.5
XFMR-018645,FDR-0058,100.0,5.2,64.0,65.7,66.0,thermal,65.7
XFMR-018646,FDR-0058,75.0,0,43.6,60.4,40.8,voltage,40.8
XFMR-018647,FDR-0058,50.0,14.2,36.5,20.7,13.1,voltage,13.1
XFMR-018648,FDR-0058,15.0,0,9.5,11.1,5.7,voltage,5.7
XFMR-018649,FDR-0058,10.0,0,4.2,8.3,6.4,voltage,6.4
XFMR-018650,FDR-0058,500.0,0,222.7,359.3,263.0,voltage,263.0
XFMR-018651,FDR-0058,333.0,7.6,128.8,261.1,179.0,voltage,179.0
XFMR-018652,FDR-0058,10.0,182.2,3.1,0.0,0.0,voltage,0.0
XFMR-018653,FDR-0058,37.5,11.2,18.2,24.6,13.7,voltage,13.7
XFMR-018654,FDR-0058,15.0,4.5,7.4,6.8,6.6,voltage,6.6
XFMR-018655,FDR-0058,50.0,23.9,17.8,24.1,4.5,voltage,4.5
XFMR-018656,FDR-0058,100.0,500.7,78.8,0.0,0.0,voltage,0.0
XFMR-018657,FDR-0058,100.0,41.0,47.3,57.2,33.6,voltage,33.6
XFMR-018658,FDR-0058,37.5,0,24.7,24.2,22.7,voltage,22.7
XFMR-018659,FDR-0058,25.0,0,15.4,16.1,14.4,voltage,14.4
XFMR-018660,FDR-0058,15.0,0,11.7,7.9,9.7,thermal,7.9
XFMR-018661,FDR-0058,100.0,0,68.2,65.8,52.6,voltage,52.6
XFMR-018662,FDR-0058,333.0,4.2,133.5,265.3,154.3,voltage,154.3
XFMR-018663,FDR-0058,167.0,0,96.7,100.5,57.9,voltage,57.9
XFMR-018664,FDR-0058,75.0,4.5,42.4,55.9,33.7,voltage,33.7
XFMR-018665,FDR-0058,10.0,3.5,5.0,4.3,1.4,voltage,1.4
XFMR-018666,FDR-0058,250.0,0,166.0,188.7,107.3,voltage,107.3
XFMR-018667,FDR-0058,100.0,8.2,75.7,67.4,52.3,voltage,52.3
XFMR-018668,FDR-0058,333.0,0,226.9,204.7,100.1,voltage,100.1
XFMR-018669,FDR-0058,75.0,53.3,58.6,17.6,0.0,voltage,0.0
XFMR-018670,FDR-0058,10.0,0,3.1,7.3,3.0,voltage,3.0
XFMR-018671,FDR-0058,10.0,13.1,6.5,0.0,0.0,voltage,0.0
XFMR-018672,FDR-0058,250.0,0,151.8,185.6,110.4,voltage,110.4
XFMR-018673,FDR-0058,250.0,0,90.8,179.4,114.1,voltage,114.1
XFMR-018674,FDR-0058,500.0,0,174.2,350.3,191.1,voltage,191.1
XFMR-018675,FDR-0058,10.0,8.9,3.9,2.4,0.0,voltage,0.0
XFMR-018676,FDR-0058,10.0,8.1,3.5,3.4,0.3,voltage,0.3
XFMR-018677,FDR-0058,25.0,0,18.3,13.5,14.8,thermal,13.5
XFMR-018678,FDR-0058,250.0,0,116.7,192.8,114.3,voltage,114.3
XFMR-018679,FDR-0058,500.0,9.1,316.0,355.0,292.0,voltage,292.0
XFMR-018680,FDR-0058,10.0,0,3.4,8.9,6.7,voltage,6.7
XFMR-018681,FDR-0058,15.0,8.9,7.5,5.4,3.5,voltage,3.5
XFMR-018682,FDR-0058,25.0,4.9,18.1,14.4,9.3,voltage,9.3
XFMR-018683,FDR-0058,37.5,0,29.2,21.6,16.1,voltage,16.1
XFMR-018684,FDR-0058,100.0,0,71.3,75.2,31.1,voltage,31.1
XFMR-018685,FDR-0058,10.0,0,3.9,8.1,7.2,voltage,7.2
XFMR-018686,FDR-0058,167.0,20.7,60.3,112.2,49.3,voltage,49.3
XFMR-018687,FDR-0058,75.0,6.1,50.6,51.4,43.8,voltage,43.8
XFMR-018688,FDR-0058,75.0,3.5,41.1,45.9,30.1,voltage,30.1
XFMR-018689,FDR-0058,37.5,0,11.7,32.5,20.2,voltage,20.2
XFMR-018690,FDR-0058,25.0,0,19.6,15.2,10.3,voltage,10.3
XFMR-018691,FDR-0058,250.0,0,86.7,210.5,126.5,voltage,126.5
XFMR-018692,FDR-0058,333.0,6.7,158.8,258.2,161.6,voltage,161.6
XFMR-018693,FDR-0058,75.0,0,53.6,45.3,32.4,voltage,32.4
XFMR-018694,FDR-0058,333.0,0,257.7,198.9,220.0,thermal,198.9
XFMR-018695,FDR-0058,500.0,30.0,316.3,331.5,277.7,voltage,277.7
XFMR-018696,FDR-0058,15.0,10.8,5.0,6.9,0.0,voltage,0.0
XFMR-018697,FDR-0058,167.0,0,78.9,133.8,82.9,voltage,82.9
XFMR-018698,FDR-0058,25.0,0,16.5,15.1,10.0,voltage,10.0
XFMR-018699,FDR-0058,75.0,6.7,32.5,53.1,35.3,voltage,35.3
XFMR-018700,FDR-0058,75.0,10.0,25.0,42.7,41.8,voltage,41.8
XFMR-018701,FDR-0058,333.0,0,156.0,277.4,140.2,voltage,140.2
XFMR-018702,FDR-0058,333.0,96.4,149.7,208.6,96.7,voltage,96.7
XFMR-018703,FDR-0058,500.0,0,200.2,299.5,232.2,voltage,232.2
XFMR-018704,FDR-0058,100.0,3.2,41.0,67.6,54.7,voltage,54.7
XFMR-018705,FDR-0058,25.0,10.6,15.6,9.5,2.5,voltage,2.5
XFMR-018706,FDR-0058,100.0,0,48.1,65.3,37.0,voltage,37.0
XFMR-018707,FDR-0058,333.0,8.2,258.4,194.5,163.8,voltage,163.8
XFMR-018708,FDR-0058,75.0,7.3,34.0,57.0,19.6,voltage,19.6
XFMR-018709,FDR-0058,15.0,18.0,7.2,1.8,0.0,voltage,0.0
XFMR-018710,FDR-0058,75.0,14.1,24.2,45.0,22.2,voltage,22.2
XFMR-018711,FDR-0058,15.0,5.5,8.7,6.4,2.2,voltage,2.2
XFMR-018712,FDR-0058,37.5,126.2,21.2,0.0,0.0,voltage,0.0
XFMR-018713,FDR-0058,25.0,0,19.0,15.3,12.8,voltage,12.8
XFMR-018714,FDR-0058,50.0,0,24.1,34.1,19.7,voltage,19.7
XFMR-018715,FDR-0058,50.0,14.0,28.3,31.1,7.0,voltage,7.0
XFMR-018716,FDR-0058,333.0,0,129.9,215.9,187.4,voltage,187.4
XFMR-018717,FDR-0058,25.0,7.6,14.5,13.2,7.0,voltage,7.0
XFMR-018718,FDR-0058,50.0,0,18.5,40.6,22.3,voltage,22.3
XFMR-018719,FDR-0058,50.0,4.6,34.1,29.8,20.8,voltage,20.8
XFMR-018720,FDR-0058,250.0,4.4,169.9,185.6,95.8,voltage,95.8
XFMR-018721,FDR-0058,250.0,295.8,109.4,28.8,0.0,voltage,0.0
XFMR-018722,FDR-0058,167.0,211.3,122.3,0.0,0.0,voltage,0.0
XFMR-018723,FDR-0058,37.5,9.8,17.0,22.0,12.6,voltage,12.6
XFMR-018724,FDR-0058,250.0,0,76.3,171.4,77.7,voltage,77.7
XFMR-018725,FDR-0058,50.0,10.2,24.2,33.8,13.8,voltage,13.8
XFMR-018726,FDR-0058,50.0,379.4,20.6,0.0,0.0,voltage,0.0
XFMR-018727,FDR-0058,37.5,11.4,14.1,22.8,7.5,voltage,7.5
XFMR-018728,FDR-0058,15.0,4.6,10.3,5.9,5.1,voltage,5.1
XFMR-018729,FDR-0058,10.0,84.0,4.1,0.0,0.0,voltage,0.0
XFMR-018730,FDR-0058,10.0,0,7.7,6.7,5.2,voltage,5.2
XFMR-018731,FDR-0058,15.0,0,4.8,12.6,6.1,voltage,6.1
XFMR-018732,FDR-0058,333.0,24.0,108.2,251.2,123.4,voltage,123.4
XFMR-018733,FDR-0058,15.0,0,6.7,11.9,7.1,voltage,7.1
XFMR-018734,FDR-0058,250.0,313.0,123.7,22.3,0.0,voltage,0.0
XFMR-018735,FDR-0058,25.0,6.0,10.1,16.1,11.4,voltage,11.4
XFMR-018736,FDR-0058,15.0,5.7,8.0,7.8,1.9,voltage,1.9
XFMR-018737,FDR-0058,100.0,0,62.2,73.5,53.1,voltage,53.1
XFMR-018738,FDR-0058,37.5,217.5,24.0,0.0,0.0,voltage,0.0
XFMR-018739,FDR-0058,25.0,318.4,8.9,0.0,0.0,voltage,0.0
XFMR-018740,FDR-0058,100.0,10.8,53.2,66.4,30.1,voltage,30.1
XFMR-018741,FDR-0058,100.0,8.8,38.7,61.0,57.9,voltage,57.9
XFMR-018742,FDR-0058,50.0,5.2,35.1,23.8,25.7,thermal,23.8
XFMR-018743,FDR-0058,250.0,89.7,89.2,167.6,47.0,voltage,47.0
XFMR-018744,FDR-0058,75.0,3.7,47.4,57.0,22.2,voltage,22.2
XFMR-018745,FDR-0058,333.0,7.7,123.5,251.8,230.4,voltage,230.4
XFMR-018746,FDR-0058,250.0,0,193.7,175.4,147.2,voltage,147.2
XFMR-018747,FDR-0058,37.5,275.2,15.5,0.0,0.0,voltage,0.0
XFMR-018748,FDR-0058,100.0,0,44.9,81.5,47.2,voltage,47.2
XFMR-018749,FDR-0058,15.0,0,4.6,9.5,8.7,voltage,8.7
XFMR-018750,FDR-0058,15.0,16.1,10.2,1.5,0.0,voltage,0.0
XFMR-018751,FDR-0058,500.0,3.6,193.8,336.8,309.2,voltage,309.2
XFMR-018752,FDR-0058,10.0,0,6.3,5.8,4.2,voltage,4.2
XFMR-018753,FDR-0058,75.0,24.6,44.9,42.4,11.9,voltage,11.9
XFMR-018754,FDR-0058,500.0,3.2,276.0,386.8,172.8,voltage,172.8
XFMR-018755,FDR-0058,100.0,0,38.5,84.0,62.5,voltage,62.5
XFMR-018756,FDR-0058,50.0,0,26.4,36.0,19.1,voltage,19.1
XFMR-018757,FDR-0058,37.5,4.2,16.8,22.3,16.9,voltage,16.9
XFMR-018758,FDR-0058,50.0,0,19.0,35.9,32.6,voltage,32.6
XFMR-018759,FDR-0058,37.5,0,14.8,23.3,16.7,voltage,16.7
XFMR-018760,FDR-0058,250.0,0,179.5,167.7,148.1,voltage,148.1
XFMR-018761,FDR-0058,333.0,0,113.2,286.8,197.0,voltage,197.0
XFMR-018762,FDR-0058,100.0,11.0,72.7,48.4,57.2,thermal,48.4
XFMR-018763,FDR-0058,50.0,21.0,31.9,18.0,7.0,voltage,7.0
XFMR-018764,FDR-0058,75.0,20.0,28.7,36.7,22.9,voltage,22.9
XFMR-018765,FDR-0058,250.0,7.8,119.4,201.8,102.3,voltage,102.3
XFMR-018766,FDR-0058,25.0,85.0,12.5,0.0,0.0,voltage,0.0
XFMR-018767,FDR-0058,333.0,3.6,147.5,265.6,181.0,voltage,181.0
XFMR-018768,FDR-0058,75.0,146.8,59.9,0.0,0.0,voltage,0.0
XFMR-018769,FDR-0058,75.0,338.3,40.1,0.0,0.0,voltage,0.0
XFMR-018770,FDR-0058,333.0,34.7,231.5,179.8,133.3,voltage,133.3
XFMR-018771,FDR-0058,333.0,12.6,130.0,273.4,116.8,voltage,116.8
XFMR-018772,FDR-0058,100.0,0,77.2,66.5,63.8,voltage,63.8
XFMR-018773,FDR-0058,250.0,0,105.4,170.7,143.2,voltage,143.2
XFMR-018774,FDR-0058,250.0,19.0,174.2,156.7,76.7,voltage,76.7
XFMR-018775,FDR-0058,25.0,23.4,16.0,5.5,0.0,voltage,0.0
XFMR-018776,FDR-0058,15.0,98.6,9.1,0.0,0.0,voltage,0.0
XFMR-018777,FDR-0058,10.0,4.7,3.1,5.5,0.4,voltage,0.4
XFMR-018778,FDR-0058,100.0,0,76.5,58.6,30.8,voltage,30.8
XFMR-018779,FDR-0058,50.0,20.3,30.4,24.5,6.8,voltage,6.8
XFMR-018780,FDR-0058,333.0,215.7,116.1,123.4,10.8,voltage,10.8
XFMR-018781,FDR-0058,500.0,17.8,154.9,431.5,274.4,voltage,274.4
XFMR-018782,FDR-0058,10.0,9.5,5.1,2.6,0.0,voltage,0.0
XFMR-018783,FDR-0058,250.0,3.3,178.7,187.4,92.5,voltage,92.5
XFMR-018784,FDR-0058,15.0,37.5,10.6,0.0,0.0,voltage,0.0
XFMR-018785,FDR-0058,37.5,70.0,28.2,0.0,0.0,voltage,0.0
XFMR-018786,FDR-0058,100.0,9.5,59.5,56.2,46.3,voltage,46.3
XFMR-018787,FDR-0058,50.0,52.4,28.7,7.9,0.0,voltage,0.0
XFMR-018788,FDR-0058,25.0,0,9.8,14.7,16.0,thermal,14.7
XFMR-018789,FDR-0058,250.0,0,126.3,149.9,103.3,voltage,103.3
XFMR-018790,FDR-0058,500.0,0,199.3,428.0,311.4,voltage,311.4
XFMR-018791,FDR-0058,50.0,5.1,34.6,35.2,19.7,voltage,19.7
XFMR-018792,FDR-0058,37.5,15.8,22.7,18.5,3.5,voltage,3.5
XFMR-018793,FDR-0058,333.0,11.5,149.5,238.8,150.4,voltage,150.4
XFMR-018794,FDR-0058,250.0,396.4,162.7,0.0,0.0,voltage,0.0
XFMR-018795,FDR-0058,15.0,15.2,11.7,1.9,0.0,voltage,0.0
XFMR-018796,FDR-0058,333.0,0,200.1,236.7,203.4,voltage,203.4
XFMR-018797,FDR-0058,10.0,65.8,3.2,0.0,0.0,voltage,0.0
XFMR-018798,FDR-0058,333.0,0,200.3,218.5,185.3,voltage,185.3
XFMR-018799,FDR-0058,37.5,3.4,27.7,26.1,19.5,voltage,19.5
XFMR-018800,FDR-0058,50.0,0,36.1,32.5,26.0,voltage,26.0
XFMR-018801,FDR-0058,500.0,27.2,379.6,281.1,299.4,thermal,281.1
XFMR-018802,FDR-0058,167.0,9.4,82.6,96.6,83.6,voltage,83.6
XFMR-018803,FDR-0058,10.0,0,7.1,7.4,4.5,voltage,4.5
XFMR-018804,FDR-0058,250.0,7.3,152.0,152.0,145.0,voltage,145.0
XFMR-018805,FDR-0058,500.0,23.4,329.3,333.7,143.4,voltage,143.4
XFMR-018806,FDR-0058,333.0,11.2,119.6,257.6,128.5,voltage,128.5
XFMR-018807,FDR-0058,500.0,6.6,226.5,306.4,195.5,voltage,195.5
XFMR-018808,FDR-0058,333.0,0,265.9,163.4,109.1,voltage,109.1
XFMR-018809,FDR-0058,50.0,7.5,20.7,37.6,15.8,voltage,15.8
XFMR-018810,FDR-0058,50.0,16.8,33.8,24.4,17.7,voltage,17.7
XFMR-018811,FDR-0058,500.0,112.6,268.6,315.0,115.5,voltage,115.5
XFMR-018812,FDR-0058,500.0,5.6,222.9,356.1,262.3,voltage,262.3
XFMR-018813,FDR-0058,167.0,12.0,60.0,121.4,95.7,voltage,95.7
XFMR-018814,FDR-0058,37.5,0,20.2,30.7,21.4,voltage,21.4
XFMR-018815,FDR-0058,500.0,19.9,341.4,352.8,207.4,voltage,207.4
XFMR-018816,FDR-0058,250.0,245.7,159.9,37.7,0.0,voltage,0.0
XFMR-018817,FDR-0058,25.0,4.7,19.4,11.4,7.1,voltage,7.1
XFMR-018818,FDR-0058,250.0,0,184.5,131.0,101.5,voltage,101.5
XFMR-018819,FDR-0058,10.0,0,4.9,8.2,4.7,voltage,4.7
XFMR-018820,FDR-0058,75.0,5.6,46.2,55.1,28.7,voltage,28.7
XFMR-018821,FDR-0058,15.0,6.6,8.5,6.4,3.8,voltage,3.8
XFMR-018822,FDR-0058,167.0,14.1,98.5,97.4,60.0,voltage,60.0
XFMR-018823,FDR-0058,100.0,0,67.5,63.5,63.5,voltage,63.5
XFMR-018824,FDR-0058,25.0,0,8.1,16.8,15.9,voltage,15.9
XFMR-018825,FDR-0058,500.0,0,295.6,380.0,221.4,voltage,221.4
XFMR-018826,FDR-0058,15.0,0,6.6,9.4,8.1,voltage,8.1
XFMR-018827,FDR-0058,500.0,11.1,152.6,425.1,232.8,voltage,232.8
XFMR-018828,FDR-0058,25.0,7.3,9.9,15.8,7.3,voltage,7.3
XFMR-018829,FDR-0058,50.0,0,26.7,34.4,22.7,voltage,22.7
XFMR-018830,FDR-0058,75.0,8.6,38.1,42.5,28.4,voltage,28.4
XFMR-018831,FDR-0058,75.0,12.6,50.9,49.5,37.3,voltage,37.3
XFMR-018832,FDR-0058,15.0,0,5.9,10.9,8.9,voltage,8.9
XFMR-018833,FDR-0058,15.0,0,9.4,9.7,8.2,voltage,8.2
XFMR-018834,FDR-0058,333.0,11.8,115.0,254.5,131.1,voltage,131.1
XFMR-018835,FDR-0058,333.0,0,181.7,214.9,140.6,voltage,140.6
XFMR-018836,FDR-0058,167.0,0,119.9,119.9,118.5,voltage,118.5
XFMR-018837,FDR-0058,333.0,0,188.8,222.7,166.1,voltage,166.1
XFMR-018838,FDR-0058,250.0,4.0,126.9,181.8,105.8,voltage,105.8
XFMR-018839,FDR-0058,500.0,0,174.6,339.3,261.6,voltage,261.6
XFMR-018840,FDR-0058,25.0,0,18.2,17.9,14.0,voltage,14.0
XFMR-018841,FDR-0058,15.0,123.3,8.1,0.0,0.0,voltage,0.0
XFMR-018842,FDR-0058,50.0,5.6,17.3,36.1,19.5,voltage,19.5
XFMR-018843,FDR-0058,250.0,23.4,185.2,160.0,69.9,voltage,69.9
XFMR-018844,FDR-0058,167.0,0,81.3,135.8,79.3,voltage,79.3
XFMR-018845,FDR-0058,15.0,5.3,10.1,8.0,3.8,voltage,3.8
XFMR-018846,FDR-0058,37.5,0,24.6,20.1,11.9,voltage,11.9
XFMR-018847,FDR-0058,500.0,150.2,357.2,207.8,121.8,voltage,121.8
XFMR-018848,FDR-0058,10.0,10.7,5.3,1.7,0.0,voltage,0.0
XFMR-018849,FDR-0058,25.0,0,13.1,19.8,12.8,voltage,12.8
XFMR-018850,FDR-0058,500.0,21.0,249.3,344.6,335.9,voltage,335.9
XFMR-018851,FDR-0058,50.0,41.7,37.2,11.0,0.0,voltage,0.0
XFMR-018852,FDR-0058,15.0,0,8.8,8.3,7.3,voltage,7.3
XFMR-018853,FDR-0058,37.5,0,14.5,25.2,13.3,voltage,13.3
XFMR-018854,FDR-0058,50.0,8.2,31.4,27.4,17.7,voltage,17.7
XFMR-018855,FDR-0058,15.0,0,7.1,10.5,7.3,voltage,7.3
XFMR-018856,FDR-0058,250.0,10.7,76.6,204.7,123.0,voltage,123.0
XFMR-018857,FDR-0058,333.0,10.0,106.7,270.7,195.7,voltage,195.7
XFMR-018858,FDR-0058,15.0,71.5,10.7,0.0,0.0,voltage,0.0
XFMR-018859,FDR-0058,333.0,0,234.3,224.4,148.0,voltage,148.0
XFMR-018860,FDR-0058,167.0,9.4,95.9,121.7,50.2,voltage,50.2
XFMR-018861,FDR-0058,167.0,0,120.7,103.5,90.1,voltage,90.1
XFMR-018862,FDR-0058,37.5,0,20.9,29.2,15.1,voltage,15.1
XFMR-018863,FDR-0058,10.0,5.5,6.8,3.6,1.7,voltage,1.7
XFMR-018864,FDR-0058,50.0,11.4,15.1,36.3,12.9,voltage,12.9
XFMR-018865,FDR-0058,37.5,242.5,27.5,0.0,0.0,voltage,0.0
XFMR-018866,FDR-0058,37.5,11.6,23.7,16.1,7.0,voltage,7.0
XFMR-018867,FDR-0058,37.5,4.3,11.6,29.0,14.5,voltage,14.5
XFMR-018868,FDR-0058,50.0,0,30.1,28.7,20.4,voltage,20.4
XFMR-018869,FDR-0058,500.0,0,163.9,430.7,222.3,voltage,222.3
XFMR-018870,FDR-0058,25.0,0,18.9,13.3,9.6,voltage,9.6
XFMR-018871,FDR-0058,250.0,0,170.2,177.3,134.3,voltage,134.3
XFMR-018872,FDR-0058,500.0,14.2,252.1,316.2,202.8,voltage,202.8
XFMR-018873,FDR-0058,333.0,0,112.8,247.7,161.1,voltage,161.1
XFMR-018874,FDR-0058,10.0,0,8.0,6.7,4.7,voltage,4.7
XFMR-018875,FDR-0058,167.0,0,70.9,106.1,77.3,voltage,77.3
XFMR-018876,FDR-0058,75.0,0,35.9,44.8,46.4,thermal,44.8
XFMR-018877,FDR-0058,167.0,25.2,77.9,113.0,47.1,voltage,47.1
XFMR-018878,FDR-0058,10.0,332.6,7.5,0.0,0.0,voltage,0.0
XFMR-018879,FDR-0058,10.0,0,7.5,7.2,5.3,voltage,5.3
XFMR-018880,FDR-0058,100.0,0,42.9,59.0,70.8,thermal,59.0
XFMR-018881,FDR-0058,10.0,6.3,7.4,2.9,1.2,voltage,1.2
XFMR-018882,FDR-0058,37.5,0,13.5,32.0,13.2,voltage,13.2
XFMR-018883,FDR-0058,25.0,298.2,13.6,0.0,0.0,voltage,0.0
XFMR-018884,FDR-0058,500.0,0,274.4,310.1,225.2,voltage,225.2
XFMR-018885,FDR-0058,250.0,21.9,95.1,148.2,144.4,voltage,144.4
XFMR-018886,FDR-0058,15.0,6.0,5.0,7.6,3.1,voltage,3.1
XFMR-018887,FDR-0058,75.0,6.3,37.9,56.7,40.7,voltage,40.7
XFMR-018888,FDR-0058,10.0,10.6,4.8,1.6,0.0,voltage,0.0
XFMR-018889,FDR-0058,167.0,179.2,55.9,33.5,0.0,voltage,0.0
XFMR-018890,FDR-0058,50.0,7.0,35.8,26.3,21.2,voltage,21.2
XFMR-018891,FDR-0058,75.0,0,39.5,41.6,39.9,voltage,39.9
XFMR-018892,FDR-0058,37.5,0,15.7,27.3,20.5,voltage,20.5
XFMR-018893,FDR-0058,75.0,0,55.3,47.6,57.4,thermal,47.6
XFMR-018894,FDR-0058,37.5,0,28.4,22.8,14.6,voltage,14.6
XFMR-018895,FDR-0058,75.0,94.6,33.1,6.5,0.0,voltage,0.0
XFMR-018896,FDR-0058,37.5,0,23.0,27.9,15.2,voltage,15.2
XFMR-018897,FDR-0058,250.0,378.8,79.7,0.0,0.0,voltage,0.0
XFMR-018898,FDR-0058,250.0,0,96.8,180.4,97.9,voltage,97.9
XFMR-018899,FDR-0058,500.0,178.4,359.1,197.2,82.3,voltage,82.3
XFMR-018900,FDR-0058,75.0,0,55.7,43.4,34.3,voltage,34.3
XFMR-018901,FDR-0058,250.0,0,159.0,177.8,106.2,voltage,106.2
XFMR-018902,FDR-0058,15.0,7.8,6.1,8.1,1.5,voltage,1.5
XFMR-018903,FDR-0058,167.0,23.0,92.0,117.7,53.9,voltage,53.9
XFMR-018904,FDR-0058,37.5,3.0,11.6,30.5,22.8,voltage,22.8
XFMR-018905,FDR-0058,25.0,0,18.7,18.5,18.0,voltage,18.0
XFMR-018906,FDR-0058,250.0,212.4,190.5,43.0,0.0,voltage,0.0
XFMR-018907,FDR-0058,167.0,11.3,127.1,94.8,94.8,voltage,94.8
XFMR-018908,FDR-0058,25.0,0,16.1,17.0,11.8,voltage,11.8
XFMR-018909,FDR-0058,15.0,9.3,6.7,7.3,1.6,voltage,1.6
XFMR-018910,FDR-0058,333.0,155.9,246.1,133.3,107.2,voltage,107.2
XFMR-018911,FDR-0058,167.0,0,132.1,84.4,75.4,voltage,75.4
XFMR-018912,FDR-0058,15.0,0,11.5,10.3,6.9,voltage,6.9
XFMR-018913,FDR-0058,250.0,20.7,110.2,144.4,132.2,voltage,132.2
XFMR-018914,FDR-0058,100.0,0,75.9,66.4,52.1,voltage,52.1
XFMR-018915,FDR-0058,167.0,85.3,109.7,57.2,6.6,voltage,6.6
XFMR-018916,FDR-0058,10.0,10.7,4.5,2.1,0.0,voltage,0.0
XFMR-018917,FDR-0058,25.0,0,10.2,18.4,12.9,voltage,12.9
XFMR-018918,FDR-0058,25.0,21.6,19.5,5.4,0.0,voltage,0.0
XFMR-018919,FDR-0058,15.0,9.0,7.7,6.4,0.0,voltage,0.0
XFMR-018920,FDR-0058,333.0,10.5,123.9,244.9,208.6,voltage,208.6
XFMR-018921,FDR-0058,37.5,0,12.2,22.9,21.0,voltage,21.0
XFMR-018922,FDR-0058,37.5,0,12.4,31.0,20.2,voltage,20.2
XFMR-018923,FDR-0058,333.0,0,220.0,190.3,132.2,voltage,132.2
XFMR-018924,FDR-0058,250.0,12.3,104.5,156.1,122.5,voltage,122.5
XFMR-018925,FDR-0058,10.0,5.2,6.6,4.1,0.7,voltage,0.7
XFMR-018926,FDR-0058,10.0,3.1,6.6,4.3,3.1,voltage,3.1
XFMR-018927,FDR-0058,15.0,0,9.6,9.7,6.3,voltage,6.3
XFMR-018928,FDR-0058,333.0,9.3,259.3,227.0,119.1,voltage,119.1
XFMR-018929,FDR-0058,25.0,5.6,14.1,11.7,10.6,voltage,10.6
XFMR-018930,FDR-0058,333.0,0,102.1,224.8,168.2,voltage,168.2
XFMR-018931,FDR-0058,10.0,105.7,5.5,0.0,0.0,voltage,0.0
XFMR-018932,FDR-0058,500.0,11.2,365.2,363.0,222.6,voltage,222.6
XFMR-018933,FDR-0058,333.0,0,189.3,207.8,159.9,voltage,159.9
XFMR-018934,FDR-0058,37.5,0,22.7,20.6,18.5,voltage,18.5
XFMR-018935,FDR-0058,75.0,8.2,38.7,41.2,32.4,voltage,32.4
XFMR-018936,FDR-0058,500.0,0,221.8,318.0,271.0,voltage,271.0
XFMR-018937,FDR-0058,50.0,3.7,34.8,24.4,28.6,thermal,24.4
XFMR-018938,FDR-0058,15.0,10.9,10.0,4.1,0.2,voltage,0.2
XFMR-018939,FDR-0058,50.0,0,19.2,41.2,16.3,voltage,16.3
XFMR-018940,FDR-0058,75.0,26.8,59.9,34.7,17.7,voltage,17.7
XFMR-018941,FDR-0058,250.0,7.1,102.3,211.9,106.1,voltage,106.1
XFMR-018942,FDR-0058,37.5,78.4,19.5,0.0,0.0,voltage,0.0
XFMR-018943,FDR-0058,333.0,16.2,118.9,206.5,136.9,voltage,136.9
XFMR-018944,FDR-0058,100.0,5.5,56.8,71.7,40.8,voltage,40.8
XFMR-018945,FDR-0058,10.0,0,5.2,7.2,3.8,voltage,3.8
XFMR-018946,FDR-0058,50.0,0,29.6,37.4,31.9,voltage,31.9
