charger_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,charger_type,power_kw,connector,install_date,network,status
EV-008706,CUST-0111028,XFMR-017147,FDR-0053,SUB-012,33.467989,-112.05656,Level 2,7.7,J1772,2022-05-01,Electrify America,active
EV-008707,CUST-0111033,XFMR-017148,FDR-0053,SUB-012,33.468357,-112.056272,Level 2,19.2,J1772,2022-06-01,Blink,active
EV-008708,CUST-0111042,XFMR-017150,FDR-0053,SUB-012,33.468827,-112.056369,DCFC,50,CCS,2019-06-01,Tesla,active
EV-008709,CUST-0111060,XFMR-017152,FDR-0053,SUB-012,33.469107,-112.05696,Level 2,19.2,J1772,2022-06-01,ChargePoint,active
EV-008710,CUST-0111061,XFMR-017152,FDR-0053,SUB-012,33.469186,-112.056506,Level 2,11.5,J1772,2022-07-01,Blink,active
EV-008711,CUST-0111068,XFMR-017153,FDR-0053,SUB-012,33.469031,-112.056871,Level 2,19.2,J1772,2021-09-01,Electrify America,active
EV-008712,CUST-0111075,XFMR-017154,FDR-0053,SUB-012,33.469633,-112.056735,DCFC,350,CCS,2023-03-01,Blink,active
EV-008713,CUST-0111095,XFMR-017158,FDR-0053,SUB-012,33.470241,-112.05615,Level 1,1.4,NEMA 5-15,2021-12-01,Tesla,active
EV-008714,CUST-0111096,XFMR-017158,FDR-0053,SUB-012,33.470611,-112.056898,Level 2,7.7,J1772,2023-05-01,Blink,active
EV-008715,CUST-0111098,XFMR-017159,FDR-0053,SUB-012,33.470165,-112.056436,Level 2,19.2,J1772,2024-04-01,Blink,active
EV-008716,CUST-0111108,XFMR-017160,FDR-0053,SUB-012,33.47107,-112.056456,Level 2,7.7,J1772,2019-03-01,ChargePoint,active
EV-008717,CUST-0111150,XFMR-017168,FDR-0053,SUB-012,33.47231,-112.056312,Level 2,7.7,J1772,2022-10-01,Tesla,active
EV-008718,CUST-0111159,XFMR-017169,FDR-0053,SUB-012,33.472566,-112.056926,Level 2,11.5,J1772,2024-12-01,private,active
EV-008719,CUST-0111164,XFMR-017169,FDR-0053,SUB-012,33.472801,-112.056191,Level 2,11.5,J1772,2020-02-01,Blink,active
EV-008720,CUST-0111168,XFMR-017171,FDR-0053,SUB-012,33.472544,-112.056552,Level 2,19.2,J1772,2024-03-01,private,active
EV-008721,CUST-0111171,XFMR-017171,FDR-0053,SUB-012,33.472659,-112.056356,DCFC,50,CCS,2024-01-01,Blink,active
EV-008722,CUST-0111201,XFMR-017175,FDR-0054,SUB-013,33.47468,-111.952761,Level 2,11.5,J1772,2019-11-01,private,active
EV-008723,CUST-0111211,XFMR-017177,FDR-0054,SUB-013,33.473175,-111.952557,Level 2,11.5,J1772,2019-11-01,EVgo,active
EV-008724,CUST-0111223,XFMR-017178,FDR-0054,SUB-013,33.47237,-111.952283,Level 2,7.7,J1772,2020-08-01,private,active
EV-008725,CUST-0111246,XFMR-017184,FDR-0054,SUB-013,33.468804,-111.952174,Level 1,1.4,NEMA 5-15,2020-12-01,Electrify America,active
EV-008726,CUST-0111257,XFMR-017185,FDR-0054,SUB-013,33.468121,-111.952486,Level 1,1.4,NEMA 5-15,2022-05-01,Electrify America,active
EV-008727,CUST-0111262,XFMR-017186,FDR-0054,SUB-013,33.467216,-111.952586,Level 2,11.5,J1772,2020-07-01,ChargePoint,active
EV-008728,CUST-0111280,XFMR-017189,FDR-0054,SUB-013,33.465415,-111.951894,Level 2,19.2,J1772,2020-01-01,private,active
EV-008729,CUST-0111287,XFMR-017191,FDR-0054,SUB-013,33.464309,-111.952423,Level 2,11.5,J1772,2020-10-01,private,active
EV-008730,CUST-0111300,XFMR-017193,FDR-0054,SUB-013,33.462376,-111.952826,Level 2,19.2,J1772,2023-03-01,Blink,active
EV-008731,CUST-0111327,XFMR-017198,FDR-0054,SUB-013,33.459605,-111.951936,Level 2,7.7,J1772,2021-07-01,ChargePoint,active
EV-008732,CUST-0111343,XFMR-017201,FDR-0054,SUB-013,33.457386,-111.952268,Level 2,19.2,J1772,2023-10-01,Tesla,active
EV-008733,CUST-0111351,XFMR-017202,FDR-0054,SUB-013,33.456416,-111.952806,Level 2,11.5,J1772,2023-02-01,EVgo,active
EV-008734,CUST-0111359,XFMR-017203,FDR-0054,SUB-013,33.456048,-111.952629,Level 2,7.7,J1772,2019-01-01,Blink,active
EV-008735,CUST-0111376,XFMR-017206,FDR-0054,SUB-013,33.454094,-111.952618,Level 2,11.5,J1772,2023-01-01,private,active
EV-008736,CUST-0111379,XFMR-017207,FDR-0054,SUB-013,33.453225,-111.952512,Level 1,1.4,NEMA 5-15,2021-04-01,Blink,active
EV-008737,CUST-0111383,XFMR-017209,FDR-0054,SUB-013,33.452009,-111.952669,Level 2,19.2,J1772,2019-05-01,private,active
EV-008738,CUST-0111386,XFMR-017209,FDR-0054,SUB-013,33.451764,-111.952014,Level 1,1.4,NEMA 5-15,2023-04-01,ChargePoint,active
EV-008739,CUST-0111422,XFMR-017216,FDR-0054,SUB-013,33.447346,-111.952652,Level 1,1.4,NEMA 5-15,2023-05-01,EVgo,active
EV-008740,CUST-0111432,XFMR-017217,FDR-0054,SUB-013,33.447016,-111.952321,Level 2,11.5,J1772,2020-12-01,EVgo,active
EV-008741,CUST-0111460,XFMR-017221,FDR-0054,SUB-013,33.443628,-111.952695,Level 1,1.4,NEMA 5-15,2021-12-01,private,active
EV-008742,CUST-0111491,XFMR-017226,FDR-0054,SUB-013,33.440474,-111.952639,Level 2,19.2,J1772,2021-03-01,Tesla,active
EV-008743,CUST-0111501,XFMR-017230,FDR-0054,SUB-013,33.437859,-111.952493,Level 2,11.5,J1772,2024-01-01,private,active
EV-008744,CUST-0111511,XFMR-017233,FDR-0054,SUB-013,33.435652,-111.952296,Level 1,1.4,NEMA 5-15,2023-07-01,Blink,active
EV-008745,CUST-0111528,XFMR-017235,FDR-0054,SUB-013,33.434703,-111.952715,Level 1,1.4,NEMA 5-15,2020-01-01,EVgo,active
EV-008746,CUST-0111529,XFMR-017235,FDR-0054,SUB-013,33.434726,-111.952579,Level 2,7.7,J1772,2022-03-01,private,active
EV-008747,CUST-0111558,XFMR-017238,FDR-0054,SUB-013,33.432591,-111.952328,Level 1,1.4,NEMA 5-15,2021-04-01,ChargePoint,active
EV-008748,CUST-0111570,XFMR-017240,FDR-0054,SUB-013,33.431448,-111.95264,Level 2,11.5,J1772,2020-07-01,private,active
EV-008749,CUST-0111574,XFMR-017240,FDR-0054,SUB-013,33.431137,-111.951905,Level 2,11.5,J1772,2024-10-01,Tesla,active
EV-008750,CUST-0111606,XFMR-017246,FDR-0054,SUB-013,33.42755,-111.952158,Level 2,11.5,J1772,2022-04-01,Blink,active
EV-008751,CUST-0111607,XFMR-017246,FDR-0054,SUB-013,33.427468,-111.952117,Level 2,7.7,J1772,2024-11-01,Electrify America,active
EV-008752,CUST-0111618,XFMR-017248,FDR-0054,SUB-013,33.425842,-111.952768,Level 1,1.4,NEMA 5-15,2020-06-01,Tesla,active
EV-008753,CUST-0111621,XFMR-017248,FDR-0054,SUB-013,33.425837,-111.952139,Level 2,19.2,J1772,2019-11-01,Blink,active
EV-008754,CUST-0111630,XFMR-017249,FDR-0054,SUB-013,33.425334,-111.952507,Level 2,19.2,J1772,2021-07-01,Blink,active
EV-008755,CUST-0111634,XFMR-017249,FDR-0054,SUB-013,33.42539,-111.952162,Level 2,19.2,J1772,2019-05-01,Tesla,active
EV-008756,CUST-0111694,XFMR-017259,FDR-0054,SUB-013,33.418849,-111.952108,Level 2,11.5,J1772,2021-02-01,ChargePoint,active
EV-008757,CUST-0111696,XFMR-017260,FDR-0054,SUB-013,33.418283,-111.95285,Level 2,11.5,J1772,2022-01-01,EVgo,active
EV-008758,CUST-0111701,XFMR-017260,FDR-0054,SUB-013,33.417745,-111.952082,Level 2,11.5,J1772,2019-11-01,Tesla,active
EV-008759,CUST-0111711,XFMR-017262,FDR-0054,SUB-013,33.416338,-111.952147,Level 1,1.4,NEMA 5-15,2020-02-01,private,active
EV-008760,CUST-0111718,XFMR-017263,FDR-0054,SUB-013,33.416011,-111.952657,Level 1,1.4,NEMA 5-15,2021-05-01,Tesla,offline
EV-008761,CUST-0111721,XFMR-017263,FDR-0054,SUB-013,33.416369,-111.952233,Level 1,1.4,NEMA 5-15,2022-06-01,private,active
EV-008762,CUST-0111736,XFMR-017265,FDR-0054,SUB-013,33.414849,-111.952716,Level 2,11.5,J1772,2022-11-01,Blink,active
EV-008763,CUST-0111742,XFMR-017266,FDR-0054,SUB-013,33.413877,-111.951924,Level 2,7.7,J1772,2022-05-01,Tesla,active
EV-008764,CUST-0111749,XFMR-017268,FDR-0054,SUB-013,33.412555,-111.952192,Level 2,11.5,J1772,2023-03-01,ChargePoint,active
EV-008765,CUST-0111752,XFMR-017268,FDR-0054,SUB-013,33.412476,-111.952404,Level 2,7.7,J1772,2021-08-01,Blink,active
EV-008766,CUST-0111762,XFMR-017270,FDR-0054,SUB-013,33.411456,-111.952557,Level 1,1.4,NEMA 5-15,2022-08-01,Electrify America,active
EV-008767,CUST-0111766,XFMR-017270,FDR-0054,SUB-013,33.410857,-111.952024,Level 2,11.5,J1772,2022-11-01,Tesla,active
EV-008768,CUST-0111771,XFMR-017271,FDR-0054,SUB-013,33.410165,-111.952825,Level 2,11.5,J1772,2023-04-01,Blink,active
EV-008769,CUST-0111792,XFMR-017273,FDR-0054,SUB-013,33.409527,-111.952612,Level 2,11.5,J1772,2021-02-01,Electrify America,active
EV-008770,CUST-0111853,XFMR-017282,FDR-0054,SUB-013,33.40319,-111.952487,Level 2,7.7,J1772,2019-12-01,ChargePoint,active
EV-008771,CUST-0111881,XFMR-017287,FDR-0054,SUB-013,33.399857,-111.952077,Level 2,11.5,J1772,2024-05-01,Blink,active
EV-008772,CUST-0111899,XFMR-017291,FDR-0054,SUB-013,33.396794,-111.952378,Level 1,1.4,NEMA 5-15,2020-11-01,EVgo,active
EV-008773,CUST-0111919,XFMR-017293,FDR-0054,SUB-013,33.395676,-111.952417,DCFC,350,CCS,2019-06-01,Blink,offline
EV-008774,CUST-0111922,XFMR-017294,FDR-0054,SUB-013,33.395427,-111.952657,Level 2,11.5,J1772,2022-09-01,Blink,active
EV-008775,CUST-0111929,XFMR-017294,FDR-0054,SUB-013,33.395307,-111.952284,Level 1,1.4,NEMA 5-15,2022-06-01,EVgo,active
EV-008776,CUST-0111941,XFMR-017297,FDR-0054,SUB-013,33.392909,-111.952161,DCFC,150,CCS,2023-02-01,Electrify America,active
EV-008777,CUST-0111950,XFMR-017297,FDR-0054,SUB-013,33.393549,-111.952552,Level 2,11.5,J1772,2019-02-01,EVgo,active
EV-008778,CUST-0111954,XFMR-017299,FDR-0055,SUB-013,33.477733,-111.951956,Level 2,19.2,J1772,2019-03-01,private,active
EV-008779,CUST-0111972,XFMR-017300,FDR-0055,SUB-013,33.477706,-111.951723,Level 2,11.5,J1772,2021-09-01,ChargePoint,active
EV-008780,CUST-0111983,XFMR-017301,FDR-0055,SUB-013,33.477729,-111.951871,Level 2,7.7,J1772,2024-04-01,Electrify America,active
EV-008781,CUST-0111986,XFMR-017302,FDR-0055,SUB-013,33.477338,-111.95159,Level 1,1.4,NEMA 5-15,2020-07-01,Tesla,active
EV-008782,CUST-0112002,XFMR-017304,FDR-0055,SUB-013,33.477643,-111.951491,Level 2,19.2,J1772,2024-04-01,Tesla,active
EV-008783,CUST-0112005,XFMR-017305,FDR-0055,SUB-013,33.477045,-111.950999,Level 1,1.4,NEMA 5-15,2023-02-01,Blink,active
EV-008784,CUST-0112008,XFMR-017305,FDR-0055,SUB-013,33.477028,-111.950949,Level 2,19.2,J1772,2022-04-01,Electrify America,offline
EV-008785,CUST-0112021,XFMR-017306,FDR-0055,SUB-013,33.477316,-111.950392,Level 2,11.5,J1772,2022-12-01,private,active
EV-008786,CUST-0112032,XFMR-017307,FDR-0055,SUB-013,33.477297,-111.950591,Level 2,19.2,J1772,2022-03-01,ChargePoint,active
EV-008787,CUST-0112033,XFMR-017307,FDR-0055,SUB-013,33.477332,-111.950184,Level 2,11.5,J1772,2021-03-01,Blink,active
EV-008788,CUST-0112041,XFMR-017308,FDR-0055,SUB-013,33.477098,-111.950017,Level 2,19.2,J1772,2021-12-01,Tesla,active
EV-008789,CUST-0112043,XFMR-017308,FDR-0055,SUB-013,33.476969,-111.950152,Level 2,19.2,J1772,2020-08-01,EVgo,active
EV-008790,CUST-0112060,XFMR-017312,FDR-0055,SUB-013,33.47703,-111.949436,Level 2,7.7,J1772,2020-07-01,Tesla,active
EV-008791,CUST-0112066,XFMR-017314,FDR-0055,SUB-013,33.477116,-111.949206,Level 2,7.7,J1772,2021-01-01,Blink,active
EV-008792,CUST-0112075,XFMR-017315,FDR-0055,SUB-013,33.47774,-111.948934,Level 1,1.4,NEMA 5-15,2020-07-01,Electrify America,active
EV-008793,CUST-0112088,XFMR-017317,FDR-0055,SUB-013,33.477009,-111.948692,Level 1,1.4,NEMA 5-15,2020-11-01,private,active
EV-008794,CUST-0112105,XFMR-017318,FDR-0055,SUB-013,33.477583,-111.948452,Level 2,7.7,J1772,2022-06-01,ChargePoint,active
EV-008795,CUST-0112147,XFMR-017324,FDR-0055,SUB-013,33.477084,-111.947282,DCFC,50,CCS,2024-06-01,Tesla,active
EV-008796,CUST-0112158,XFMR-017327,FDR-0055,SUB-013,33.477654,-111.946616,Level 2,7.7,J1772,2020-04-01,Blink,active
EV-008797,CUST-0112159,XFMR-017327,FDR-0055,SUB-013,33.477303,-111.94683,Level 2,19.2,J1772,2020-09-01,Electrify America,active
EV-008798,CUST-0112206,XFMR-017335,FDR-0055,SUB-013,33.477216,-111.944722,Level 2,11.5,J1772,2022-03-01,Blink,active
EV-008799,CUST-0112225,XFMR-017338,FDR-0055,SUB-013,33.477242,-111.944591,Level 2,7.7,J1772,2020-02-01,EVgo,active
EV-008800,CUST-0112241,XFMR-017340,FDR-0055,SUB-013,33.477308,-111.943902,Level 2,11.5,J1772,2022-11-01,Tesla,active
EV-008801,CUST-0112245,XFMR-017340,FDR-0055,SUB-013,33.477167,-111.944203,Level 1,1.4,NEMA 5-15,2024-08-01,Tesla,active
EV-008802,CUST-0112251,XFMR-017341,FDR-0055,SUB-013,33.477216,-111.944147,Level 1,1.4,NEMA 5-15,2023-10-01,private,active
EV-008803,CUST-0112264,XFMR-017344,FDR-0055,SUB-013,33.477072,-111.943888,Level 2,19.2,J1772,2024-05-01,Tesla,active
EV-008804,CUST-0112272,XFMR-017344,FDR-0055,SUB-013,33.476998,-111.94385,Level 2,19.2,J1772,2021-04-01,Blink,active
EV-008805,CUST-0112285,XFMR-017348,FDR-0055,SUB-013,33.477254,-111.943215,Level 2,11.5,J1772,2021-06-01,private,offline
EV-008806,CUST-0112291,XFMR-017348,FDR-0055,SUB-013,33.477249,-111.942963,Level 1,1.4,NEMA 5-15,2019-04-01,EVgo,active
EV-008807,CUST-0112302,XFMR-017350,FDR-0055,SUB-013,33.477578,-111.942508,Level 1,1.4,NEMA 5-15,2019-09-01,Electrify America,active
EV-008808,CUST-0112305,XFMR-017350,FDR-0055,SUB-013,33.47714,-111.942546,Level 1,1.4,NEMA 5-15,2024-01-01,private,active
EV-008809,CUST-0112317,XFMR-017351,FDR-0055,SUB-013,33.477258,-111.9424,Level 2,7.7,J1772,2020-06-01,Blink,active
EV-008810,CUST-0112320,XFMR-017352,FDR-0055,SUB-013,33.477588,-111.942238,Level 1,1.4,NEMA 5-15,2019-11-01,ChargePoint,active
EV-008811,CUST-0112341,XFMR-017355,FDR-0055,SUB-013,33.477613,-111.941377,Level 2,19.2,J1772,2021-04-01,Electrify America,active
EV-008812,CUST-0112356,XFMR-017357,FDR-0055,SUB-013,33.477546,-111.94118,Level 2,7.7,J1772,2024-04-01,Blink,active
EV-008813,CUST-0112357,XFMR-017357,FDR-0055,SUB-013,33.477211,-111.940667,Level 2,7.7,J1772,2022-07-01,ChargePoint,active
EV-008814,CUST-0112377,XFMR-017362,FDR-0055,SUB-013,33.477164,-111.940393,Level 2,7.7,J1772,2019-07-01,private,active
EV-008815,CUST-0112391,XFMR-017363,FDR-0055,SUB-013,33.476961,-111.939534,Level 2,19.2,J1772,2019-02-01,Blink,active
EV-008816,CUST-0112413,XFMR-017366,FDR-0055,SUB-013,33.477683,-111.939536,Level 1,1.4,NEMA 5-15,2024-03-01,private,active
EV-008817,CUST-0112428,XFMR-017367,FDR-0055,SUB-013,33.477714,-111.939391,Level 1,1.4,NEMA 5-15,2020-08-01,Tesla,active
EV-008818,CUST-0112434,XFMR-017368,FDR-0055,SUB-013,33.477311,-111.938654,Level 2,19.2,J1772,2019-11-01,ChargePoint,active
EV-008819,CUST-0112440,XFMR-017368,FDR-0055,SUB-013,33.477743,-111.938439,Level 2,19.2,J1772,2019-08-01,Blink,active
EV-008820,CUST-0112446,XFMR-017370,FDR-0055,SUB-013,33.477685,-111.938643,Level 2,7.7,J1772,2021-01-01,Tesla,active
EV-008821,CUST-0112491,XFMR-017377,FDR-0055,SUB-013,33.477579,-111.937572,Level 2,11.5,J1772,2024-02-01,Blink,active
EV-008822,CUST-0112495,XFMR-017378,FDR-0055,SUB-013,33.477398,-111.937112,Level 2,19.2,J1772,2023-07-01,private,active
EV-008823,CUST-0112507,XFMR-017381,FDR-0055,SUB-013,33.477138,-111.936273,DCFC,350,CCS,2021-12-01,Electrify America,active
EV-008824,CUST-0112511,XFMR-017381,FDR-0055,SUB-013,33.477468,-111.935956,Level 2,7.7,J1772,2022-06-01,Blink,active
EV-008825,CUST-0112512,XFMR-017382,FDR-0055,SUB-013,33.47702,-111.936294,Level 2,19.2,J1772,2019-01-01,Blink,active
EV-008826,CUST-0112525,XFMR-017383,FDR-0055,SUB-013,33.477499,-111.936184,Level 1,1.4,NEMA 5-15,2023-03-01,ChargePoint,active
EV-008827,CUST-0112526,XFMR-017384,FDR-0055,SUB-013,33.477582,-111.935327,Level 2,11.5,J1772,2019-04-01,private,active
EV-008828,CUST-0112543,XFMR-017385,FDR-0055,SUB-013,33.477436,-111.935623,Level 1,1.4,NEMA 5-15,2022-02-01,Electrify America,active
EV-008829,CUST-0112545,XFMR-017386,FDR-0055,SUB-013,33.477279,-111.935057,Level 1,1.4,NEMA 5-15,2021-03-01,EVgo,active
EV-008830,CUST-0112559,XFMR-017387,FDR-0055,SUB-013,33.477201,-111.934951,Level 1,1.4,NEMA 5-15,2024-10-01,Tesla,active
EV-008831,CUST-0112565,XFMR-017387,FDR-0055,SUB-013,33.477759,-111.93562,Level 2,19.2,J1772,2019-07-01,private,active
EV-008832,CUST-0112570,XFMR-017388,FDR-0055,SUB-013,33.477632,-111.935479,Level 2,19.2,J1772,2023-11-01,Electrify America,active
EV-008833,CUST-0112598,XFMR-017394,FDR-0055,SUB-013,33.477158,-111.933431,Level 2,11.5,J1772,2023-12-01,Electrify America,active
EV-008834,CUST-0112627,XFMR-017398,FDR-0055,SUB-013,33.477692,-111.932884,Level 2,7.7,J1772,2019-01-01,private,active
EV-008835,CUST-0112640,XFMR-017400,FDR-0055,SUB-013,33.477107,-111.932868,Level 2,19.2,J1772,2019-06-01,Tesla,active
EV-008836,CUST-0112649,XFMR-017401,FDR-0055,SUB-013,33.477091,-111.93294,Level 1,1.4,NEMA 5-15,2024-12-01,Blink,active
EV-008837,CUST-0112669,XFMR-017403,FDR-0055,SUB-013,33.477462,-111.931952,Level 2,19.2,J1772,2024-02-01,EVgo,active
EV-008838,CUST-0112671,XFMR-017404,FDR-0055,SUB-013,33.476997,-111.932366,Level 1,1.4,NEMA 5-15,2024-03-01,EVgo,active
EV-008839,CUST-0112672,XFMR-017404,FDR-0055,SUB-013,33.477514,-111.931684,Level 1,1.4,NEMA 5-15,2022-09-01,ChargePoint,active
EV-008840,CUST-0112719,XFMR-017411,FDR-0055,SUB-013,33.477322,-111.930653,Level 2,19.2,J1772,2020-10-01,ChargePoint,active
EV-008841,CUST-0112725,XFMR-017413,FDR-0055,SUB-013,33.477275,-111.930457,Level 2,7.7,J1772,2020-09-01,private,active
EV-008842,CUST-0112743,XFMR-017415,FDR-0055,SUB-013,33.477574,-111.930037,Level 2,11.5,J1772,2022-05-01,private,active
EV-008843,CUST-0112749,XFMR-017416,FDR-0055,SUB-013,33.477155,-111.929827,Level 1,1.4,NEMA 5-15,2023-09-01,Electrify America,active
EV-008844,CUST-0112757,XFMR-017417,FDR-0055,SUB-013,33.477129,-111.9296,Level 2,11.5,J1772,2021-10-01,Blink,active
EV-008845,CUST-0112782,XFMR-017420,FDR-0055,SUB-013,33.477052,-111.928894,Level 2,7.7,J1772,2024-09-01,Tesla,active
EV-008846,CUST-0112791,XFMR-017422,FDR-0055,SUB-013,33.477163,-111.928635,Level 2,19.2,J1772,2023-09-01,EVgo,active
EV-008847,CUST-0112803,XFMR-017423,FDR-0055,SUB-013,33.477288,-111.92815,Level 1,1.4,NEMA 5-15,2022-07-01,Blink,active
EV-008848,CUST-0112810,XFMR-017423,FDR-0055,SUB-013,33.477247,-111.927815,Level 2,11.5,J1772,2020-07-01,EVgo,active
EV-008849,CUST-0112816,XFMR-017424,FDR-0055,SUB-013,33.477565,-111.928478,Level 1,1.4,NEMA 5-15,2019-03-01,Blink,active
EV-008850,CUST-0112822,XFMR-017425,FDR-0055,SUB-013,33.477149,-111.927556,Level 1,1.4,NEMA 5-15,2020-11-01,ChargePoint,active
EV-008851,CUST-0112834,XFMR-017427,FDR-0055,SUB-013,33.477677,-111.927781,Level 1,1.4,NEMA 5-15,2022-06-01,Tesla,active
EV-008852,CUST-0112835,XFMR-017427,FDR-0055,SUB-013,33.477729,-111.927203,Level 2,7.7,J1772,2020-04-01,Blink,offline
EV-008853,CUST-0112847,XFMR-017429,FDR-0055,SUB-013,33.47716,-111.926883,Level 2,11.5,J1772,2021-12-01,private,active
EV-008854,CUST-0112851,XFMR-017429,FDR-0055,SUB-013,33.477521,-111.926941,Level 1,1.4,NEMA 5-15,2023-07-01,EVgo,offline
EV-008855,CUST-0112885,XFMR-017433,FDR-0055,SUB-013,33.477278,-111.925983,Level 2,19.2,J1772,2024-12-01,EVgo,active
EV-008856,CUST-0112889,XFMR-017434,FDR-0055,SUB-013,33.477465,-111.926191,Level 2,7.7,J1772,2022-12-01,Tesla,active
EV-008857,CUST-0112911,XFMR-017437,FDR-0055,SUB-013,33.477167,-111.925603,Level 2,19.2,J1772,2024-07-01,Blink,active
EV-008858,CUST-0112927,XFMR-017439,FDR-0055,SUB-013,33.477202,-111.924686,Level 2,7.7,J1772,2022-01-01,Blink,active
EV-008859,CUST-0112928,XFMR-017439,FDR-0055,SUB-013,33.477619,-111.925028,Level 2,11.5,J1772,2019-02-01,EVgo,active
EV-008860,CUST-0112941,XFMR-017442,FDR-0055,SUB-013,33.477654,-111.924636,Level 1,1.4,NEMA 5-15,2022-10-01,Blink,active
EV-008861,CUST-0112950,XFMR-017442,FDR-0055,SUB-013,33.477551,-111.924591,DCFC,50,CCS,2020-04-01,EVgo,active
EV-008862,CUST-0112954,XFMR-017443,FDR-0055,SUB-013,33.477016,-111.923889,Level 2,19.2,J1772,2023-04-01,Electrify America,active
EV-008863,CUST-0112961,XFMR-017444,FDR-0055,SUB-013,33.476975,-111.924172,Level 2,7.7,J1772,2022-04-01,Electrify America,active
EV-008864,CUST-0112986,XFMR-017446,FDR-0055,SUB-013,33.477718,-111.923497,Level 2,11.5,J1772,2022-04-01,Electrify America,active
EV-008865,CUST-0112991,XFMR-017448,FDR-0055,SUB-013,33.476995,-111.923236,Level 2,19.2,J1772,2023-10-01,Electrify America,active
EV-008866,CUST-0113011,XFMR-017451,FDR-0055,SUB-013,33.477168,-111.922948,Level 2,11.5,J1772,2022-08-01,Tesla,active
EV-008867,CUST-0113015,XFMR-017451,FDR-0055,SUB-013,33.477772,-111.922308,Level 1,1.4,NEMA 5-15,2019-08-01,EVgo,active
EV-008868,CUST-0113023,XFMR-017452,FDR-0055,SUB-013,33.477631,-111.922933,Level 2,7.7,J1772,2021-05-01,Blink,active
EV-008869,CUST-0113048,XFMR-017455,FDR-0055,SUB-013,33.477123,-111.922125,Level 2,7.7,J1772,2022-11-01,Electrify America,active
EV-008870,CUST-0113054,XFMR-017456,FDR-0055,SUB-013,33.477462,-111.921542,Level 2,7.7,J1772,2020-05-01,EVgo,active
EV-008871,CUST-0113094,XFMR-017461,FDR-0055,SUB-013,33.477245,-111.920739,Level 1,1.4,NEMA 5-15,2023-03-01,Tesla,active
EV-008872,CUST-0113104,XFMR-017461,FDR-0055,SUB-013,33.47773,-111.920799,Level 2,11.5,J1772,2022-12-01,Electrify America,active
EV-008873,CUST-0113110,XFMR-017462,FDR-0055,SUB-013,33.477667,-111.920437,Level 2,19.2,J1772,2019-10-01,EVgo,active
EV-008874,CUST-0113111,XFMR-017462,FDR-0055,SUB-013,33.477265,-111.92105,Level 2,19.2,J1772,2019-03-01,Tesla,active
EV-008875,CUST-0113119,XFMR-017463,FDR-0055,SUB-013,33.477528,-111.920679,DCFC,350,CCS,2023-09-01,Tesla,active
EV-008876,CUST-0113133,XFMR-017465,FDR-0055,SUB-013,33.477567,-111.919895,Level 2,7.7,J1772,2022-07-01,EVgo,active
EV-008877,CUST-0113149,XFMR-017468,FDR-0055,SUB-013,33.477204,-111.919652,Level 2,11.5,J1772,2024-12-01,Tesla,active
EV-008878,CUST-0113157,XFMR-017470,FDR-0055,SUB-013,33.477296,-111.918935,Level 2,19.2,J1772,2021-08-01,Tesla,active
EV-008879,CUST-0113163,XFMR-017471,FDR-0055,SUB-013,33.47755,-111.919053,Level 2,11.5,J1772,2021-05-01,EVgo,active
EV-008880,CUST-0113165,XFMR-017471,FDR-0055,SUB-013,33.477473,-111.918935,Level 2,11.5,J1772,2023-12-01,Blink,active
EV-008881,CUST-0113172,XFMR-017472,FDR-0055,SUB-013,33.477058,-111.918921,Level 2,19.2,J1772,2019-10-01,EVgo,active
EV-008882,CUST-0113292,XFMR-017490,FDR-0055,SUB-013,33.477638,-111.915226,Level 2,7.7,J1772,2024-03-01,Tesla,active
EV-008883,CUST-0113299,XFMR-017491,FDR-0055,SUB-013,33.477649,-111.915386,Level 2,7.7,J1772,2022-12-01,Electrify America,active
EV-008884,CUST-0113310,XFMR-017493,FDR-0055,SUB-013,33.477645,-111.914556,DCFC,150,CCS,2021-08-01,Tesla,active
EV-008885,CUST-0113317,XFMR-017493,FDR-0055,SUB-013,33.477184,-111.914868,Level 2,11.5,J1772,2023-12-01,ChargePoint,active
EV-008886,CUST-0113322,XFMR-017494,FDR-0055,SUB-013,33.477111,-111.914919,Level 2,19.2,J1772,2022-10-01,Blink,active
EV-008887,CUST-0113329,XFMR-017496,FDR-0055,SUB-013,33.47761,-111.914406,Level 2,19.2,J1772,2022-10-01,private,active
EV-008888,CUST-0113332,XFMR-017496,FDR-0055,SUB-013,33.477586,-111.913867,Level 2,19.2,J1772,2019-03-01,private,active
EV-008889,CUST-0113356,XFMR-017499,FDR-0055,SUB-013,33.477621,-111.913029,Level 2,11.5,J1772,2023-04-01,ChargePoint,active
EV-008890,CUST-0113409,XFMR-017506,FDR-0055,SUB-013,33.477579,-111.912482,Level 2,11.5,J1772,2023-07-01,Electrify America,active
