feeder_id,timestamp,load_mw,load_mvar,voltage_pu,power_factor
FDR-0025,2024-10-17 06:00,3.861,1.081,1.0179,0.963
FDR-0025,2024-10-17 07:00,4.365,0.953,1.0129,0.977
FDR-0025,2024-10-17 08:00,5.044,2.598,1.0416,0.889
FDR-0025,2024-10-17 09:00,5.785,1.619,0.9524,0.963
FDR-0025,2024-10-17 10:00,5.99,2.442,0.9728,0.926
FDR-0025,2024-10-17 11:00,6.472,1.38,0.993,0.978
FDR-0025,2024-10-17 12:00,6.06,1.882,1.0354,0.955
FDR-0025,2024-10-17 13:00,6.715,2.84,1.0116,0.921
FDR-0025,2024-10-17 14:00,5.59,1.896,1.0013,0.947
FDR-0025,2024-10-17 15:00,5.735,2.986,1.008,0.887
FDR-0025,2024-10-17 16:00,7.203,2.237,0.9614,0.955
FDR-0025,2024-10-17 17:00,7.519,3.065,0.9922,0.926
FDR-0025,2024-10-17 18:00,7.374,3.778,1.0049,0.89
FDR-0025,2024-10-17 19:00,6.739,3.226,0.9911,0.902
FDR-0025,2024-10-17 20:00,4.918,2.005,0.991,0.926
FDR-0025,2024-10-17 21:00,5.198,2.022,0.9818,0.932
FDR-0025,2024-10-17 22:00,5.002,1.4,0.993,0.963
FDR-0025,2024-10-17 23:00,4.378,1.574,1.0269,0.941
FDR-0025,2024-10-18 00:00,3.534,1.397,0.9664,0.93
FDR-0025,2024-10-18 01:00,3.619,1.041,1.0089,0.961
FDR-0025,2024-10-18 02:00,3.873,1.787,1.0213,0.908
FDR-0025,2024-10-18 03:00,3.678,1.101,1.0116,0.958
FDR-0025,2024-10-18 04:00,3.44,1.496,1.0106,0.917
FDR-0025,2024-10-18 05:00,3.484,1.253,1.0292,0.941
FDR-0025,2024-10-18 06:00,3.608,1.333,1.0261,0.938
FDR-0025,2024-10-18 07:00,4.101,2.146,0.9968,0.886
FDR-0025,2024-10-18 08:00,4.628,2.241,1.0152,0.9
FDR-0025,2024-10-18 09:00,5.31,2.852,1.0133,0.881
FDR-0025,2024-10-18 10:00,5.543,2.794,1.0301,0.893
FDR-0025,2024-10-18 11:00,6.384,2.231,0.9726,0.944
FDR-0025,2024-10-18 12:00,6.314,2.456,0.9684,0.932
FDR-0025,2024-10-18 13:00,5.862,1.777,0.9698,0.957
FDR-0025,2024-10-18 14:00,6.362,2.33,1.0043,0.939
FDR-0025,2024-10-18 15:00,5.969,2.147,1.0102,0.941
FDR-0025,2024-10-18 16:00,6.348,2.262,0.9665,0.942
FDR-0025,2024-10-18 17:00,7.09,3.632,1.0153,0.89
FDR-0025,2024-10-18 18:00,7.877,2.141,1.0318,0.965
FDR-0025,2024-10-18 19:00,7.033,1.7,0.9703,0.972
FDR-0025,2024-10-18 20:00,5.506,1.38,1.008,0.97
FDR-0025,2024-10-18 21:00,4.618,1.598,1.0208,0.945
FDR-0025,2024-10-18 22:00,4.482,2.259,1.0289,0.893
FDR-0025,2024-10-18 23:00,4.572,2.455,1.0225,0.881
FDR-0025,2024-10-19 00:00,2.981,1.519,1.0469,0.891
FDR-0025,2024-10-19 01:00,2.891,1.408,0.9972,0.899
FDR-0025,2024-10-19 02:00,3.152,1.256,0.9935,0.929
FDR-0025,2024-10-19 03:00,3.27,0.82,0.9723,0.97
FDR-0025,2024-10-19 04:00,3.078,1.207,1.0023,0.931
FDR-0025,2024-10-19 05:00,3.256,1.138,0.9673,0.944
FDR-0025,2024-10-19 06:00,2.931,1.275,0.9591,0.917
FDR-0025,2024-10-19 07:00,3.689,1.159,1.0499,0.954
FDR-0025,2024-10-19 08:00,4.497,1.51,1.0444,0.948
FDR-0025,2024-10-19 09:00,4.957,1.242,1.0394,0.97
FDR-0025,2024-10-19 10:00,4.801,1.629,1.0013,0.947
FDR-0025,2024-10-19 11:00,5.085,2.534,1.0194,0.895
FDR-0025,2024-10-19 12:00,5.331,2.005,0.9588,0.936
FDR-0025,2024-10-19 13:00,5.516,1.566,1.0435,0.962
FDR-0025,2024-10-19 14:00,4.832,1.333,1.0025,0.964
FDR-0025,2024-10-19 15:00,4.745,2.078,1.0407,0.916
FDR-0025,2024-10-19 16:00,5.406,1.598,1.0238,0.959
FDR-0025,2024-10-19 17:00,5.826,2.969,1.0074,0.891
FDR-0025,2024-10-19 18:00,6.303,3.333,1.0035,0.884
FDR-0025,2024-10-19 19:00,5.839,2.158,0.9977,0.938
FDR-0025,2024-10-19 20:00,4.708,2.267,0.9972,0.901
FDR-0025,2024-10-19 21:00,4.339,2.295,0.977,0.884
FDR-0025,2024-10-19 22:00,3.889,2.025,1.0143,0.887
FDR-0025,2024-10-19 23:00,3.889,2.035,1.0303,0.886
FDR-0025,2024-10-20 00:00,3.067,1.03,1.0074,0.948
FDR-0025,2024-10-20 01:00,3.086,1.572,1.0311,0.891
FDR-0025,2024-10-20 02:00,3.118,1.1,0.958,0.943
FDR-0025,2024-10-20 03:00,2.945,0.671,1.025,0.975
FDR-0025,2024-10-20 04:00,2.969,1.3,1.0159,0.916
FDR-0025,2024-10-20 05:00,2.801,1.089,1.0051,0.932
FDR-0025,2024-10-20 06:00,3.321,0.889,1.0466,0.966
FDR-0025,2024-10-20 07:00,3.773,1.01,1.0125,0.966
FDR-0025,2024-10-20 08:00,4.269,0.932,1.0082,0.977
FDR-0025,2024-10-20 09:00,5.034,2.264,1.0181,0.912
FDR-0025,2024-10-20 10:00,4.991,2.05,1.0097,0.925
FDR-0025,2024-10-20 11:00,5.057,1.68,0.9918,0.949
FDR-0025,2024-10-20 12:00,5.214,2.33,0.9954,0.913
FDR-0025,2024-10-20 13:00,5.517,2.128,1.0001,0.933
FDR-0025,2024-10-20 14:00,5.35,2.591,1.0232,0.9
FDR-0025,2024-10-20 15:00,5.066,2.323,0.9696,0.909
FDR-0025,2024-10-20 16:00,5.751,2.502,1.0313,0.917
FDR-0025,2024-10-20 17:00,6.209,3.025,0.9631,0.899
FDR-0025,2024-10-20 18:00,6.282,1.832,1.0171,0.96
FDR-0025,2024-10-20 19:00,5.387,2.112,0.9581,0.931
FDR-0025,2024-10-20 20:00,4.163,2.063,0.9946,0.896
FDR-0025,2024-10-20 21:00,3.909,1.849,0.9637,0.904
FDR-0025,2024-10-20 22:00,3.781,1.434,1.0161,0.935
FDR-0025,2024-10-20 23:00,3.902,1.912,1.0046,0.898
FDR-0025,2024-10-21 00:00,3.301,0.752,1.0212,0.975
FDR-0025,2024-10-21 01:00,3.738,1.477,1.0318,0.93
FDR-0025,2024-10-21 02:00,3.82,1.785,1.0256,0.906
FDR-0025,2024-10-21 03:00,3.517,1.012,1.0365,0.961
FDR-0025,2024-10-21 04:00,3.548,1.413,1.0004,0.929
FDR-0025,2024-10-21 05:00,3.395,0.774,0.9711,0.975
FDR-0025,2024-10-21 06:00,3.817,1.58,0.9712,0.924
FDR-0025,2024-10-21 07:00,4.448,1.922,1.0195,0.918
FDR-0025,2024-10-21 08:00,4.834,2.355,1.0161,0.899
FDR-0025,2024-10-21 09:00,5.577,1.793,1.0463,0.952
FDR-0025,2024-10-21 10:00,5.691,2.852,0.9651,0.894
FDR-0025,2024-10-21 11:00,6.563,3.085,1.0221,0.905
FDR-0025,2024-10-21 12:00,6.067,2.242,1.0461,0.938
FDR-0025,2024-10-21 13:00,6.652,2.279,0.9836,0.946
FDR-0025,2024-10-21 14:00,6.458,2.809,0.9845,0.917
FDR-0025,2024-10-21 15:00,5.679,1.472,1.0457,0.968
FDR-0025,2024-10-21 16:00,7.056,2.393,1.0271,0.947
FDR-0025,2024-10-21 17:00,7.462,2.659,0.99,0.942
FDR-0025,2024-10-21 18:00,7.934,3.161,0.9932,0.929
FDR-0025,2024-10-21 19:00,7.026,3.201,1.0489,0.91
FDR-0025,2024-10-21 20:00,5.292,2.333,1.046,0.915
FDR-0025,2024-10-21 21:00,4.683,1.437,1.0462,0.956
FDR-0025,2024-10-21 22:00,4.563,1.641,1.0497,0.941
FDR-0025,2024-10-21 23:00,4.123,1.997,1.0124,0.9
FDR-0026,2024-01-15 00:00,1.325,0.302,1.0024,0.975
FDR-0026,2024-01-15 01:00,1.437,0.419,0.9854,0.96
FDR-0026,2024-01-15 02:00,1.403,0.695,1.0418,0.896
FDR-0026,2024-01-15 03:00,1.47,0.699,0.9589,0.903
FDR-0026,2024-01-15 04:00,1.456,0.774,1.0172,0.883
FDR-0026,2024-01-15 05:00,1.54,0.379,0.979,0.971
FDR-0026,2024-01-15 06:00,1.581,0.589,1.0111,0.937
FDR-0026,2024-01-15 07:00,1.799,0.917,0.9676,0.891
FDR-0026,2024-01-15 08:00,2.052,0.637,1.0148,0.955
FDR-0026,2024-01-15 09:00,2.23,1.061,1.005,0.903
FDR-0026,2024-01-15 10:00,2.352,0.569,1.0076,0.972
FDR-0026,2024-01-15 11:00,2.564,1.37,1.0022,0.882
FDR-0026,2024-01-15 12:00,2.671,0.915,1.0103,0.946
FDR-0026,2024-01-15 13:00,2.434,0.915,0.9733,0.936
FDR-0026,2024-01-15 14:00,2.654,1.352,0.9793,0.891
FDR-0026,2024-01-15 15:00,2.473,0.515,1.0285,0.979
FDR-0026,2024-01-15 16:00,2.825,0.588,0.9794,0.979
FDR-0026,2024-01-15 17:00,3.162,1.05,0.98,0.949
FDR-0026,2024-01-15 18:00,3.227,1.68,0.9827,0.887
FDR-0026,2024-01-15 19:00,2.674,1.257,1.0403,0.905
FDR-0026,2024-01-15 20:00,2.211,0.619,1.0028,0.963
FDR-0026,2024-01-15 21:00,2.006,0.561,1.0425,0.963
FDR-0026,2024-01-15 22:00,1.856,0.59,1.0486,0.953
FDR-0026,2024-01-15 23:00,1.783,0.439,0.9638,0.971
FDR-0026,2024-01-16 00:00,1.372,0.47,1.04,0.946
FDR-0026,2024-01-16 01:00,1.4,0.465,0.9733,0.949
FDR-0026,2024-01-16 02:00,1.611,0.574,0.9886,0.942
FDR-0026,2024-01-16 03:00,1.467,0.702,1.0167,0.902
FDR-0026,2024-01-16 04:00,1.49,0.393,1.0203,0.967
FDR-0026,2024-01-16 05:00,1.377,0.553,1.0111,0.928
FDR-0026,2024-01-16 06:00,1.551,0.665,0.9746,0.919
FDR-0026,2024-01-16 07:00,1.921,0.903,0.9853,0.905
FDR-0026,2024-01-16 08:00,2.167,1.012,0.9773,0.906
FDR-0026,2024-01-16 09:00,2.307,0.547,0.9945,0.973
FDR-0026,2024-01-16 10:00,2.312,1.223,0.9666,0.884
FDR-0026,2024-01-16 11:00,2.737,0.674,1.0031,0.971
FDR-0026,2024-01-16 12:00,2.488,0.861,1.0337,0.945
FDR-0026,2024-01-16 13:00,2.426,1.119,1.0106,0.908
FDR-0026,2024-01-16 14:00,2.336,0.69,0.9667,0.959
FDR-0026,2024-01-16 15:00,2.487,1.119,0.9899,0.912
FDR-0026,2024-01-16 16:00,2.79,1.076,1.0004,0.933
FDR-0026,2024-01-16 17:00,2.925,1.383,0.9553,0.904
FDR-0026,2024-01-16 18:00,3.291,1.461,0.994,0.914
FDR-0026,2024-01-16 19:00,2.854,1.292,0.9541,0.911
FDR-0026,2024-01-16 20:00,2.18,0.685,1.0364,0.954
FDR-0026,2024-01-16 21:00,2.12,1.109,0.9723,0.886
FDR-0026,2024-01-16 22:00,1.771,0.858,0.9884,0.9
FDR-0026,2024-01-16 23:00,1.674,0.427,1.0135,0.969
FDR-0026,2024-01-17 00:00,1.411,0.294,0.9753,0.979
FDR-0026,2024-01-17 01:00,1.52,0.787,1.0349,0.888
FDR-0026,2024-01-17 02:00,1.606,0.55,0.9514,0.946
FDR-0026,2024-01-17 03:00,1.574,0.576,0.9823,0.939
FDR-0026,2024-01-17 04:00,1.48,0.617,1.0134,0.923
FDR-0026,2024-01-17 05:00,1.363,0.381,1.0373,0.963
FDR-0026,2024-01-17 06:00,1.441,0.574,0.9836,0.929
FDR-0026,2024-01-17 07:00,1.733,0.551,0.9654,0.953
FDR-0026,2024-01-17 08:00,1.963,0.719,1.0349,0.939
FDR-0026,2024-01-17 09:00,2.434,0.939,0.996,0.933
FDR-0026,2024-01-17 10:00,2.527,0.848,0.9859,0.948
FDR-0026,2024-01-17 11:00,2.393,0.9,0.9872,0.936
FDR-0026,2024-01-17 12:00,2.755,1.223,1.0249,0.914
FDR-0026,2024-01-17 13:00,2.55,1.292,0.9898,0.892
FDR-0026,2024-01-17 14:00,2.657,1.339,0.9832,0.893
FDR-0026,2024-01-17 15:00,2.553,1.001,1.0199,0.931
FDR-0026,2024-01-17 16:00,2.8,0.569,0.9658,0.98
FDR-0026,2024-01-17 17:00,3.073,0.977,0.9512,0.953
FDR-0026,2024-01-17 18:00,2.932,1.395,0.9507,0.903
FDR-0026,2024-01-17 19:00,2.789,0.856,1.0406,0.956
FDR-0026,2024-01-17 20:00,2.28,0.805,0.9996,0.943
FDR-0026,2024-01-17 21:00,1.958,0.637,0.9959,0.951
FDR-0026,2024-01-17 22:00,1.981,0.908,0.9801,0.909
FDR-0026,2024-01-17 23:00,1.674,0.853,0.9679,0.891
FDR-0026,2024-01-18 00:00,1.439,0.643,0.958,0.913
FDR-0026,2024-01-18 01:00,1.572,0.688,1.0282,0.916
FDR-0026,2024-01-18 02:00,1.549,0.33,0.9807,0.978
FDR-0026,2024-01-18 03:00,1.592,0.659,0.987,0.924
FDR-0026,2024-01-18 04:00,1.508,0.638,1.0012,0.921
FDR-0026,2024-01-18 05:00,1.552,0.382,1.0374,0.971
FDR-0026,2024-01-18 06:00,1.601,0.415,1.0194,0.968
FDR-0026,2024-01-18 07:00,1.812,0.75,0.9815,0.924
FDR-0026,2024-01-18 08:00,1.959,0.84,1.0322,0.919
FDR-0026,2024-01-18 09:00,2.206,0.793,1.0137,0.941
FDR-0026,2024-01-18 10:00,2.321,0.946,1.0386,0.926
FDR-0026,2024-01-18 11:00,2.458,0.583,0.9599,0.973
FDR-0026,2024-01-18 12:00,2.683,1.23,0.992,0.909
FDR-0026,2024-01-18 13:00,2.577,1.136,1.014,0.915
FDR-0026,2024-01-18 14:00,2.629,0.693,0.9975,0.967
FDR-0026,2024-01-18 15:00,2.483,1.028,0.9922,0.924
FDR-0026,2024-01-18 16:00,2.944,0.598,0.966,0.98
FDR-0026,2024-01-18 17:00,2.967,0.865,0.9611,0.96
FDR-0026,2024-01-18 18:00,3.253,0.936,0.9688,0.961
FDR-0026,2024-01-18 19:00,2.97,1.164,1.0306,0.931
FDR-0026,2024-01-18 20:00,2.195,1.179,1.0401,0.881
FDR-0026,2024-01-18 21:00,1.885,0.992,1.0076,0.885
FDR-0026,2024-01-18 22:00,1.983,0.433,1.0179,0.977
FDR-0026,2024-01-18 23:00,1.927,0.401,0.9979,0.979
FDR-0026,2024-01-19 00:00,1.43,0.475,0.9726,0.949
FDR-0026,2024-01-19 01:00,1.404,0.528,0.9908,0.936
FDR-0026,2024-01-19 02:00,1.554,0.429,1.016,0.964
FDR-0026,2024-01-19 03:00,1.542,0.58,0.983,0.936
FDR-0026,2024-01-19 04:00,1.548,0.687,1.0342,0.914
FDR-0026,2024-01-19 05:00,1.374,0.704,0.9848,0.89
FDR-0026,2024-01-19 06:00,1.648,0.746,1.0307,0.911
FDR-0026,2024-01-19 07:00,1.677,0.592,0.9856,0.943
FDR-0026,2024-01-19 08:00,1.895,0.649,0.9957,0.946
FDR-0026,2024-01-19 09:00,2.364,1.0,0.9762,0.921
FDR-0026,2024-01-19 10:00,2.271,1.087,1.0404,0.902
FDR-0026,2024-01-19 11:00,2.458,0.688,0.9578,0.963
FDR-0026,2024-01-19 12:00,2.583,1.387,0.9898,0.881
FDR-0026,2024-01-19 13:00,2.776,1.344,1.0287,0.9
FDR-0026,2024-01-19 14:00,2.38,0.607,1.0177,0.969
FDR-0026,2024-01-19 15:00,2.306,0.716,0.977,0.955
FDR-0026,2024-01-19 16:00,2.702,1.421,0.9569,0.885
FDR-0026,2024-01-19 17:00,3.185,1.515,0.9972,0.903
FDR-0026,2024-01-19 18:00,2.941,1.515,1.0065,0.889
FDR-0026,2024-01-19 19:00,2.878,1.353,1.0016,0.905
FDR-0026,2024-01-19 20:00,2.326,0.53,1.0141,0.975
FDR-0026,2024-01-19 21:00,1.877,0.525,1.0125,0.963
FDR-0026,2024-01-19 22:00,2.063,0.569,1.0195,0.964
FDR-0026,2024-01-19 23:00,1.786,0.959,1.038,0.881
FDR-0026,2024-01-20 00:00,1.251,0.658,1.0495,0.885
FDR-0026,2024-01-20 01:00,1.337,0.557,0.9677,0.923
FDR-0026,2024-01-20 02:00,1.295,0.52,1.0032,0.928
FDR-0026,2024-01-20 03:00,1.243,0.548,0.9863,0.915
FDR-0026,2024-01-20 04:00,1.226,0.445,0.9588,0.94
FDR-0026,2024-01-20 05:00,1.193,0.571,0.958,0.902
FDR-0026,2024-01-20 06:00,1.377,0.682,0.9622,0.896
FDR-0026,2024-01-20 07:00,1.427,0.513,1.0073,0.941
FDR-0026,2024-01-20 08:00,1.616,0.81,0.9796,0.894
FDR-0026,2024-01-20 09:00,2.08,0.691,0.9962,0.949
FDR-0026,2024-01-20 10:00,2.238,0.94,1.0383,0.922
FDR-0026,2024-01-20 11:00,2.037,0.455,1.0059,0.976
FDR-0026,2024-01-20 12:00,2.253,0.96,0.9635,0.92
FDR-0026,2024-01-20 13:00,2.254,1.034,1.009,0.909
FDR-0026,2024-01-20 14:00,2.183,0.828,0.9947,0.935
FDR-0026,2024-01-20 15:00,2.192,0.549,0.9844,0.97
FDR-0026,2024-01-20 16:00,2.438,0.589,1.0266,0.972
FDR-0026,2024-01-20 17:00,2.405,0.865,1.0471,0.941
FDR-0026,2024-01-20 18:00,2.799,1.106,1.0024,0.93
FDR-0026,2024-01-20 19:00,2.218,1.087,1.0193,0.898
FDR-0026,2024-01-20 20:00,1.724,0.548,0.9838,0.953
FDR-0026,2024-01-20 21:00,1.634,0.424,1.0329,0.968
FDR-0026,2024-01-20 22:00,1.609,0.695,1.0036,0.918
FDR-0026,2024-01-20 23:00,1.509,0.688,1.0206,0.91
FDR-0026,2024-01-21 00:00,1.137,0.601,1.035,0.884
FDR-0026,2024-01-21 01:00,1.268,0.473,0.9887,0.937
FDR-0026,2024-01-21 02:00,1.288,0.583,0.9996,0.911
FDR-0026,2024-01-21 03:00,1.261,0.663,1.0187,0.885
FDR-0026,2024-01-21 04:00,1.229,0.56,1.0418,0.91
FDR-0026,2024-01-21 05:00,1.156,0.53,1.0092,0.909
FDR-0026,2024-01-21 06:00,1.405,0.664,1.0305,0.904
FDR-0026,2024-01-21 07:00,1.617,0.703,1.0169,0.917
FDR-0026,2024-01-21 08:00,1.743,0.597,0.9745,0.946
FDR-0026,2024-01-21 09:00,2.037,0.483,1.0337,0.973
FDR-0026,2024-01-21 10:00,2.197,0.936,1.0348,0.92
FDR-0026,2024-01-21 11:00,2.334,0.8,1.0442,0.946
FDR-0026,2024-01-21 12:00,2.048,0.939,0.9963,0.909
FDR-0026,2024-01-21 13:00,2.339,0.499,0.9715,0.978
FDR-0026,2024-01-21 14:00,2.085,0.616,1.0115,0.959
FDR-0026,2024-01-21 15:00,2.073,1.068,1.0396,0.889
FDR-0026,2024-01-21 16:00,2.251,1.147,1.0138,0.891
FDR-0026,2024-01-21 17:00,2.438,1.016,1.0192,0.923
FDR-0026,2024-01-21 18:00,2.591,1.356,1.0462,0.886
FDR-0026,2024-01-21 19:00,2.431,0.709,0.9653,0.96
FDR-0026,2024-01-21 20:00,1.744,0.753,0.9769,0.918
FDR-0026,2024-01-21 21:00,1.726,0.709,0.9541,0.925
FDR-0026,2024-01-21 22:00,1.568,0.469,1.0281,0.958
FDR-0026,2024-01-21 23:00,1.437,0.507,1.0106,0.943
FDR-0026,2024-04-15 00:00,1.275,0.603,0.9573,0.904
FDR-0026,2024-04-15 01:00,1.256,0.366,0.9782,0.96
FDR-0026,2024-04-15 02:00,1.349,0.307,1.0184,0.975
FDR-0026,2024-04-15 03:00,1.292,0.486,1.0064,0.936
FDR-0026,2024-04-15 04:00,1.363,0.675,1.002,0.896
FDR-0026,2024-04-15 05:00,1.212,0.549,0.9512,0.911
FDR-0026,2024-04-15 06:00,1.325,0.472,1.0328,0.942
FDR-0026,2024-04-15 07:00,1.661,0.458,0.9685,0.964
FDR-0026,2024-04-15 08:00,1.89,0.667,1.005,0.943
FDR-0026,2024-04-15 09:00,1.905,0.71,0.9836,0.937
FDR-0026,2024-04-15 10:00,2.205,0.829,1.05,0.936
FDR-0026,2024-04-15 11:00,2.372,1.025,1.0413,0.918
FDR-0026,2024-04-15 12:00,2.344,1.188,0.9829,0.892
FDR-0026,2024-04-15 13:00,2.1,0.562,1.0189,0.966
FDR-0026,2024-04-15 14:00,2.237,0.551,1.0253,0.971
FDR-0026,2024-04-15 15:00,2.22,1.031,1.0161,0.907
FDR-0026,2024-04-15 16:00,2.429,1.02,0.9929,0.922
FDR-0026,2024-04-15 17:00,2.747,1.407,1.0249,0.89
FDR-0026,2024-04-15 18:00,2.716,1.021,1.0098,0.936
FDR-0026,2024-04-15 19:00,2.417,1.225,1.021,0.892
FDR-0026,2024-04-15 20:00,1.873,0.728,1.0017,0.932
FDR-0026,2024-04-15 21:00,1.724,0.359,1.0303,0.979
FDR-0026,2024-04-15 22:00,1.563,0.717,0.9993,0.909
FDR-0026,2024-04-15 23:00,1.443,0.386,0.9906,0.966
FDR-0026,2024-04-16 00:00,1.161,0.265,1.0336,0.975
FDR-0026,2024-04-16 01:00,1.306,0.504,0.9966,0.933
FDR-0026,2024-04-16 02:00,1.371,0.325,1.0151,0.973
FDR-0026,2024-04-16 03:00,1.369,0.285,0.993,0.979
FDR-0026,2024-04-16 04:00,1.228,0.559,1.0067,0.91
FDR-0026,2024-04-16 05:00,1.275,0.562,0.9851,0.915
FDR-0026,2024-04-16 06:00,1.283,0.562,0.9588,0.916
FDR-0026,2024-04-16 07:00,1.546,0.757,0.9788,0.898
FDR-0026,2024-04-16 08:00,1.875,0.799,0.9518,0.92
FDR-0026,2024-04-16 09:00,1.909,0.967,1.012,0.892
FDR-0026,2024-04-16 10:00,2.267,0.745,1.0317,0.95
FDR-0026,2024-04-16 11:00,2.104,0.743,1.0035,0.943
FDR-0026,2024-04-16 12:00,2.331,0.993,1.0202,0.92
FDR-0026,2024-04-16 13:00,2.193,0.934,1.0207,0.92
FDR-0026,2024-04-16 14:00,1.997,0.796,0.9766,0.929
FDR-0026,2024-04-16 15:00,2.222,1.057,0.9948,0.903
FDR-0026,2024-04-16 16:00,2.433,1.08,0.966,0.914
FDR-0026,2024-04-16 17:00,2.661,1.281,1.0101,0.901
FDR-0026,2024-04-16 18:00,2.44,1.196,0.9861,0.898
FDR-0026,2024-04-16 19:00,2.605,1.125,1.0206,0.918
FDR-0026,2024-04-16 20:00,1.729,0.531,0.9866,0.956
FDR-0026,2024-04-16 21:00,1.663,0.647,0.9527,0.932
FDR-0026,2024-04-16 22:00,1.571,0.64,1.0114,0.926
FDR-0026,2024-04-16 23:00,1.558,0.785,0.9908,0.893
FDR-0026,2024-04-17 00:00,1.163,0.471,1.0409,0.927
FDR-0026,2024-04-17 01:00,1.257,0.367,1.0111,0.96
FDR-0026,2024-04-17 02:00,1.398,0.344,1.0252,0.971
FDR-0026,2024-04-17 03:00,1.366,0.646,1.0413,0.904
FDR-0026,2024-04-17 04:00,1.388,0.672,0.9997,0.9
FDR-0026,2024-04-17 05:00,1.35,0.725,1.0462,0.881
FDR-0026,2024-04-17 06:00,1.332,0.394,1.0252,0.959
FDR-0026,2024-04-17 07:00,1.658,0.676,1.0354,0.926
FDR-0026,2024-04-17 08:00,1.669,0.827,1.0243,0.896
FDR-0026,2024-04-17 09:00,1.882,0.382,0.9569,0.98
FDR-0026,2024-04-17 10:00,2.267,1.124,1.0254,0.896
FDR-0026,2024-04-17 11:00,2.114,0.975,0.9558,0.908
FDR-0026,2024-04-17 12:00,2.207,0.986,1.0444,0.913
FDR-0026,2024-04-17 13:00,2.358,1.142,1.0151,0.9
FDR-0026,2024-04-17 14:00,2.049,1.044,1.0489,0.891
FDR-0026,2024-04-17 15:00,2.108,0.73,1.0066,0.945
FDR-0026,2024-04-17 16:00,2.41,1.174,0.9954,0.899
FDR-0026,2024-04-17 17:00,2.655,0.946,1.0179,0.942
FDR-0026,2024-04-17 18:00,2.638,1.217,0.9962,0.908
FDR-0026,2024-04-17 19:00,2.27,0.688,1.0338,0.957
FDR-0026,2024-04-17 20:00,1.988,0.94,1.0441,0.904
FDR-0026,2024-04-17 21:00,1.697,0.582,1.012,0.946
FDR-0026,2024-04-17 22:00,1.621,0.42,0.9685,0.968
FDR-0026,2024-04-17 23:00,1.651,0.475,1.0183,0.961
FDR-0026,2024-04-18 00:00,1.151,0.524,1.034,0.91
FDR-0026,2024-04-18 01:00,1.192,0.452,0.9597,0.935
FDR-0026,2024-04-18 02:00,1.395,0.652,0.9853,0.906
FDR-0026,2024-04-18 03:00,1.318,0.604,1.0293,0.909
FDR-0026,2024-04-18 04:00,1.265,0.446,1.0172,0.943
FDR-0026,2024-04-18 05:00,1.159,0.364,1.0384,0.954
FDR-0026,2024-04-18 06:00,1.366,0.491,0.9917,0.941
FDR-0026,2024-04-18 07:00,1.551,0.515,0.9812,0.949
FDR-0026,2024-04-18 08:00,1.845,0.712,1.0052,0.933
FDR-0026,2024-04-18 09:00,1.851,0.896,1.0194,0.9
FDR-0026,2024-04-18 10:00,2.209,1.006,0.9624,0.91
FDR-0026,2024-04-18 11:00,2.192,1.111,0.9856,0.892
FDR-0026,2024-04-18 12:00,2.187,0.734,1.0415,0.948
FDR-0026,2024-04-18 13:00,2.228,0.684,1.0163,0.956
FDR-0026,2024-04-18 14:00,2.132,0.752,0.9721,0.943
FDR-0026,2024-04-18 15:00,1.979,0.505,0.989,0.969
FDR-0026,2024-04-18 16:00,2.46,0.925,0.9922,0.936
FDR-0026,2024-04-18 17:00,2.6,0.864,1.0147,0.949
FDR-0026,2024-04-18 18:00,2.688,1.317,1.0437,0.898
FDR-0026,2024-04-18 19:00,2.344,1.252,1.0193,0.882
FDR-0026,2024-04-18 20:00,1.93,0.868,1.0465,0.912
FDR-0026,2024-04-18 21:00,1.851,0.875,0.9915,0.904
FDR-0026,2024-04-18 22:00,1.561,0.688,1.0077,0.915
FDR-0026,2024-04-18 23:00,1.434,0.44,1.0257,0.956
FDR-0026,2024-04-19 00:00,1.138,0.583,1.0388,0.89
FDR-0026,2024-04-19 01:00,1.339,0.633,1.0,0.904
FDR-0026,2024-04-19 02:00,1.303,0.447,1.0252,0.946
FDR-0026,2024-04-19 03:00,1.395,0.468,0.9564,0.948
FDR-0026,2024-04-19 04:00,1.281,0.412,1.0349,0.952
FDR-0026,2024-04-19 05:00,1.264,0.655,1.043,0.888
FDR-0026,2024-04-19 06:00,1.353,0.44,1.0251,0.951
FDR-0026,2024-04-19 07:00,1.495,0.724,1.0207,0.9
FDR-0026,2024-04-19 08:00,1.806,0.625,1.0485,0.945
FDR-0026,2024-04-19 09:00,2.102,0.837,0.9614,0.929
FDR-0026,2024-04-19 10:00,2.208,0.627,1.0126,0.962
FDR-0026,2024-04-19 11:00,2.308,1.131,1.0435,0.898
FDR-0026,2024-04-19 12:00,2.348,1.242,1.0203,0.884
FDR-0026,2024-04-19 13:00,2.253,0.603,1.0456,0.966
FDR-0026,2024-04-19 14:00,2.274,0.58,0.9945,0.969
FDR-0026,2024-04-19 15:00,1.993,0.454,1.0003,0.975
FDR-0026,2024-04-19 16:00,2.245,0.467,0.9941,0.979
FDR-0026,2024-04-19 17:00,2.553,0.952,0.9997,0.937
FDR-0026,2024-04-19 18:00,2.68,1.306,0.9616,0.899
FDR-0026,2024-04-19 19:00,2.608,1.27,0.99,0.899
FDR-0026,2024-04-19 20:00,1.87,0.691,1.0112,0.938
FDR-0026,2024-04-19 21:00,1.62,0.67,0.9586,0.924
