transformer_id,inspection_date,work_order_id,inspection_type,condition_before,condition_after
XFMR-016191,2019-07-23 18:36:36.112597,WO-004328,routine,2,2
XFMR-016191,2025-08-19 18:36:36.112608,WO-004329,routine,3,2
XFMR-016507,2018-12-16 18:36:36.112630,WO-004330,routine,2,3
XFMR-016507,2023-06-19 18:36:36.112640,WO-004331,routine,4,3
XFMR-016507,2021-07-31 18:36:36.112650,WO-004332,preventive,4,3
XFMR-007474,2017-04-22 18:36:36.112670,WO-004333,emergency,5,4
XFMR-007474,2016-10-29 18:36:36.112681,WO-004334,routine,3,4
XFMR-007474,2020-12-18 18:36:36.112690,WO-004335,routine,3,4
XFMR-008942,2024-05-07 18:36:36.112710,WO-004336,routine,4,3
XFMR-008942,2020-03-19 18:36:36.112721,WO-004337,routine,2,3
XFMR-004308,2022-04-27 18:36:36.112741,WO-004338,routine,4,3
XFMR-003471,2017-08-25 18:36:36.112763,WO-004339,routine,1,2
XFMR-003471,2025-08-26 18:36:36.112774,WO-004340,emergency,3,2
XFMR-004195,2017-11-20 18:36:36.112794,WO-004341,preventive,5,5
XFMR-004195,2025-01-13 18:36:36.112805,WO-004342,routine,5,5
XFMR-004195,2020-07-20 18:36:36.112815,WO-004343,emergency,4,5
XFMR-005867,2022-05-20 18:36:36.112834,WO-004344,routine,2,2
XFMR-019381,2016-04-29 18:36:36.112855,WO-004345,emergency,1,1
XFMR-004144,2018-07-16 18:36:36.112875,WO-004346,emergency,1,2
XFMR-004144,2019-06-19 18:36:36.112886,WO-004347,routine,3,2
XFMR-004144,2016-07-29 18:36:36.112896,WO-004348,routine,3,2
XFMR-010445,2024-10-31 18:36:36.112915,WO-004349,emergency,3,2
XFMR-019143,2017-11-06 18:36:36.112936,WO-004350,routine,3,4
XFMR-019143,2023-08-31 18:36:36.112946,WO-004351,preventive,3,4
XFMR-019143,2022-12-30 18:36:36.112956,WO-004352,preventive,3,4
XFMR-017972,2024-11-25 18:36:36.112976,WO-004353,routine,3,3
XFMR-017972,2022-08-06 18:36:36.112987,WO-004354,routine,2,3
XFMR-020436,2025-07-30 18:36:36.113007,WO-004355,emergency,3,3
XFMR-020436,2022-03-06 18:36:36.113017,WO-004356,routine,2,3
XFMR-020436,2016-11-15 18:36:36.113027,WO-004357,emergency,3,3
XFMR-017407,2018-12-26 18:36:36.113047,WO-004358,preventive,3,3
XFMR-017407,2020-02-11 18:36:36.113058,WO-004359,routine,2,3
XFMR-017407,2019-08-01 18:36:36.113068,WO-004360,emergency,3,3
XFMR-014569,2025-03-14 18:36:36.113087,WO-004361,routine,4,3
XFMR-005044,2025-07-29 18:36:36.113108,WO-004362,routine,3,2
XFMR-016783,2021-04-15 18:36:36.113128,WO-004363,emergency,3,3
XFMR-019044,2017-10-25 18:36:36.113148,WO-004364,preventive,3,2
XFMR-019044,2022-07-17 18:36:36.113159,WO-004365,preventive,3,2
XFMR-019044,2024-02-01 18:36:36.113168,WO-004366,preventive,3,2
XFMR-014093,2018-12-26 18:36:36.113188,WO-004367,routine,2,2
XFMR-002711,2018-03-05 18:36:36.113207,WO-004368,routine,2,2
XFMR-002711,2024-10-31 18:36:36.113218,WO-004369,routine,1,2
XFMR-002711,2022-09-15 18:36:36.113227,WO-004370,routine,3,2
XFMR-000116,2021-04-11 18:36:36.113247,WO-004371,routine,3,3
XFMR-000116,2016-07-10 18:36:36.113257,WO-004372,routine,4,3
XFMR-000929,2020-07-17 18:36:36.113276,WO-004373,routine,2,3
XFMR-000929,2019-03-03 18:36:36.113286,WO-004374,routine,3,3
XFMR-017566,2025-01-26 18:36:36.113306,WO-004375,preventive,4,3
XFMR-017566,2022-06-21 18:36:36.113316,WO-004376,routine,4,3
XFMR-021494,2024-08-06 18:36:36.113335,WO-004377,routine,3,4
XFMR-021494,2020-11-22 18:36:36.113346,WO-004378,routine,5,4
XFMR-006452,2018-04-26 18:36:36.113365,WO-004379,routine,5,5
XFMR-006452,2023-02-20 18:36:36.113376,WO-004380,routine,4,5
XFMR-011277,2021-09-04 18:36:36.113395,WO-004381,preventive,3,3
XFMR-011277,2019-10-04 18:36:36.113405,WO-004382,routine,3,3
XFMR-011277,2023-04-08 18:36:36.113415,WO-004383,routine,3,3
XFMR-010866,2016-02-26 18:36:36.113434,WO-004384,preventive,5,5
XFMR-010866,2021-11-28 18:36:36.113444,WO-004385,routine,5,5
XFMR-021515,2022-06-17 18:36:36.113464,WO-004386,routine,4,3
XFMR-021515,2024-12-28 18:36:36.113474,WO-004387,emergency,3,3
XFMR-021515,2025-09-20 18:36:36.113483,WO-004388,routine,4,3
XFMR-007673,2017-07-09 18:36:36.113502,WO-004389,routine,3,2
XFMR-007673,2022-10-08 18:36:36.113513,WO-004390,routine,3,2
XFMR-007673,2021-10-05 18:36:36.113522,WO-004391,preventive,2,2
XFMR-016110,2020-01-15 18:36:36.113541,WO-004392,routine,2,1
XFMR-007589,2021-04-07 18:36:36.113561,WO-004393,routine,4,3
XFMR-016656,2017-07-19 18:36:36.113581,WO-004394,preventive,1,2
XFMR-015362,2023-08-29 18:36:36.113600,WO-004395,routine,1,1
XFMR-015362,2019-02-19 18:36:36.113611,WO-004396,routine,1,1
XFMR-019593,2020-03-11 18:36:36.113630,WO-004397,routine,1,1
XFMR-018783,2022-03-07 18:36:36.113649,WO-004398,routine,4,3
XFMR-019765,2016-04-08 18:36:36.113671,WO-004399,routine,3,2
XFMR-019765,2019-10-16 18:36:36.113681,WO-004400,routine,2,2
XFMR-008353,2020-01-05 18:36:36.113701,WO-004401,routine,3,2
XFMR-011097,2021-04-03 18:36:36.113721,WO-004402,routine,1,2
XFMR-001693,2016-12-08 18:36:36.113740,WO-004403,routine,2,3
XFMR-001693,2017-01-10 18:36:36.113751,WO-004404,routine,3,3
XFMR-001693,2021-05-08 18:36:36.113761,WO-004405,routine,3,3
XFMR-014207,2016-06-14 18:36:36.113780,WO-004406,emergency,3,4
XFMR-014207,2019-11-06 18:36:36.113790,WO-004407,routine,4,4
XFMR-014207,2023-07-20 18:36:36.113800,WO-004408,preventive,5,4
XFMR-020859,2021-06-15 18:36:36.113819,WO-004409,preventive,5,4
XFMR-019561,2016-02-21 18:36:36.113839,WO-004410,routine,2,2
XFMR-004979,2018-01-17 18:36:36.113858,WO-004411,routine,1,1
XFMR-004979,2019-03-26 18:36:36.113869,WO-004412,routine,2,1
XFMR-004979,2022-01-19 18:36:36.113878,WO-004413,preventive,1,1
XFMR-013318,2024-07-31 18:36:36.113898,WO-004414,preventive,5,5
XFMR-013318,2017-07-16 18:36:36.113908,WO-004415,routine,4,5
XFMR-013318,2022-06-02 18:36:36.113918,WO-004416,routine,4,5
XFMR-015818,2021-05-11 18:36:36.113938,WO-004417,emergency,5,5
XFMR-007780,2020-07-12 18:36:36.113958,WO-004418,routine,2,2
XFMR-001555,2021-12-27 18:36:36.113978,WO-004419,preventive,4,4
XFMR-011399,2025-12-03 18:36:36.113998,WO-004420,emergency,5,4
XFMR-011399,2016-05-12 18:36:36.114008,WO-004421,routine,5,4
XFMR-014325,2016-05-14 18:36:36.114028,WO-004422,routine,5,5
XFMR-014325,2024-03-20 18:36:36.114038,WO-004423,emergency,5,5
XFMR-010092,2021-10-08 18:36:36.114057,WO-004424,routine,1,1
XFMR-010092,2021-07-07 18:36:36.114068,WO-004425,routine,2,1
XFMR-010092,2016-03-16 18:36:36.114077,WO-004426,routine,2,1
XFMR-005372,2022-09-16 18:36:36.114097,WO-004427,routine,3,3
XFMR-005372,2025-03-06 18:36:36.114107,WO-004428,routine,2,3
XFMR-005372,2024-10-27 18:36:36.114116,WO-004429,routine,4,3
XFMR-007410,2021-01-26 18:36:36.114136,WO-004430,preventive,4,5
XFMR-007410,2023-03-05 18:36:36.114146,WO-004431,preventive,4,5
XFMR-004011,2018-06-02 18:36:36.114165,WO-004432,preventive,4,4
XFMR-008243,2019-08-25 18:36:36.114185,WO-004433,routine,2,2
XFMR-008243,2024-12-26 18:36:36.114195,WO-004434,routine,2,2
XFMR-008243,2021-09-05 18:36:36.114205,WO-004435,preventive,3,2
XFMR-014107,2021-02-25 18:36:36.114227,WO-004436,emergency,3,3
XFMR-007828,2018-12-18 18:36:36.114247,WO-004437,routine,2,3
XFMR-007828,2022-01-06 18:36:36.114257,WO-004438,routine,2,3
XFMR-007828,2019-05-20 18:36:36.114267,WO-004439,preventive,2,3
XFMR-004986,2024-07-23 18:36:36.114286,WO-004440,routine,3,2
XFMR-001338,2019-05-31 18:36:36.114305,WO-004441,routine,4,5
XFMR-001605,2020-09-04 18:36:36.114325,WO-004442,preventive,1,1
XFMR-002113,2016-02-21 18:36:36.114345,WO-004443,routine,4,4
XFMR-017764,2017-08-11 18:36:36.114364,WO-004444,routine,5,4
XFMR-017764,2021-07-04 18:36:36.114374,WO-004445,routine,4,4
XFMR-010205,2016-11-05 18:36:36.114393,WO-004446,routine,2,1
XFMR-010205,2021-11-22 18:36:36.114403,WO-004447,routine,2,1
XFMR-010205,2023-04-24 18:36:36.114413,WO-004448,emergency,2,1
XFMR-003523,2019-10-16 18:36:36.114432,WO-004449,routine,3,2
XFMR-018264,2017-11-10 18:36:36.114452,WO-004450,routine,4,3
XFMR-015253,2023-04-12 18:36:36.114472,WO-004451,routine,2,3
XFMR-015253,2025-01-01 18:36:36.114483,WO-004452,routine,4,3
XFMR-015253,2024-04-17 18:36:36.114492,WO-004453,emergency,4,3
XFMR-001434,2024-03-24 18:36:36.114512,WO-004454,routine,1,2
XFMR-002215,2023-07-22 18:36:36.114531,WO-004455,routine,5,4
XFMR-009227,2018-12-05 18:36:36.114551,WO-004456,preventive,4,3
XFMR-014143,2024-08-08 18:36:36.114571,WO-004457,routine,5,4
XFMR-014143,2019-03-16 18:36:36.114582,WO-004458,routine,4,4
XFMR-014143,2018-02-05 18:36:36.114591,WO-004459,routine,4,4
XFMR-012831,2016-03-02 18:36:36.114610,WO-004460,routine,4,3
XFMR-012831,2020-06-12 18:36:36.114621,WO-004461,routine,2,3
XFMR-012831,2016-03-11 18:36:36.114630,WO-004462,emergency,3,3
XFMR-017384,2016-04-01 18:36:36.114650,WO-004463,routine,5,4
XFMR-017777,2016-03-08 18:36:36.114670,WO-004464,routine,5,5
XFMR-017777,2018-01-07 18:36:36.114680,WO-004465,routine,5,5
XFMR-017777,2025-05-02 18:36:36.114690,WO-004466,preventive,5,5
XFMR-018278,2022-01-15 18:36:36.114709,WO-004467,routine,2,2
XFMR-006629,2025-09-28 18:36:36.114729,WO-004468,routine,2,3
XFMR-006629,2022-03-13 18:36:36.114739,WO-004469,routine,2,3
XFMR-007221,2018-05-18 18:36:36.114759,WO-004470,routine,4,3
XFMR-007221,2016-06-28 18:36:36.114769,WO-004471,preventive,4,3
XFMR-005815,2022-05-30 18:36:36.114788,WO-004472,routine,1,1
XFMR-005815,2021-02-16 18:36:36.114799,WO-004473,routine,2,1
XFMR-005815,2019-06-25 18:36:36.114808,WO-004474,routine,1,1
XFMR-019917,2023-02-25 18:36:36.114827,WO-004475,preventive,3,3
XFMR-021176,2024-08-29 18:36:36.114847,WO-004476,emergency,3,2
XFMR-021176,2024-09-30 18:36:36.114857,WO-004477,routine,3,2
XFMR-014029,2025-09-26 18:36:36.114877,WO-004478,preventive,2,1
XFMR-015727,2021-03-11 18:36:36.114896,WO-004479,preventive,2,3
XFMR-015727,2019-09-18 18:36:36.114907,WO-004480,routine,2,3
XFMR-004337,2019-10-16 18:36:36.114926,WO-004481,preventive,4,3
XFMR-004337,2021-08-01 18:36:36.114936,WO-004482,routine,3,3
XFMR-008337,2020-07-18 18:36:36.114955,WO-004483,routine,4,5
XFMR-010127,2020-01-21 18:36:36.114975,WO-004484,preventive,5,5
XFMR-010127,2018-05-25 18:36:36.114986,WO-004485,preventive,5,5
XFMR-014005,2023-02-19 18:36:36.115005,WO-004486,routine,3,2
XFMR-014005,2019-09-18 18:36:36.115015,WO-004487,routine,2,2
XFMR-003015,2017-02-12 18:36:36.115035,WO-004488,routine,4,5
XFMR-012895,2019-05-19 18:36:36.115054,WO-004489,preventive,1,2
XFMR-012895,2019-02-26 18:36:36.115064,WO-004490,preventive,2,2
XFMR-012895,2024-07-07 18:36:36.115074,WO-004491,routine,2,2
XFMR-011834,2023-03-28 18:36:36.115093,WO-004492,routine,3,3
XFMR-009656,2020-01-18 18:36:36.115113,WO-004493,preventive,3,2
XFMR-009656,2020-06-17 18:36:36.115123,WO-004494,routine,3,2
XFMR-009656,2019-09-02 18:36:36.115133,WO-004495,routine,2,2
XFMR-011880,2019-02-16 18:36:36.115154,WO-004496,routine,3,2
XFMR-011880,2024-10-11 18:36:36.115164,WO-004497,routine,3,2
XFMR-002752,2023-07-21 18:36:36.115183,WO-004498,emergency,2,2
XFMR-009758,2017-07-31 18:36:36.115203,WO-004499,preventive,5,5
XFMR-009758,2017-08-07 18:36:36.115213,WO-004500,routine,5,5
XFMR-010477,2022-11-03 18:36:36.115233,WO-004501,routine,4,3
XFMR-001148,2025-01-02 18:36:36.115252,WO-004502,emergency,2,3
XFMR-001148,2024-09-17 18:36:36.115263,WO-004503,routine,4,3
XFMR-006422,2017-07-08 18:36:36.115282,WO-004504,emergency,2,2
XFMR-006422,2021-03-07 18:36:36.115292,WO-004505,preventive,1,2
XFMR-006422,2020-05-19 18:36:36.115302,WO-004506,routine,3,2
XFMR-002767,2019-11-30 18:36:36.115321,WO-004507,routine,5,4
XFMR-002767,2016-09-07 18:36:36.115331,WO-004508,routine,3,4
XFMR-011902,2017-02-20 18:36:36.115350,WO-004509,routine,2,3
XFMR-011902,2018-05-27 18:36:36.115361,WO-004510,routine,3,3
XFMR-006393,2021-06-22 18:36:36.115380,WO-004511,routine,3,3
XFMR-006393,2023-05-10 18:36:36.115390,WO-004512,routine,2,3
XFMR-013309,2019-06-01 18:36:36.115409,WO-004513,routine,3,4
XFMR-013309,2023-11-19 18:36:36.115420,WO-004514,routine,4,4
XFMR-002027,2016-03-05 18:36:36.115439,WO-004515,routine,3,4
XFMR-002027,2016-03-22 18:36:36.115449,WO-004516,routine,4,4
XFMR-002027,2019-04-13 18:36:36.115459,WO-004517,routine,3,4
XFMR-005278,2019-03-12 18:36:36.115478,WO-004518,routine,2,2
XFMR-005278,2023-04-04 18:36:36.115490,WO-004519,preventive,1,2
XFMR-021304,2020-08-20 18:36:36.115509,WO-004520,routine,2,3
XFMR-021304,2019-09-10 18:36:36.115519,WO-004521,preventive,3,3
XFMR-016499,2020-06-30 18:36:36.115539,WO-004522,routine,1,2
XFMR-002343,2018-05-11 18:36:36.115559,WO-004523,preventive,2,1
XFMR-019362,2017-06-29 18:36:36.115579,WO-004524,preventive,3,3
XFMR-005171,2022-10-28 18:36:36.115598,WO-004525,routine,3,3
XFMR-000240,2020-03-21 18:36:36.115621,WO-004526,preventive,2,1
XFMR-000240,2024-07-16 18:36:36.115632,WO-004527,routine,2,1
XFMR-011805,2019-07-17 18:36:36.115651,WO-004528,emergency,4,3
XFMR-011805,2017-07-16 18:36:36.115662,WO-004529,routine,3,3
XFMR-009271,2024-06-05 18:36:36.115681,WO-004530,preventive,3,3
XFMR-009271,2022-10-06 18:36:36.115691,WO-004531,preventive,2,3
XFMR-002827,2019-02-01 18:36:36.115710,WO-004532,emergency,5,4
XFMR-002827,2021-03-24 18:36:36.115721,WO-004533,routine,3,4
XFMR-015912,2019-07-16 18:36:36.115740,WO-004534,routine,5,5
XFMR-010827,2021-10-19 18:36:36.115759,WO-004535,routine,3,3
XFMR-005991,2019-07-22 18:36:36.115779,WO-004536,routine,4,4
XFMR-005991,2017-04-25 18:36:36.115789,WO-004537,routine,3,4
XFMR-005991,2022-05-21 18:36:36.115799,WO-004538,routine,4,4
XFMR-020682,2016-11-25 18:36:36.115818,WO-004539,routine,2,2
XFMR-020780,2018-02-09 18:36:36.115838,WO-004540,emergency,2,3
XFMR-020780,2024-04-12 18:36:36.115848,WO-004541,routine,2,3
XFMR-018519,2019-08-12 18:36:36.115868,WO-004542,routine,4,3
XFMR-018519,2021-04-08 18:36:36.115878,WO-004543,routine,4,3
XFMR-018519,2017-12-16 18:36:36.115888,WO-004544,preventive,4,3
XFMR-017551,2020-07-16 18:36:36.115907,WO-004545,preventive,3,3
XFMR-017551,2025-12-09 18:36:36.115917,WO-004546,routine,2,3
XFMR-017551,2020-09-15 18:36:36.115927,WO-004547,routine,3,3
XFMR-004732,2024-08-24 18:36:36.115946,WO-004548,routine,4,4
XFMR-004732,2020-03-23 18:36:36.115956,WO-004549,routine,4,4
XFMR-016252,2023-02-18 18:36:36.115976,WO-004550,routine,2,3
XFMR-016252,2020-09-23 18:36:36.115986,WO-004551,preventive,2,3
XFMR-006979,2022-08-31 18:36:36.116005,WO-004552,emergency,5,4
XFMR-006979,2019-07-27 18:36:36.116016,WO-004553,routine,5,4
XFMR-006979,2021-10-23 18:36:36.116025,WO-004554,routine,3,4
XFMR-006096,2026-01-07 18:36:36.116044,WO-004555,routine,3,3
XFMR-006096,2025-01-30 18:36:36.116055,WO-004556,routine,4,3
XFMR-001351,2024-06-03 18:36:36.116074,WO-004557,preventive,5,5
XFMR-021445,2019-06-05 18:36:36.116094,WO-004558,routine,5,5
XFMR-021445,2020-09-23 18:36:36.116104,WO-004559,routine,5,5
XFMR-004463,2017-11-09 18:36:36.116124,WO-004560,routine,3,2
XFMR-019985,2024-04-30 18:36:36.116144,WO-004561,routine,3,3
XFMR-004411,2022-11-07 18:36:36.116163,WO-004562,routine,1,2
XFMR-004411,2020-03-03 18:36:36.116174,WO-004563,routine,2,2
XFMR-004411,2023-11-16 18:36:36.116184,WO-004564,routine,3,2
XFMR-008192,2025-04-19 18:36:36.116203,WO-004565,routine,4,4
XFMR-008963,2021-03-06 18:36:36.116223,WO-004566,routine,4,3
XFMR-004564,2016-03-13 18:36:36.116243,WO-004567,emergency,3,4
XFMR-004564,2021-03-20 18:36:36.116253,WO-004568,routine,3,4
XFMR-004564,2016-09-24 18:36:36.116263,WO-004569,preventive,4,4
XFMR-015077,2019-06-27 18:36:36.116282,WO-004570,routine,2,3
XFMR-015077,2022-05-20 18:36:36.116293,WO-004571,routine,2,3
XFMR-008196,2023-12-18 18:36:36.116312,WO-004572,routine,4,4
XFMR-008196,2016-08-06 18:36:36.116322,WO-004573,routine,3,4
XFMR-008196,2023-05-04 18:36:36.116333,WO-004574,routine,5,4
XFMR-003016,2020-09-07 18:36:36.116353,WO-004575,routine,1,2
XFMR-003016,2022-09-29 18:36:36.116363,WO-004576,routine,2,2
XFMR-003016,2025-10-28 18:36:36.116373,WO-004577,emergency,2,2
XFMR-012396,2025-02-06 18:36:36.116392,WO-004578,preventive,5,5
XFMR-012396,2025-10-10 18:36:36.116402,WO-004579,routine,4,5
XFMR-013214,2016-07-16 18:36:36.116421,WO-004580,routine,3,3
XFMR-017361,2018-12-11 18:36:36.116441,WO-004581,routine,2,2
XFMR-017361,2021-05-28 18:36:36.116452,WO-004582,preventive,1,2
XFMR-013543,2018-04-04 18:36:36.116471,WO-004583,preventive,1,1
XFMR-013543,2016-06-19 18:36:36.116481,WO-004584,routine,2,1
XFMR-011278,2021-12-22 18:36:36.116500,WO-004585,preventive,2,3
XFMR-011278,2022-01-30 18:36:36.116510,WO-004586,routine,4,3
XFMR-011278,2024-10-14 18:36:36.116520,WO-004587,routine,4,3
XFMR-007511,2017-02-10 18:36:36.116539,WO-004588,preventive,4,4
XFMR-016495,2023-09-15 18:36:36.116559,WO-004589,routine,2,1
XFMR-017453,2023-05-31 18:36:36.116579,WO-004590,preventive,3,3
XFMR-017453,2020-12-06 18:36:36.116589,WO-004591,routine,4,3
XFMR-003114,2020-03-03 18:36:36.116608,WO-004592,routine,3,2
XFMR-003114,2018-05-01 18:36:36.116619,WO-004593,routine,3,2
XFMR-010920,2024-04-30 18:36:36.116638,WO-004594,routine,2,3
XFMR-010920,2018-11-20 18:36:36.116648,WO-004595,emergency,4,3
XFMR-018318,2025-12-08 18:36:36.116667,WO-004596,routine,5,5
XFMR-018318,2016-08-12 18:36:36.116677,WO-004597,routine,5,5
XFMR-002278,2025-10-01 18:36:36.116696,WO-004598,routine,2,2
XFMR-002278,2020-09-04 18:36:36.116707,WO-004599,routine,3,2
XFMR-002278,2023-08-12 18:36:36.116716,WO-004600,preventive,3,2
XFMR-018328,2018-11-07 18:36:36.116736,WO-004601,routine,2,3
XFMR-012526,2017-04-27 18:36:36.116755,WO-004602,routine,1,2
XFMR-012526,2020-08-05 18:36:36.116766,WO-004603,routine,3,2
XFMR-001731,2017-07-22 18:36:36.116785,WO-004604,routine,5,4
XFMR-002947,2023-05-25 18:36:36.116804,WO-004605,routine,2,3
XFMR-002947,2025-11-03 18:36:36.116815,WO-004606,routine,3,3
XFMR-003426,2024-12-15 18:36:36.116834,WO-004607,routine,4,3
XFMR-003426,2025-09-19 18:36:36.116844,WO-004608,preventive,3,3
XFMR-003426,2024-06-16 18:36:36.116854,WO-004609,routine,2,3
XFMR-005674,2018-05-28 18:36:36.116873,WO-004610,preventive,5,4
XFMR-005674,2020-06-10 18:36:36.116883,WO-004611,routine,3,4
XFMR-016071,2019-09-26 18:36:36.116902,WO-004612,preventive,5,5
XFMR-016071,2022-12-21 18:36:36.116912,WO-004613,routine,5,5
XFMR-011248,2023-05-25 18:36:36.116931,WO-004614,preventive,3,3
XFMR-011248,2025-07-24 18:36:36.116942,WO-004615,preventive,4,3
XFMR-007886,2019-04-18 18:36:36.116961,WO-004616,routine,3,4
XFMR-007886,2024-03-10 18:36:36.116971,WO-004617,routine,3,4
XFMR-007886,2020-08-19 18:36:36.116981,WO-004618,routine,4,4
XFMR-020727,2021-12-26 18:36:36.117000,WO-004619,emergency,5,4
XFMR-017573,2022-04-02 18:36:36.117020,WO-004620,preventive,2,2
XFMR-017573,2016-02-20 18:36:36.117030,WO-004621,preventive,2,2
XFMR-017573,2021-03-02 18:36:36.117040,WO-004622,routine,1,2
XFMR-003324,2021-10-09 18:36:36.117059,WO-004623,preventive,3,3
XFMR-003324,2018-05-30 18:36:36.117069,WO-004624,routine,3,3
XFMR-003324,2025-01-04 18:36:36.117079,WO-004625,preventive,3,3
XFMR-018473,2023-09-13 18:36:36.117098,WO-004626,routine,3,3
XFMR-018473,2024-07-20 18:36:36.117108,WO-004627,routine,3,3
XFMR-018473,2024-04-16 18:36:36.117118,WO-004628,emergency,2,3
XFMR-021423,2025-11-24 18:36:36.117137,WO-004629,routine,4,3
XFMR-021423,2024-03-20 18:36:36.117147,WO-004630,routine,2,3
XFMR-021423,2018-08-13 18:36:36.117157,WO-004631,routine,2,3
XFMR-009774,2018-12-10 18:36:36.117176,WO-004632,routine,3,4
XFMR-018977,2023-01-21 18:36:36.117195,WO-004633,emergency,4,4
XFMR-005184,2021-09-07 18:36:36.117215,WO-004634,routine,5,4
XFMR-005184,2016-06-07 18:36:36.117225,WO-004635,routine,3,4
XFMR-005184,2021-12-12 18:36:36.117235,WO-004636,preventive,4,4
XFMR-011445,2020-12-23 18:36:36.117254,WO-004637,routine,3,3
XFMR-011445,2022-06-07 18:36:36.117264,WO-004638,preventive,2,3
XFMR-014620,2021-10-19 18:36:36.117283,WO-004639,routine,3,2
XFMR-014620,2016-03-26 18:36:36.117294,WO-004640,routine,2,2
XFMR-014620,2021-11-12 18:36:36.117303,WO-004641,preventive,1,2
XFMR-009819,2022-04-13 18:36:36.117323,WO-004642,routine,1,2
XFMR-005392,2024-11-20 18:36:36.117343,WO-004643,preventive,3,2
XFMR-020773,2018-11-10 18:36:36.117362,WO-004644,routine,2,3
XFMR-020773,2017-05-04 18:36:36.117373,WO-004645,emergency,2,3
XFMR-020773,2016-04-05 18:36:36.117383,WO-004646,routine,4,3
XFMR-017166,2019-07-31 18:36:36.117402,WO-004647,preventive,4,5
XFMR-017166,2019-04-10 18:36:36.117412,WO-004648,emergency,4,5
XFMR-008658,2020-11-18 18:36:36.117431,WO-004649,emergency,1,1
XFMR-008658,2025-06-18 18:36:36.117442,WO-004650,routine,1,1
XFMR-008658,2018-05-08 18:36:36.117451,WO-004651,routine,1,1
XFMR-011627,2019-06-29 18:36:36.117473,WO-004652,preventive,5,4
XFMR-011627,2017-03-27 18:36:36.117483,WO-004653,routine,3,4
XFMR-011898,2017-10-19 18:36:36.117504,WO-004654,preventive,3,4
XFMR-012034,2018-11-24 18:36:36.117524,WO-004655,emergency,4,3
XFMR-012034,2021-02-11 18:36:36.117534,WO-004656,routine,3,3
XFMR-001531,2020-02-17 18:36:36.117553,WO-004657,routine,3,3
XFMR-001531,2025-02-26 18:36:36.117563,WO-004658,routine,3,3
XFMR-017752,2020-11-10 18:36:36.117582,WO-004659,routine,2,2
XFMR-017653,2020-02-27 18:36:36.117602,WO-004660,preventive,4,3
XFMR-017653,2019-02-15 18:36:36.117612,WO-004661,routine,3,3
XFMR-017653,2024-07-03 18:36:36.117622,WO-004662,routine,2,3
XFMR-007242,2016-04-24 18:36:36.117641,WO-004663,preventive,4,3
XFMR-007242,2020-11-05 18:36:36.117651,WO-004664,preventive,2,3
XFMR-007242,2016-04-22 18:36:36.117661,WO-004665,routine,4,3
XFMR-006290,2018-05-01 18:36:36.117680,WO-004666,routine,1,2
XFMR-006290,2021-11-10 18:36:36.117690,WO-004667,routine,2,2
XFMR-016684,2024-06-05 18:36:36.117709,WO-004668,preventive,2,3
XFMR-016684,2020-11-25 18:36:36.117720,WO-004669,preventive,3,3
XFMR-004339,2021-08-29 18:36:36.117739,WO-004670,preventive,4,3
XFMR-009120,2024-08-20 18:36:36.117759,WO-004671,routine,3,2
XFMR-009120,2023-04-08 18:36:36.117769,WO-004672,routine,3,2
XFMR-003459,2022-05-25 18:36:36.117788,WO-004673,preventive,3,2
XFMR-003459,2019-02-24 18:36:36.117798,WO-004674,routine,1,2
XFMR-003459,2020-06-30 18:36:36.117808,WO-004675,preventive,2,2
XFMR-006077,2024-08-24 18:36:36.117827,WO-004676,routine,1,1
XFMR-006077,2018-12-08 18:36:36.117838,WO-004677,routine,1,1
XFMR-013691,2017-05-30 18:36:36.117856,WO-004678,preventive,4,3
XFMR-011044,2020-01-21 18:36:36.117876,WO-004679,routine,5,4
XFMR-011044,2017-11-16 18:36:36.117886,WO-004680,routine,5,4
XFMR-012121,2020-06-14 18:36:36.117906,WO-004681,routine,4,3
