transformer_id,feeder_id,kva_rating,install_year,manufacturer,type,health_index,condition_score,age_years
XFMR-009263,FDR-0032,37.5,2016,Eaton,dry,4,84,9
XFMR-009264,FDR-0032,25.0,2008,Siemens,oil,3,57,17
XFMR-009265,FDR-0032,10.0,2015,Eaton,dry,4,74,10
XFMR-009266,FDR-0032,75.0,2005,GE,dry,2,34,20
XFMR-009267,FDR-0032,333.0,1998,ABB,oil,3,69,27
XFMR-009268,FDR-0032,100.0,2000,Eaton,oil,3,66,25
XFMR-009269,FDR-0032,167.0,1982,GE,dry,1,18,43
XFMR-009270,FDR-0032,100.0,1996,ABB,oil,3,51,29
XFMR-009271,FDR-0032,10.0,1996,Howard Industries,oil,3,50,29
XFMR-009272,FDR-0032,37.5,1991,Siemens,dry,2,51,34
XFMR-009273,FDR-0032,500.0,2006,Eaton,oil,3,70,19
XFMR-009274,FDR-0032,15.0,2015,Eaton,dry,4,80,10
XFMR-009275,FDR-0032,75.0,1996,Siemens,oil,3,64,29
XFMR-009276,FDR-0032,500.0,2002,ABB,oil,3,50,23
XFMR-009277,FDR-0032,15.0,2009,Howard Industries,dry,3,56,16
XFMR-009278,FDR-0032,333.0,2018,Siemens,dry,4,88,7
XFMR-009279,FDR-0032,250.0,1999,Prolec,dry,2,53,26
XFMR-009280,FDR-0032,250.0,1984,Prolec,oil,1,24,41
XFMR-009281,FDR-0032,500.0,2017,Eaton,oil,4,75,8
XFMR-009282,FDR-0032,500.0,1980,Howard Industries,oil,2,49,45
XFMR-009283,FDR-0032,333.0,2001,Howard Industries,oil,3,75,24
XFMR-009284,FDR-0032,25.0,1994,Siemens,oil,1,35,31
XFMR-009285,FDR-0032,250.0,2006,GE,oil,3,59,19
XFMR-009286,FDR-0032,167.0,2022,ABB,oil,5,96,3
XFMR-009287,FDR-0032,250.0,2014,Prolec,oil,4,82,11
XFMR-009288,FDR-0032,167.0,2013,ABB,oil,4,84,12
XFMR-009289,FDR-0032,37.5,2020,Prolec,dry,4,88,5
XFMR-009290,FDR-0032,167.0,1993,Siemens,oil,2,46,32
XFMR-009291,FDR-0032,10.0,2012,ABB,oil,4,82,13
XFMR-009292,FDR-0032,167.0,2023,Prolec,oil,5,86,2
XFMR-009293,FDR-0032,37.5,1992,Howard Industries,oil,2,47,33
XFMR-009294,FDR-0032,75.0,1997,Eaton,dry,3,60,28
XFMR-009295,FDR-0032,100.0,1986,Howard Industries,oil,3,54,39
XFMR-009296,FDR-0032,100.0,2000,GE,oil,4,73,25
XFMR-009297,FDR-0032,500.0,2004,ABB,oil,3,51,21
XFMR-009298,FDR-0032,75.0,1994,Eaton,dry,2,45,31
XFMR-009299,FDR-0032,50.0,2015,Eaton,oil,5,99,10
XFMR-009300,FDR-0032,10.0,2024,Howard Industries,oil,4,76,1
XFMR-009301,FDR-0032,10.0,2003,Prolec,oil,3,57,22
XFMR-009302,FDR-0032,250.0,2013,Eaton,oil,4,77,12
XFMR-009303,FDR-0032,500.0,2022,Siemens,oil,5,86,3
XFMR-009304,FDR-0032,10.0,1984,Siemens,oil,2,44,41
XFMR-009305,FDR-0032,100.0,2009,ABB,oil,3,54,16
XFMR-009306,FDR-0032,100.0,1986,ABB,dry,1,28,39
XFMR-009307,FDR-0032,10.0,2003,Howard Industries,dry,3,59,22
XFMR-009308,FDR-0032,333.0,2007,Howard Industries,dry,3,58,18
XFMR-009309,FDR-0032,15.0,2013,Howard Industries,dry,3,74,12
XFMR-009310,FDR-0032,100.0,2016,GE,oil,4,89,9
XFMR-009311,FDR-0032,15.0,2002,Prolec,dry,3,57,23
XFMR-009312,FDR-0032,100.0,2010,Siemens,oil,3,54,15
XFMR-009313,FDR-0032,100.0,1988,Eaton,oil,2,48,37
XFMR-009314,FDR-0032,37.5,2006,GE,dry,3,62,19
XFMR-009315,FDR-0032,50.0,2012,Eaton,dry,4,83,13
XFMR-009316,FDR-0032,50.0,1992,ABB,dry,1,17,33
XFMR-009317,FDR-0032,100.0,2014,Prolec,dry,4,85,11
XFMR-009318,FDR-0032,333.0,1998,Siemens,oil,3,71,27
XFMR-009319,FDR-0032,333.0,1996,Prolec,oil,3,54,29
XFMR-009320,FDR-0032,100.0,2016,GE,oil,4,70,9
XFMR-009321,FDR-0032,25.0,2015,GE,oil,4,88,10
XFMR-009322,FDR-0032,15.0,2021,Siemens,dry,5,91,4
XFMR-009323,FDR-0032,10.0,1981,Prolec,dry,2,48,44
XFMR-009324,FDR-0032,333.0,2005,Prolec,oil,3,66,20
XFMR-009325,FDR-0032,500.0,1999,GE,oil,2,53,26
XFMR-009326,FDR-0032,100.0,1998,Howard Industries,oil,4,90,27
XFMR-009327,FDR-0032,15.0,1992,Prolec,dry,2,39,33
XFMR-009328,FDR-0032,50.0,1991,Prolec,dry,2,34,34
XFMR-009329,FDR-0032,250.0,2011,Siemens,oil,4,76,14
XFMR-009330,FDR-0032,250.0,2007,Prolec,oil,3,65,18
XFMR-009331,FDR-0032,10.0,1996,Eaton,oil,3,52,29
XFMR-009332,FDR-0032,15.0,2018,Eaton,dry,4,81,7
XFMR-009333,FDR-0032,250.0,2020,Howard Industries,oil,4,83,5
XFMR-009334,FDR-0032,100.0,2019,Eaton,oil,4,89,6
XFMR-009335,FDR-0032,100.0,1992,ABB,oil,2,30,33
XFMR-009336,FDR-0032,25.0,1990,GE,dry,2,36,35
XFMR-009337,FDR-0032,15.0,2013,Eaton,dry,4,87,12
XFMR-009338,FDR-0032,167.0,1984,Prolec,oil,3,72,41
XFMR-009339,FDR-0032,15.0,2023,Siemens,oil,5,90,2
XFMR-009340,FDR-0032,333.0,2009,Prolec,oil,3,53,16
XFMR-009341,FDR-0032,500.0,1986,Prolec,oil,2,45,39
XFMR-009342,FDR-0032,250.0,2012,ABB,oil,4,80,13
XFMR-009343,FDR-0032,50.0,1998,GE,oil,3,67,27
XFMR-009344,FDR-0032,333.0,2018,Howard Industries,oil,4,85,7
XFMR-009345,FDR-0032,500.0,2015,Howard Industries,oil,3,56,10
XFMR-009346,FDR-0032,15.0,1992,ABB,oil,3,70,33
XFMR-009347,FDR-0032,167.0,1991,ABB,oil,2,54,34
XFMR-009348,FDR-0032,500.0,1995,Siemens,oil,2,32,30
XFMR-009349,FDR-0032,100.0,1983,ABB,oil,2,54,42
XFMR-009350,FDR-0032,37.5,2021,Eaton,dry,5,89,4
XFMR-009351,FDR-0032,100.0,2016,Siemens,oil,3,67,9
XFMR-009352,FDR-0032,50.0,1980,Prolec,dry,1,34,45
XFMR-009353,FDR-0032,250.0,2007,Prolec,dry,3,66,18
XFMR-009354,FDR-0032,250.0,1988,Eaton,oil,2,30,37
XFMR-009355,FDR-0032,500.0,2014,Howard Industries,oil,3,65,11
XFMR-009356,FDR-0032,100.0,1998,Siemens,oil,3,64,27
XFMR-009357,FDR-0032,167.0,2019,ABB,oil,4,82,6
XFMR-009358,FDR-0032,37.5,1999,GE,oil,2,36,26
XFMR-009359,FDR-0032,15.0,2003,Siemens,oil,3,52,22
XFMR-009360,FDR-0032,15.0,1990,Siemens,dry,2,53,35
XFMR-009361,FDR-0032,167.0,1983,Siemens,oil,2,52,42
XFMR-009362,FDR-0032,333.0,1999,Eaton,oil,3,62,26
XFMR-009363,FDR-0032,25.0,1980,GE,dry,1,25,45
XFMR-009364,FDR-0032,333.0,2013,Howard Industries,dry,3,72,12
XFMR-009365,FDR-0032,250.0,2011,Prolec,oil,4,70,14
XFMR-009366,FDR-0032,250.0,1995,Prolec,oil,2,30,30
XFMR-009367,FDR-0032,25.0,2003,Prolec,dry,3,65,22
XFMR-009368,FDR-0032,333.0,1991,Prolec,oil,2,31,34
XFMR-009369,FDR-0032,100.0,1985,Siemens,dry,2,47,40
XFMR-009370,FDR-0032,10.0,2010,Siemens,dry,3,70,15
XFMR-009371,FDR-0032,167.0,1991,ABB,oil,2,54,34
XFMR-009372,FDR-0032,167.0,2011,Siemens,oil,3,72,14
XFMR-009373,FDR-0032,50.0,2002,GE,oil,2,47,23
XFMR-009374,FDR-0032,10.0,1998,Siemens,oil,3,54,27
XFMR-009375,FDR-0032,50.0,1994,GE,dry,1,14,31
XFMR-009376,FDR-0032,25.0,2016,Howard Industries,oil,4,77,9
XFMR-009377,FDR-0032,333.0,1988,GE,oil,2,38,37
XFMR-009378,FDR-0032,500.0,1989,Prolec,oil,2,53,36
XFMR-009379,FDR-0032,333.0,1996,Eaton,dry,3,63,29
XFMR-009380,FDR-0032,250.0,2007,ABB,dry,3,62,18
XFMR-009381,FDR-0032,250.0,2016,Eaton,oil,3,67,9
XFMR-009382,FDR-0032,37.5,2018,Prolec,dry,4,73,7
XFMR-009383,FDR-0032,10.0,1988,GE,dry,2,47,37
XFMR-009384,FDR-0032,10.0,2022,ABB,oil,5,90,3
XFMR-009385,FDR-0032,333.0,1988,Eaton,oil,2,49,37
XFMR-009386,FDR-0032,333.0,2017,ABB,oil,4,84,8
XFMR-009387,FDR-0033,10.0,2006,Howard Industries,oil,4,76,19
XFMR-009388,FDR-0033,50.0,1983,Howard Industries,dry,2,42,42
XFMR-009389,FDR-0033,333.0,2000,Siemens,oil,3,51,25
XFMR-009390,FDR-0033,25.0,1989,Eaton,oil,2,38,36
XFMR-009391,FDR-0033,167.0,2021,Siemens,oil,5,98,4
XFMR-009392,FDR-0033,50.0,2009,GE,oil,4,74,16
XFMR-009393,FDR-0033,37.5,1992,Prolec,oil,2,30,33
XFMR-009394,FDR-0033,37.5,1985,Eaton,oil,2,48,40
XFMR-009395,FDR-0033,75.0,2005,Eaton,oil,3,69,20
XFMR-009396,FDR-0033,75.0,2012,Siemens,dry,3,68,13
XFMR-009397,FDR-0033,500.0,1985,Prolec,oil,1,31,40
XFMR-009398,FDR-0033,10.0,2000,Prolec,oil,3,62,25
XFMR-009399,FDR-0033,10.0,2006,Howard Industries,dry,3,55,19
XFMR-009400,FDR-0033,250.0,2018,Siemens,oil,3,59,7
XFMR-009401,FDR-0033,250.0,1980,Eaton,oil,1,20,45
XFMR-009402,FDR-0033,75.0,1993,GE,dry,2,52,32
XFMR-009403,FDR-0033,100.0,2013,ABB,dry,4,85,12
XFMR-009404,FDR-0033,37.5,2014,Eaton,dry,4,70,11
XFMR-009405,FDR-0033,500.0,1988,Howard Industries,oil,1,28,37
XFMR-009406,FDR-0033,15.0,1994,Eaton,oil,2,34,31
XFMR-009407,FDR-0033,167.0,1987,Siemens,oil,2,55,38
XFMR-009408,FDR-0033,100.0,2000,Siemens,oil,3,55,25
XFMR-009409,FDR-0033,250.0,1982,Prolec,oil,1,15,43
XFMR-009410,FDR-0033,167.0,2017,Eaton,oil,4,74,8
XFMR-009411,FDR-0033,15.0,2017,Howard Industries,dry,3,55,8
XFMR-009412,FDR-0033,333.0,2015,Siemens,oil,4,82,10
XFMR-009413,FDR-0033,37.5,1988,Howard Industries,oil,2,30,37
XFMR-009414,FDR-0033,100.0,2019,Siemens,oil,3,50,6
XFMR-009415,FDR-0033,50.0,1983,ABB,dry,2,54,42
XFMR-009416,FDR-0033,100.0,2009,Siemens,dry,2,43,16
XFMR-009417,FDR-0033,167.0,1991,Prolec,oil,2,37,34
XFMR-009418,FDR-0033,167.0,2015,Prolec,oil,4,78,10
XFMR-009419,FDR-0033,333.0,1987,Siemens,oil,2,52,38
XFMR-009420,FDR-0033,100.0,2007,Eaton,oil,3,59,18
XFMR-009421,FDR-0033,100.0,1987,Prolec,oil,3,55,38
XFMR-009422,FDR-0033,167.0,2000,Prolec,oil,3,58,25
XFMR-009423,FDR-0033,167.0,2010,Eaton,dry,3,67,15
XFMR-009424,FDR-0033,25.0,1996,Siemens,oil,3,64,29
XFMR-009425,FDR-0033,37.5,1993,Prolec,dry,3,53,32
XFMR-009426,FDR-0033,10.0,1980,Prolec,dry,1,11,45
XFMR-009427,FDR-0033,100.0,1994,Howard Industries,oil,2,35,31
XFMR-009428,FDR-0033,10.0,2000,GE,oil,3,66,25
XFMR-009429,FDR-0033,10.0,1999,ABB,oil,3,56,26
XFMR-009430,FDR-0033,25.0,2003,ABB,oil,3,72,22
XFMR-009431,FDR-0033,10.0,2020,Prolec,oil,4,89,5
XFMR-009432,FDR-0033,250.0,1997,Prolec,oil,2,44,28
XFMR-009433,FDR-0033,500.0,1983,Siemens,oil,2,53,42
XFMR-009434,FDR-0033,100.0,1994,GE,oil,2,50,31
XFMR-009435,FDR-0033,37.5,1998,ABB,oil,3,51,27
XFMR-009436,FDR-0033,100.0,2006,ABB,oil,3,70,19
XFMR-009437,FDR-0033,167.0,1986,Prolec,oil,2,41,39
XFMR-009438,FDR-0033,10.0,2011,ABB,dry,4,79,14
XFMR-009439,FDR-0033,75.0,2022,Prolec,oil,4,86,3
XFMR-009440,FDR-0033,15.0,1993,Howard Industries,dry,2,47,32
XFMR-009441,FDR-0033,500.0,1980,GE,oil,1,25,45
XFMR-009442,FDR-0033,10.0,1993,Siemens,dry,1,19,32
XFMR-009443,FDR-0033,333.0,2005,Howard Industries,oil,3,57,20
XFMR-009444,FDR-0033,25.0,2021,GE,oil,5,97,4
XFMR-009445,FDR-0033,75.0,1997,ABB,dry,3,70,28
XFMR-009446,FDR-0033,25.0,1997,Siemens,dry,2,54,28
XFMR-009447,FDR-0033,100.0,2010,GE,oil,4,82,15
XFMR-009448,FDR-0033,167.0,2005,Howard Industries,dry,3,65,20
XFMR-009449,FDR-0033,75.0,2018,GE,oil,4,77,7
XFMR-009450,FDR-0033,15.0,1981,Siemens,dry,2,41,44
XFMR-009451,FDR-0033,50.0,2013,Prolec,dry,4,86,12
XFMR-009452,FDR-0033,500.0,2005,Siemens,oil,3,65,20
XFMR-009453,FDR-0033,500.0,1986,ABB,dry,1,18,39
XFMR-009454,FDR-0033,25.0,2004,Prolec,oil,2,54,21
XFMR-009455,FDR-0033,50.0,2022,Howard Industries,oil,5,87,3
XFMR-009456,FDR-0033,25.0,2015,GE,oil,4,86,10
XFMR-009457,FDR-0033,37.5,1984,Eaton,dry,2,53,41
XFMR-009458,FDR-0033,100.0,1980,Eaton,oil,1,17,45
XFMR-009459,FDR-0033,100.0,1985,ABB,oil,2,41,40
XFMR-009460,FDR-0033,50.0,2020,Prolec,oil,4,78,5
XFMR-009461,FDR-0033,75.0,2000,ABB,oil,3,55,25
XFMR-009462,FDR-0033,25.0,1982,ABB,oil,1,34,43
XFMR-009463,FDR-0033,50.0,1991,Howard Industries,oil,2,39,34
XFMR-009464,FDR-0033,250.0,1985,ABB,oil,2,38,40
XFMR-009465,FDR-0033,25.0,2003,Prolec,oil,3,53,22
XFMR-009466,FDR-0033,50.0,2007,ABB,oil,4,80,18
XFMR-009467,FDR-0033,15.0,2011,ABB,dry,5,89,14
XFMR-009468,FDR-0033,37.5,1992,ABB,oil,3,71,33
XFMR-009469,FDR-0033,250.0,2003,Eaton,oil,3,55,22
XFMR-009470,FDR-0033,10.0,2002,Siemens,oil,3,75,23
XFMR-009471,FDR-0033,37.5,1985,Prolec,oil,2,47,40
XFMR-009472,FDR-0033,15.0,1986,Siemens,dry,2,33,39
XFMR-009473,FDR-0033,500.0,2012,Siemens,oil,4,81,13
XFMR-009474,FDR-0033,10.0,2008,Prolec,dry,3,58,17
XFMR-009475,FDR-0033,15.0,2024,Howard Industries,oil,5,99,1
XFMR-009476,FDR-0033,10.0,1995,Prolec,oil,2,52,30
XFMR-009477,FDR-0033,75.0,2000,Eaton,dry,4,78,25
XFMR-009478,FDR-0033,167.0,1998,Prolec,dry,3,55,27
XFMR-009479,FDR-0033,167.0,1985,Prolec,oil,2,40,40
XFMR-009480,FDR-0033,333.0,1986,Prolec,oil,1,16,39
XFMR-009481,FDR-0033,333.0,2002,Siemens,oil,2,54,23
XFMR-009482,FDR-0033,100.0,2016,Prolec,oil,4,83,9
XFMR-009483,FDR-0033,37.5,2009,ABB,oil,3,65,16
XFMR-009484,FDR-0033,37.5,2007,Siemens,oil,3,64,18
XFMR-009485,FDR-0033,250.0,2024,Siemens,oil,5,88,1
XFMR-009486,FDR-0033,333.0,2024,Siemens,oil,5,93,1
XFMR-009487,FDR-0033,167.0,2006,Howard Industries,oil,2,48,19
XFMR-009488,FDR-0033,10.0,2012,GE,dry,3,61,13
XFMR-009489,FDR-0033,500.0,2010,Prolec,dry,2,40,15
XFMR-009490,FDR-0033,500.0,1990,Eaton,oil,2,37,35
XFMR-009491,FDR-0033,333.0,1984,Siemens,oil,2,32,41
XFMR-009492,FDR-0033,37.5,2011,Howard Industries,dry,3,68,14
XFMR-009493,FDR-0033,250.0,2000,Howard Industries,oil,3,52,25
XFMR-009494,FDR-0033,50.0,2020,GE,oil,3,74,5
XFMR-009495,FDR-0033,500.0,2021,Siemens,oil,5,94,4
XFMR-009496,FDR-0033,10.0,2021,Prolec,dry,5,98,4
XFMR-009497,FDR-0033,50.0,2000,Howard Industries,dry,3,52,25
XFMR-009498,FDR-0033,37.5,2022,ABB,oil,5,90,3
XFMR-009499,FDR-0033,50.0,2019,Siemens,dry,5,95,6
XFMR-009500,FDR-0033,100.0,2017,Prolec,oil,4,89,8
XFMR-009501,FDR-0033,15.0,2016,ABB,dry,4,83,9
XFMR-009502,FDR-0033,100.0,1998,ABB,oil,3,51,27
XFMR-009503,FDR-0033,37.5,2001,ABB,oil,3,61,24
XFMR-009504,FDR-0033,500.0,1990,Howard Industries,oil,3,65,35
XFMR-009505,FDR-0033,333.0,2015,Eaton,oil,4,72,10
XFMR-009506,FDR-0033,100.0,2005,GE,dry,3,70,20
XFMR-009507,FDR-0033,10.0,2008,Eaton,dry,2,45,17
XFMR-009508,FDR-0033,15.0,2012,ABB,oil,4,79,13
XFMR-009509,FDR-0033,50.0,2012,Howard Industries,dry,4,89,13
XFMR-009510,FDR-0033,10.0,1994,Prolec,dry,1,14,31
XFMR-009511,FDR-0033,50.0,2001,GE,dry,3,62,24
XFMR-009512,FDR-0033,15.0,1984,ABB,dry,2,41,41
XFMR-009513,FDR-0033,50.0,2014,Howard Industries,dry,3,50,11
XFMR-009514,FDR-0033,25.0,2004,Eaton,oil,3,69,21
XFMR-009515,FDR-0033,500.0,2021,GE,oil,5,95,4
XFMR-009516,FDR-0033,333.0,1997,Howard Industries,oil,2,55,28
XFMR-009517,FDR-0033,25.0,1980,ABB,oil,1,28,45
XFMR-009518,FDR-0033,50.0,2021,ABB,dry,5,97,4
XFMR-009519,FDR-0033,500.0,2016,Eaton,oil,4,84,9
XFMR-009520,FDR-0033,37.5,2014,GE,oil,4,87,11
XFMR-009521,FDR-0033,10.0,2005,Siemens,dry,3,65,20
XFMR-009522,FDR-0033,25.0,2015,GE,dry,4,76,10
XFMR-009523,FDR-0033,25.0,1996,ABB,dry,4,79,29
XFMR-009524,FDR-0033,75.0,2002,GE,dry,3,74,23
XFMR-009525,FDR-0033,10.0,2010,Howard Industries,dry,2,45,15
XFMR-009526,FDR-0033,250.0,1988,Howard Industries,oil,2,46,37
XFMR-009527,FDR-0033,37.5,1995,Prolec,oil,2,36,30
XFMR-009528,FDR-0033,250.0,1986,ABB,oil,1,20,39
XFMR-009529,FDR-0033,37.5,2015,Prolec,oil,5,96,10
XFMR-009530,FDR-0033,15.0,2018,Prolec,oil,5,85,7
XFMR-009531,FDR-0033,15.0,2011,Prolec,dry,3,54,14
XFMR-009532,FDR-0033,37.5,1997,GE,oil,4,70,28
XFMR-009533,FDR-0033,10.0,2006,Howard Industries,dry,3,52,19
XFMR-009534,FDR-0033,15.0,2008,Howard Industries,dry,3,65,17
XFMR-009535,FDR-0033,250.0,1990,Siemens,oil,2,53,35
XFMR-009536,FDR-0033,75.0,1985,Eaton,oil,2,44,40
XFMR-009537,FDR-0033,37.5,1985,Eaton,dry,2,33,40
XFMR-009538,FDR-0033,50.0,1997,GE,dry,3,61,28
XFMR-009539,FDR-0033,10.0,1991,Howard Industries,oil,1,10,34
XFMR-009540,FDR-0033,25.0,1986,ABB,dry,2,46,39
XFMR-009541,FDR-0033,167.0,1998,Howard Industries,oil,2,53,27
XFMR-009542,FDR-0033,10.0,1998,Eaton,oil,3,64,27
XFMR-009543,FDR-0033,75.0,1993,ABB,dry,2,53,32
XFMR-009544,FDR-0033,250.0,1994,GE,oil,2,49,31
XFMR-009545,FDR-0033,25.0,2016,Prolec,dry,4,89,9
XFMR-009546,FDR-0033,15.0,1992,Siemens,dry,1,19,33
XFMR-009547,FDR-0033,37.5,2002,Eaton,dry,2,40,23
XFMR-009548,FDR-0033,167.0,1981,Eaton,oil,1,27,44
XFMR-009549,FDR-0033,167.0,1994,Eaton,dry,2,31,31
XFMR-009550,FDR-0033,167.0,1981,Siemens,oil,3,55,44
XFMR-009551,FDR-0033,25.0,1994,Howard Industries,oil,1,25,31
XFMR-009552,FDR-0033,333.0,2022,Howard Industries,oil,5,92,3
XFMR-009553,FDR-0033,100.0,1981,Eaton,oil,2,36,44
XFMR-009554,FDR-0033,250.0,1993,Siemens,oil,2,52,32
XFMR-009555,FDR-0033,15.0,2000,Howard Industries,oil,3,68,25
XFMR-009556,FDR-0033,333.0,2014,ABB,oil,4,81,11
XFMR-009557,FDR-0033,250.0,1994,GE,oil,1,27,31
XFMR-009558,FDR-0033,75.0,1986,ABB,dry,2,39,39
XFMR-009559,FDR-0033,75.0,2023,ABB,dry,5,91,2
XFMR-009560,FDR-0033,37.5,1998,ABB,dry,3,53,27
XFMR-009561,FDR-0033,10.0,2016,ABB,oil,4,86,9
XFMR-009562,FDR-0033,500.0,2022,Eaton,oil,4,86,3
XFMR-009563,FDR-0033,250.0,1995,GE,oil,2,33,30
XFMR-009564,FDR-0033,50.0,2009,Siemens,dry,3,70,16
XFMR-009565,FDR-0033,167.0,2024,Siemens,oil,5,89,1
XFMR-009566,FDR-0033,167.0,1981,Prolec,oil,2,30,44
XFMR-009567,FDR-0033,15.0,2019,Howard Industries,dry,4,88,6
XFMR-009568,FDR-0033,333.0,2012,ABB,oil,4,80,13
XFMR-009569,FDR-0033,37.5,2006,Siemens,dry,3,50,19
XFMR-009570,FDR-0033,250.0,2014,Siemens,oil,4,77,11
XFMR-009571,FDR-0033,167.0,2004,Howard Industries,oil,3,53,21
XFMR-009572,FDR-0033,37.5,1998,Prolec,dry,2,54,27
XFMR-009573,FDR-0033,50.0,1991,GE,dry,1,31,34
XFMR-009574,FDR-0033,37.5,2017,Siemens,oil,3,64,8
XFMR-009575,FDR-0033,37.5,1981,GE,oil,2,46,44
XFMR-009576,FDR-0033,15.0,2019,Eaton,oil,4,87,6
XFMR-009577,FDR-0033,25.0,1984,ABB,oil,2,32,41
XFMR-009578,FDR-0033,500.0,1994,Prolec,oil,2,47,31
XFMR-009579,FDR-0033,333.0,1982,Eaton,oil,1,35,43
XFMR-009580,FDR-0033,37.5,1992,Eaton,oil,2,36,33
XFMR-009581,FDR-0033,50.0,1999,ABB,oil,3,66,26
XFMR-009582,FDR-0033,333.0,1980,Eaton,oil,1,34,45
XFMR-009583,FDR-0033,500.0,2012,ABB,oil,3,67,13
XFMR-009584,FDR-0033,500.0,1999,Eaton,oil,2,49,26
XFMR-009585,FDR-0033,50.0,2018,GE,oil,5,92,7
XFMR-009586,FDR-0033,50.0,1995,Siemens,oil,2,40,30
XFMR-009587,FDR-0033,25.0,2009,Eaton,dry,2,32,16
XFMR-009588,FDR-0033,25.0,2011,Prolec,oil,4,76,14
XFMR-009589,FDR-0033,250.0,2013,ABB,dry,4,84,12
XFMR-009590,FDR-0033,100.0,2003,Siemens,oil,3,59,22
XFMR-009591,FDR-0033,15.0,2017,Siemens,dry,4,81,8
XFMR-009592,FDR-0033,15.0,2019,ABB,dry,3,61,6
XFMR-009593,FDR-0033,15.0,2006,GE,oil,3,68,19
XFMR-009594,FDR-0033,10.0,2020,Prolec,dry,4,88,5
XFMR-009595,FDR-0033,15.0,1986,GE,oil,2,44,39
XFMR-009596,FDR-0033,10.0,2011,Prolec,oil,4,90,14
XFMR-009597,FDR-0033,25.0,2014,Prolec,dry,4,90,11
XFMR-009598,FDR-0033,167.0,1986,Howard Industries,oil,2,55,39
XFMR-009599,FDR-0033,25.0,1993,ABB,dry,2,34,32
XFMR-009600,FDR-0033,250.0,1981,Eaton,oil,2,42,44
XFMR-009601,FDR-0033,25.0,2024,Howard Industries,dry,4,78,1
XFMR-009602,FDR-0033,100.0,2005,ABB,dry,3,71,20
XFMR-009603,FDR-0033,500.0,2017,ABB,dry,3,72,8
XFMR-009604,FDR-0033,100.0,2021,Prolec,oil,4,79,4
XFMR-009605,FDR-0033,167.0,1986,Siemens,oil,2,37,39
XFMR-009606,FDR-0033,333.0,2018,Siemens,dry,4,78,7
XFMR-009607,FDR-0033,50.0,2001,GE,dry,3,55,24
XFMR-009608,FDR-0033,167.0,2019,Siemens,oil,4,87,6
XFMR-009609,FDR-0033,50.0,2008,Eaton,oil,3,59,17
XFMR-009610,FDR-0033,333.0,2018,Howard Industries,oil,4,84,7
XFMR-009611,FDR-0033,10.0,1983,Prolec,oil,2,42,42
XFMR-009612,FDR-0033,10.0,1997,Eaton,oil,3,60,28
XFMR-009613,FDR-0033,50.0,2002,Eaton,oil,4,71,23
XFMR-009614,FDR-0033,10.0,2009,Prolec,oil,2,37,16
XFMR-009615,FDR-0033,167.0,1982,Eaton,dry,3,67,43
XFMR-009616,FDR-0033,167.0,1985,ABB,oil,2,32,40
XFMR-009617,FDR-0033,25.0,1990,Howard Industries,oil,2,52,35
XFMR-009618,FDR-0033,10.0,2006,Eaton,oil,4,72,19
XFMR-009619,FDR-0033,500.0,2007,Siemens,oil,3,70,18
XFMR-009620,FDR-0033,167.0,2021,ABB,oil,4,76,4
XFMR-009621,FDR-0033,25.0,1982,Prolec,oil,2,47,43
XFMR-009622,FDR-0033,75.0,1983,Eaton,dry,1,30,42
XFMR-009623,FDR-0033,75.0,1998,Howard Industries,oil,3,70,27
XFMR-009624,FDR-0033,250.0,2007,Eaton,oil,3,58,18
XFMR-009625,FDR-0033,250.0,2018,Howard Industries,oil,4,87,7
XFMR-009626,FDR-0033,25.0,1983,GE,oil,2,30,42
XFMR-009627,FDR-0033,37.5,1985,ABB,oil,2,33,40
XFMR-009628,FDR-0033,167.0,1999,Eaton,oil,3,53,26
XFMR-009629,FDR-0033,167.0,2007,Siemens,oil,2,46,18
XFMR-009630,FDR-0033,167.0,2024,Siemens,oil,5,94,1
XFMR-009631,FDR-0033,75.0,1981,GE,dry,1,32,44
XFMR-009632,FDR-0033,75.0,1982,Howard Industries,dry,2,31,43
XFMR-009633,FDR-0033,10.0,1998,GE,dry,2,44,27
XFMR-009634,FDR-0033,10.0,2023,Siemens,oil,5,97,2
XFMR-009635,FDR-0033,250.0,1982,Siemens,oil,2,38,43
XFMR-009636,FDR-0033,333.0,2010,GE,oil,2,36,15
XFMR-009637,FDR-0033,25.0,2008,Howard Industries,oil,4,81,17
XFMR-009638,FDR-0033,250.0,2018,Prolec,oil,3,61,7
XFMR-009639,FDR-0033,167.0,1980,ABB,oil,1,23,45
XFMR-009640,FDR-0033,250.0,2008,Eaton,oil,2,52,17
XFMR-009641,FDR-0033,15.0,2021,Eaton,oil,5,99,4
XFMR-009642,FDR-0033,75.0,2024,GE,dry,5,85,1
XFMR-009643,FDR-0033,333.0,1989,Prolec,oil,2,38,36
XFMR-009644,FDR-0033,75.0,2021,Howard Industries,dry,4,85,4
XFMR-009645,FDR-0033,50.0,1981,GE,oil,2,38,44
XFMR-009646,FDR-0033,250.0,2009,Eaton,oil,3,65,16
XFMR-009647,FDR-0033,37.5,2004,Prolec,dry,3,51,21
XFMR-009648,FDR-0033,333.0,1988,Prolec,dry,2,39,37
XFMR-009649,FDR-0033,75.0,2020,GE,oil,4,87,5
XFMR-009650,FDR-0033,50.0,1995,Eaton,oil,2,42,30
XFMR-009651,FDR-0033,50.0,2007,Howard Industries,oil,3,51,18
